MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:380.9935675408214, q_loss:0, rewards:-111.35917, queue:73.50833, delay:0.71114624, throughput:1675, raw_metrics:{'fairness': 147.0}
SIM_TRAIN step:1, travel time:389.61900049480454, q_loss:0, rewards:-115.66745, queue:76.316666, delay:0.7101456, throughput:1656, raw_metrics:{'fairness': 135.0}
SIM_TRAIN step:2, travel time:404.56952003958435, q_loss:445.11563, rewards:-113.13832, queue:74.81944, delay:0.7000378, throughput:1683, raw_metrics:{'fairness': 112.0}
SIM_TRAIN step:3, travel time:405.5779317169718, q_loss:69.65918, rewards:-109.691246, queue:72.68611, delay:0.63320214, throughput:1560, raw_metrics:{'fairness': 302.0}
SIM_TRAIN step:4, travel time:475.28748144482927, q_loss:1.7622511, rewards:-118.96463, queue:78.875, delay:0.7058975, throughput:1697, raw_metrics:{'fairness': 79.0}
SIM_TRAIN step:5, travel time:302.6922315685304, q_loss:0.6630486, rewards:-104.20588, queue:69.11389, delay:0.7129464, throughput:1818, raw_metrics:{'fairness': 156.0}
SIM_TRAIN step:6, travel time:278.42850074220684, q_loss:0.5246923, rewards:-104.35743, queue:69.18889, delay:0.71497893, throughput:1823, raw_metrics:{'fairness': 179.0}
SIM_TRAIN step:7, travel time:278.3998020781791, q_loss:0.5167688, rewards:-103.05374, queue:68.361115, delay:0.6689495, throughput:1722, raw_metrics:{'fairness': 184.0}
SIM_TRAIN step:8, travel time:425.2988619495299, q_loss:0.5809845, rewards:-118.74836, queue:78.90833, delay:0.69547033, throughput:1641, raw_metrics:{'fairness': 134.0}
REAL_TRAIN step:1, travel time:337.31958087753765, q_loss:100, rewards:-178.67456, queue:119.24722, delay:0.7144147, throughput:1354, R_real:-54.2623, components:{'queue': 1.491, 'delay': 0.714, 'waiting': 52.057, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 429.0, 'emission': 821.409, 'fuel': 266.295, 'emergency_stops': 2.0, 'collisions': 8.0, 'ssm_conflicts': 843.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:413.9079663532905, q_loss:0, rewards:-112.07082, queue:73.897224, delay:0.68383694, throughput:1618, raw_metrics:{'fairness': 166.0}
SIM_TRAIN step:10, travel time:420.5982187036121, q_loss:0, rewards:-112.74785, queue:74.44722, delay:0.68347687, throughput:1607, raw_metrics:{'fairness': 144.0}
SIM_TRAIN step:11, travel time:411.5992083127165, q_loss:410.4768, rewards:-111.40579, queue:73.691666, delay:0.71979344, throughput:1714, raw_metrics:{'fairness': 51.0}
SIM_TRAIN step:12, travel time:443.3166749134092, q_loss:63.34509, rewards:-119.163734, queue:79.058334, delay:0.65007615, throughput:1521, raw_metrics:{'fairness': 344.0}
SIM_TRAIN step:13, travel time:485.93072736269175, q_loss:1.3771929, rewards:-116.02707, queue:77.1, delay:0.65085036, throughput:1495, raw_metrics:{'fairness': 273.0}
SIM_TRAIN step:14, travel time:469.041563582385, q_loss:0.38293374, rewards:-126.57168, queue:84.09722, delay:0.7129824, throughput:1544, raw_metrics:{'fairness': 126.0}
SIM_TRAIN step:15, travel time:580.5150915388422, q_loss:0.13909023, rewards:-140.16626, queue:93.18611, delay:0.70866024, throughput:1508, raw_metrics:{'fairness': 103.0}
SIM_TRAIN step:16, travel time:428.56803562592773, q_loss:0.0876396, rewards:-110.62038, queue:73.41111, delay:0.7063132, throughput:1721, raw_metrics:{'fairness': 73.0}
SIM_TRAIN step:17, travel time:277.11924789708064, q_loss:0.069555156, rewards:-114.91578, queue:76.23333, delay:0.7278523, throughput:1805, raw_metrics:{'fairness': 82.0}
REAL_TRAIN step:2, travel time:323.8426332288401, q_loss:100, rewards:-177.93086, queue:118.791664, delay:0.7026121, throughput:1394, R_real:-62.7598, components:{'queue': 1.485, 'delay': 0.703, 'waiting': 60.572, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 240.0, 'emission': 827.018, 'fuel': 268.113, 'emergency_stops': 0.0, 'collisions': 0.0, 'ssm_conflicts': 978.0}, grid;w=queue=1.0
