MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:128.2401408450704, q_loss:0, rewards:-6.169443, queue:5.1916666, delay:0.4755681, throughput:1393, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:1, travel time:129.2169014084507, q_loss:0, rewards:-6.888057, queue:5.525, delay:0.5086349, throughput:1399, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:2, travel time:128.39154929577464, q_loss:1.9134842, rewards:-6.776388, queue:5.538889, delay:0.4971496, throughput:1385, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:3, travel time:193.92464788732394, q_loss:0.6400179, rewards:-32.776936, queue:28.36111, delay:0.65484464, throughput:1390, raw_metrics:{'fairness': 270.0}
SIM_TRAIN step:4, travel time:186.06338028169014, q_loss:0.2229009, rewards:-33.64361, queue:27.802778, delay:0.6101648, throughput:1364, raw_metrics:{'fairness': 175.0}
SIM_TRAIN step:5, travel time:129.4049295774648, q_loss:0.20555119, rewards:-8.809719, queue:5.741667, delay:0.634934, throughput:1399, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:6, travel time:130.6718309859155, q_loss:0.10310455, rewards:-10.404168, queue:6.366667, delay:0.66613865, throughput:1384, raw_metrics:{'fairness': 230.0}
SIM_TRAIN step:7, travel time:128.46267605633804, q_loss:0.10116825, rewards:-6.8961086, queue:5.6194444, delay:0.52461416, throughput:1395, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:8, travel time:124.30915492957746, q_loss:0.058330048, rewards:-5.487224, queue:4.0277777, delay:0.529162, throughput:1399, raw_metrics:{'fairness': 0.0}
REAL_TRAIN step:1, travel time:148.1380281690141, q_loss:100, rewards:-17.834726, queue:12.294444, delay:0.68896073, throughput:1360, R_real:-1.4600, components:{'queue': 0.075, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 1.385}, raw_metrics:{'fairness': 671.0, 'emission': 418.867, 'fuel': 135.792, 'emergency_stops': 3.0, 'collisions': 0.0, 'ssm_conflicts': 285.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:126.7, q_loss:0, rewards:-5.730556, queue:4.575, delay:0.4801362, throughput:1396, raw_metrics:{'fairness': 283.0}
SIM_TRAIN step:10, travel time:127.96619718309859, q_loss:0, rewards:-6.3888903, queue:5.2222223, delay:0.4869358, throughput:1387, raw_metrics:{'fairness': 248.0}
SIM_TRAIN step:11, travel time:127.76267605633802, q_loss:1.732426, rewards:-6.152222, queue:4.9666667, delay:0.4954675, throughput:1394, raw_metrics:{'fairness': 232.0}
