PRLight neighbor topology (radius=600): {0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: [], 10: [], 11: [], 12: [], 13: [], 14: [], 15: []}
PRLight (one-shot neighbor-aware prediction): m=2 decision(s) of assumed delay (sim_delay=20, real_delay=60)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_presslight/hz4x4/action_delay_optimized_s0_prlight_s0/model/hz4x4_setting1_presslight_prlight -> eval real_setting=setting4
REAL_TEST step:3, travel time:1410.6619359534207, q_loss:100, rewards:-509.6398003472222, queue:60.37152777777778, delay:0.2814750459459093, throughput:888, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:1005.216895742541, q_loss:100, rewards:-300.48413628472224, queue:40.51979166666667, delay:0.30187019771999785, throughput:1889, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:1136.266845457593, q_loss:100, rewards:-345.85946180555555, queue:47.388020833333336, delay:0.3047515869140625, throughput:1512, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:1033.5403955749246, q_loss:100, rewards:-318.3424262152778, queue:41.39565972222222, delay:0.3031145731608073, throughput:1812, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:946.7472343278579, q_loss:100, rewards:-206.59615885416667, queue:36.963541666666664, delay:0.3003110461764865, throughput:1753, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:1052.3674153536708, q_loss:100, rewards:-173.20302734375, queue:42.55677083333333, delay:0.30447396172417535, throughput:1567, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:1119.796513576936, q_loss:100, rewards:-165.95887586805554, queue:46.700520833333336, delay:0.3126883612738715, throughput:1442, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:1107.589004358029, q_loss:100, rewards:-229.33168402777778, queue:45.92482638888889, delay:0.31016661326090494, throughput:1463, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:1062.6523633925578, q_loss:100, rewards:-236.19366319444444, queue:43.66840277777778, delay:0.3058716879950629, throughput:1607, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:1046.946697955079, q_loss:100, rewards:-257.4222222222222, queue:43.244618055555556, delay:0.3092185974121094, throughput:1556, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:1091.1344284277573, q_loss:100, rewards:-353.5999565972222, queue:46.255208333333336, delay:0.3030022939046224, throughput:1534, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:1114.4954743546764, q_loss:100, rewards:-275.61412760416664, queue:46.35069444444444, delay:0.3108329772949219, throughput:1688, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:967.2812604760309, q_loss:100, rewards:-232.62829861111112, queue:38.09739583333333, delay:0.3042161729600694, throughput:1824, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:1162.216560509554, q_loss:100, rewards:-192.3224609375, queue:49.27795138888889, delay:0.30390362209743926, throughput:1547, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:1056.185048608783, q_loss:100, rewards:-168.30832248263889, queue:43.40434027777778, delay:0.3224903530544705, throughput:1489, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:1090.8042239356353, q_loss:100, rewards:-196.34585503472223, queue:45.674305555555556, delay:0.3067655351426866, throughput:1484, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:1209.719409989943, q_loss:100, rewards:-159.3993923611111, queue:52.6015625, delay:0.2993822945488824, throughput:1255, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:54, travel time:1313.960726194887, q_loss:100, rewards:-346.1124565972222, queue:53.0421875, delay:0.3063288794623481, throughput:1011, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:57, travel time:1109.000335232987, q_loss:100, rewards:-195.10442708333332, queue:47.722569444444446, delay:0.30792808532714844, throughput:1293, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:60, travel time:1062.1263828360711, q_loss:100, rewards:-149.45693359375, queue:44.23888888888889, delay:0.3140340169270833, throughput:1476, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:63, travel time:1066.732148843446, q_loss:100, rewards:-202.60110677083333, queue:44.521701388888886, delay:0.30046944088406036, throughput:1529, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:66, travel time:1074.687562856185, q_loss:100, rewards:-159.30030381944445, queue:44.795659722222226, delay:0.30052757263183594, throughput:1597, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:69, travel time:1067.3727790814617, q_loss:100, rewards:-216.4433376736111, queue:45.14427083333333, delay:0.3074184417724609, throughput:1465, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:72, travel time:996.7814280925243, q_loss:100, rewards:-208.24973958333334, queue:40.0734375, delay:0.30340824127197263, throughput:1625, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:75, travel time:1020.5786121354341, q_loss:100, rewards:-237.59468315972222, queue:41.66493055555556, delay:0.3072971343994141, throughput:1501, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:78, travel time:1042.8538384177002, q_loss:100, rewards:-205.3638671875, queue:42.93420138888889, delay:0.3083597607082791, throughput:1474, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:81, travel time:1043.153201475025, q_loss:100, rewards:-214.90694444444443, queue:43.00416666666667, delay:0.30526483323838977, throughput:1484, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:84, travel time:1094.288118131868, q_loss:100, rewards:-312.28138020833336, queue:45.34878472222222, delay:0.30856255425347223, throughput:1363, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:87, travel time:1063.7847804223936, q_loss:100, rewards:-220.8571831597222, queue:44.14756944444444, delay:0.31054297553168403, throughput:1565, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:90, travel time:1107.402614817298, q_loss:100, rewards:-193.72469618055555, queue:46.381076388888886, delay:0.3228954315185547, throughput:1554, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:93, travel time:1124.127053302045, q_loss:100, rewards:-229.1433159722222, queue:47.281597222222224, delay:0.31305241054958766, throughput:1396, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:96, travel time:1065.642641635937, q_loss:100, rewards:-242.3077907986111, queue:44.79392361111111, delay:0.29498475392659507, throughput:1532, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:99, travel time:1073.0053637277908, q_loss:100, rewards:-239.71610243055557, queue:45.094097222222224, delay:0.2997355567084418, throughput:1488, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:102, travel time:1026.4143479718405, q_loss:100, rewards:-255.8302517361111, queue:42.41631944444445, delay:0.3053262922498915, throughput:1560, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:105, travel time:1086.4404961448206, q_loss:100, rewards:-279.09166666666664, queue:45.678472222222226, delay:0.31981260511610243, throughput:1457, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:108, travel time:999.9775393898759, q_loss:100, rewards:-213.906640625, queue:40.61163194444445, delay:0.310461171468099, throughput:1592, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:111, travel time:1111.384847468991, q_loss:100, rewards:-221.42834201388888, queue:46.65, delay:0.3133697509765625, throughput:1354, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:114, travel time:1305.4461254612547, q_loss:100, rewards:-376.73997395833334, queue:52.0703125, delay:0.31301080915662977, throughput:1069, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:117, travel time:1126.2976868923902, q_loss:100, rewards:-270.5427734375, queue:47.084201388888886, delay:0.32162085639105903, throughput:1449, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
