MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:143.93964620187305, q_loss:0, rewards:-10.902777, queue:5.95, delay:0.3652397, throughput:1871, raw_metrics:{'fairness': 599.0}
SIM_TRAIN step:1, travel time:144.06607700312176, q_loss:0, rewards:-10.876665, queue:5.913889, delay:0.3615783, throughput:1874, raw_metrics:{'fairness': 558.0}
SIM_TRAIN step:2, travel time:143.9619989588756, q_loss:6.7941003, rewards:-10.878605, queue:5.8805556, delay:0.36457092, throughput:1871, raw_metrics:{'fairness': 523.0}
SIM_TRAIN step:3, travel time:186.320145757418, q_loss:8.940446, rewards:-36.685, queue:29.186111, delay:0.4407226, throughput:1768, raw_metrics:{'fairness': 530.0}
SIM_TRAIN step:4, travel time:227.94077922077923, q_loss:2.1597383, rewards:-57.652508, queue:49.18889, delay:0.5079039, throughput:1818, raw_metrics:{'fairness': 567.0}
SIM_TRAIN step:5, travel time:232.6605934409162, q_loss:0.6367926, rewards:-59.419163, queue:51.758335, delay:0.5803063, throughput:1823, raw_metrics:{'fairness': 584.0}
SIM_TRAIN step:6, travel time:280.2758979698074, q_loss:0.27662626, rewards:-83.76833, queue:74.075, delay:0.5689578, throughput:1853, raw_metrics:{'fairness': 519.0}
SIM_TRAIN step:7, travel time:203.0875, q_loss:0.3083983, rewards:-42.284435, queue:35.46389, delay:0.52446944, throughput:1874, raw_metrics:{'fairness': 531.0}
SIM_TRAIN step:8, travel time:153.19823100936526, q_loss:0.19090241, rewards:-15.879722, queue:10.427778, delay:0.41794458, throughput:1873, raw_metrics:{'fairness': 558.0}
REAL_TRAIN step:1, travel time:228.87088342916886, q_loss:100, rewards:-87.58915, queue:49.872223, delay:0.5130538, throughput:1762, R_real:-0.5673, components:{'queue': 0.133, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.434, 'collisions': 0.0}, raw_metrics:{'fairness': 386.0, 'emission': 806.573, 'fuel': 261.483, 'emergency_stops': 5.0, 'collisions': 0.0, 'ssm_conflicts': 781.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:143.83645833333333, q_loss:0, rewards:-10.738329, queue:5.733333, delay:0.3569896, throughput:1871, raw_metrics:{'fairness': 565.0}
SIM_TRAIN step:10, travel time:144.11972930765228, q_loss:0, rewards:-10.958338, queue:5.9583335, delay:0.36927626, throughput:1877, raw_metrics:{'fairness': 543.0}
SIM_TRAIN step:11, travel time:143.86472424557752, q_loss:6.889014, rewards:-10.869717, queue:5.8944445, delay:0.365688, throughput:1868, raw_metrics:{'fairness': 589.0}
SIM_TRAIN step:12, travel time:295.5520833333333, q_loss:11.553681, rewards:-100.755295, queue:88.84722, delay:0.5074104, throughput:1613, raw_metrics:{'fairness': 564.0}
SIM_TRAIN step:13, travel time:626.8822916666667, q_loss:4.0675225, rewards:-278.76077, queue:257.80832, delay:0.59540397, throughput:1559, raw_metrics:{'fairness': 637.0}
SIM_TRAIN step:14, travel time:368.509375, q_loss:1.646486, rewards:-138.45612, queue:126.763885, delay:0.59757054, throughput:1646, raw_metrics:{'fairness': 597.0}
SIM_TRAIN step:15, travel time:366.0666319625195, q_loss:0.63229966, rewards:-133.1186, queue:121.888885, delay:0.6521721, throughput:1756, raw_metrics:{'fairness': 535.0}
SIM_TRAIN step:16, travel time:261.30869338886, q_loss:0.29978734, rewards:-77.05942, queue:69.38611, delay:0.59031624, throughput:1755, raw_metrics:{'fairness': 557.0}
SIM_TRAIN step:17, travel time:182.60124934929723, q_loss:0.18137369, rewards:-31.567217, queue:25.686111, delay:0.51422983, throughput:1867, raw_metrics:{'fairness': 481.0}
REAL_TRAIN step:2, travel time:905.7360167276529, q_loss:100, rewards:-459.72675, queue:430.54443, delay:0.75568557, throughput:1150, R_real:-1.7289, components:{'queue': 1.098, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.631, 'collisions': 0.0}, raw_metrics:{'fairness': 466.0, 'emission': 2745.312, 'fuel': 890.012, 'emergency_stops': 3.0, 'collisions': 0.0, 'ssm_conflicts': 1136.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:143.928125, q_loss:0, rewards:-10.776106, queue:5.8694444, delay:0.3689016, throughput:1872, raw_metrics:{'fairness': 559.0}
SIM_TRAIN step:19, travel time:143.95106715252473, q_loss:0, rewards:-10.849441, queue:5.866667, delay:0.36187947, throughput:1875, raw_metrics:{'fairness': 584.0}
SIM_TRAIN step:20, travel time:143.97971918876755, q_loss:6.822164, rewards:-11.002499, queue:5.991667, delay:0.3712137, throughput:1875, raw_metrics:{'fairness': 556.0}
SIM_TRAIN step:21, travel time:209.82135416666668, q_loss:10.774732, rewards:-49.324448, queue:41.086113, delay:0.46124008, throughput:1775, raw_metrics:{'fairness': 618.0}
SIM_TRAIN step:22, travel time:358.730869338886, q_loss:4.455729, rewards:-132.46109, queue:118.85555, delay:0.53594553, throughput:1655, raw_metrics:{'fairness': 544.0}
SIM_TRAIN step:23, travel time:302.9807391983342, q_loss:1.2159127, rewards:-102.39139, queue:90.62778, delay:0.5588682, throughput:1665, raw_metrics:{'fairness': 539.0}
SIM_TRAIN step:24, travel time:527.6557291666667, q_loss:0.28367928, rewards:-225.2002, queue:209.79445, delay:0.65991336, throughput:1438, raw_metrics:{'fairness': 407.0}
SIM_TRAIN step:25, travel time:487.384375, q_loss:0.116623476, rewards:-192.36385, queue:176.99445, delay:0.5836007, throughput:1481, raw_metrics:{'fairness': 467.0}
SIM_TRAIN step:26, travel time:758.8110359187923, q_loss:0.07867632, rewards:-348.77094, queue:328.58612, delay:0.70739466, throughput:1603, raw_metrics:{'fairness': 362.0}
REAL_TRAIN step:3, travel time:1240.4888438133873, q_loss:100, rewards:-496.0912, queue:474.9111, delay:0.6600284, throughput:661, R_real:-1.9584, components:{'queue': 1.292, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.667, 'collisions': 0.0}, raw_metrics:{'fairness': 265.0, 'emission': 2869.071, 'fuel': 930.135, 'emergency_stops': 2.0, 'collisions': 0.0, 'ssm_conflicts': 1200.0}, grid;w=delay=1.0
SIM_TRAIN step:27, travel time:143.85989583333333, q_loss:0, rewards:-10.8224945, queue:5.8305554, delay:0.3626007, throughput:1871, raw_metrics:{'fairness': 568.0}
SIM_TRAIN step:28, travel time:143.84183142559834, q_loss:0, rewards:-10.804718, queue:5.8555555, delay:0.36484477, throughput:1874, raw_metrics:{'fairness': 530.0}
SIM_TRAIN step:29, travel time:143.7315296566077, q_loss:6.647062, rewards:-10.828055, queue:5.8083334, delay:0.36009791, throughput:1872, raw_metrics:{'fairness': 501.0}
SIM_TRAIN step:30, travel time:188.9010931806351, q_loss:8.934266, rewards:-37.66416, queue:30.23889, delay:0.4522914, throughput:1794, raw_metrics:{'fairness': 602.0}
SIM_TRAIN step:31, travel time:243.08584807492196, q_loss:2.9877815, rewards:-65.868065, queue:56.894444, delay:0.51460624, throughput:1820, raw_metrics:{'fairness': 509.0}
SIM_TRAIN step:32, travel time:203.38417490890163, q_loss:1.1690713, rewards:-44.707214, queue:37.669445, delay:0.54062647, throughput:1821, raw_metrics:{'fairness': 484.0}
SIM_TRAIN step:33, travel time:369.8168574401665, q_loss:4.7726727, rewards:-129.63884, queue:120.05278, delay:0.5457271, throughput:1629, raw_metrics:{'fairness': 603.0}
SIM_TRAIN step:34, travel time:295.57752341311135, q_loss:17.288858, rewards:-93.20167, queue:82.93611, delay:0.58872086, throughput:1837, raw_metrics:{'fairness': 462.0}
SIM_TRAIN step:35, travel time:342.0546305931322, q_loss:9.388707, rewards:-118.62639, queue:109.21111, delay:0.6199363, throughput:1811, raw_metrics:{'fairness': 534.0}
REAL_TRAIN step:4, travel time:205.53162571876635, q_loss:100, rewards:-73.78556, queue:35.816666, delay:0.59458536, throughput:1814, R_real:-0.5354, components:{'queue': 0.094, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.441, 'collisions': 0.0}, raw_metrics:{'fairness': 339.0, 'emission': 741.86, 'fuel': 240.503, 'emergency_stops': 7.0, 'collisions': 0.0, 'ssm_conflicts': 794.0}, grid;w=waiting=1.0
SIM_TRAIN step:36, travel time:144.39979177511714, q_loss:0, rewards:-11.056945, queue:6.0916667, delay:0.36855453, throughput:1872, raw_metrics:{'fairness': 572.0}
SIM_TRAIN step:37, travel time:143.96095783446123, q_loss:0, rewards:-10.983886, queue:5.9166665, delay:0.37072685, throughput:1872, raw_metrics:{'fairness': 530.0}
SIM_TRAIN step:38, travel time:144.20967741935485, q_loss:5.689584, rewards:-11.113334, queue:6.072222, delay:0.3711956, throughput:1867, raw_metrics:{'fairness': 533.0}
SIM_TRAIN step:39, travel time:147.15088449531737, q_loss:8.01204, rewards:-12.731114, queue:7.4, delay:0.3702986, throughput:1871, raw_metrics:{'fairness': 593.0}
SIM_TRAIN step:40, travel time:150.12760416666666, q_loss:2.4954262, rewards:-14.142777, queue:8.838889, delay:0.40641764, throughput:1872, raw_metrics:{'fairness': 646.0}
SIM_TRAIN step:41, travel time:150.07544224765869, q_loss:0.44782847, rewards:-14.728057, queue:9.363889, delay:0.41795647, throughput:1862, raw_metrics:{'fairness': 588.0}
SIM_TRAIN step:42, travel time:149.03279541905258, q_loss:0.17746131, rewards:-13.634168, queue:8.572222, delay:0.41493616, throughput:1873, raw_metrics:{'fairness': 543.0}
SIM_TRAIN step:43, travel time:145.079604578564, q_loss:0.15649357, rewards:-11.559163, queue:6.5694447, delay:0.38072667, throughput:1872, raw_metrics:{'fairness': 540.0}
SIM_TRAIN step:44, travel time:145.03489583333334, q_loss:0.1227662, rewards:-11.418611, queue:6.4416666, delay:0.3831169, throughput:1869, raw_metrics:{'fairness': 599.0}
REAL_TRAIN step:5, travel time:174.42498693152118, q_loss:100, rewards:-57.17833, queue:19.166666, delay:0.5250497, throughput:1831, R_real:-0.4266, components:{'queue': 0.048, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.378, 'collisions': 0.0}, raw_metrics:{'fairness': 308.0, 'emission': 648.931, 'fuel': 210.376, 'emergency_stops': 12.0, 'collisions': 0.0, 'ssm_conflicts': 681.0}, grid;w=pressure=1.0
SIM_TRAIN step:45, travel time:144.38137356919876, q_loss:0, rewards:-11.122501, queue:6.108333, delay:0.3687962, throughput:1874, raw_metrics:{'fairness': 599.0}
SIM_TRAIN step:46, travel time:143.92191566892242, q_loss:0, rewards:-10.829448, queue:5.8805556, delay:0.36522463, throughput:1872, raw_metrics:{'fairness': 565.0}
SIM_TRAIN step:47, travel time:144.21927083333333, q_loss:6.559291, rewards:-10.933611, queue:5.961111, delay:0.36037758, throughput:1871, raw_metrics:{'fairness': 518.0}
SIM_TRAIN step:48, travel time:198.75585632483083, q_loss:9.079868, rewards:-44.57055, queue:36.177776, delay:0.44307742, throughput:1770, raw_metrics:{'fairness': 592.0}
SIM_TRAIN step:49, travel time:332.8705148205928, q_loss:3.8802023, rewards:-115.73252, queue:103.833336, delay:0.5247807, throughput:1743, raw_metrics:{'fairness': 583.0}
SIM_TRAIN step:50, travel time:289.38573659552316, q_loss:0.88457704, rewards:-95.31749, queue:84.19722, delay:0.5626258, throughput:1669, raw_metrics:{'fairness': 536.0}
SIM_TRAIN step:51, travel time:839.6723958333333, q_loss:0.19649336, rewards:-391.74246, queue:374.95, delay:0.66129196, throughput:1303, raw_metrics:{'fairness': 519.0}
SIM_TRAIN step:52, travel time:694.5845913586674, q_loss:0.14533982, rewards:-310.78027, queue:299.1139, delay:0.61204785, throughput:1404, raw_metrics:{'fairness': 597.0}
SIM_TRAIN step:53, travel time:710.0651041666666, q_loss:0.09739986, rewards:-326.1541, queue:314.39722, delay:0.6432282, throughput:1230, raw_metrics:{'fairness': 67.0}
REAL_TRAIN step:6, travel time:220.27809722948248, q_loss:100, rewards:-83.53137, queue:45.694443, delay:0.551345, throughput:1740, R_real:-0.5730, components:{'queue': 0.118, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.455, 'collisions': 0.0}, raw_metrics:{'fairness': 345.0, 'emission': 780.696, 'fuel': 253.094, 'emergency_stops': 13.0, 'collisions': 0.0, 'ssm_conflicts': 819.0}, grid;w=switches=1.0
SIM_TRAIN step:54, travel time:144.15252472670485, q_loss:0, rewards:-10.953332, queue:5.961111, delay:0.3660777, throughput:1876, raw_metrics:{'fairness': 580.0}
SIM_TRAIN step:55, travel time:143.71502860114404, q_loss:0, rewards:-10.789164, queue:5.8083334, delay:0.36632067, throughput:1873, raw_metrics:{'fairness': 518.0}
SIM_TRAIN step:56, travel time:144.0900572618428, q_loss:7.3042245, rewards:-11.0275, queue:5.9444447, delay:0.3597309, throughput:1871, raw_metrics:{'fairness': 604.0}
SIM_TRAIN step:57, travel time:234.34825611660594, q_loss:8.627714, rewards:-65.78834, queue:56.016666, delay:0.47235, throughput:1675, raw_metrics:{'fairness': 558.0}
SIM_TRAIN step:58, travel time:323.15452653485954, q_loss:3.24422, rewards:-113.690025, queue:101.11389, delay:0.53585726, throughput:1677, raw_metrics:{'fairness': 484.0}
