Loading cached latent encoders from pretrained/atc/presslight/tempe_1x1
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_presslight/tempe_1x1/baseline_v1_atc_s0/model/tempe_1x1_noise5_presslight_latent_observation -> eval real_setting=noise20
REAL_TEST step:2, travel time:1313.5112391930836, q_loss:100, rewards:-622.0243, queue:658.38275, delay:8.544449, throughput:624
REAL_TEST step:4, travel time:1076.1372291529876, q_loss:100, rewards:-439.4231, queue:485.66943, delay:8.356123, throughput:806
REAL_TEST step:6, travel time:1804.753903345725, q_loss:100, rewards:-668.8644, queue:715.13245, delay:8.682513, throughput:293
REAL_TEST step:8, travel time:1076.1372291529876, q_loss:100, rewards:-439.4231, queue:492.5775, delay:8.405131, throughput:806
REAL_TEST step:10, travel time:1076.1372291529876, q_loss:100, rewards:-439.4231, queue:487.14307, delay:8.540933, throughput:806
REAL_TEST step:12, travel time:1017.7156927117531, q_loss:100, rewards:-413.64554, queue:471.2635, delay:8.168201, throughput:860
REAL_TEST step:14, travel time:608.9278619968636, q_loss:100, rewards:-299.35446, queue:358.15173, delay:8.010875, throughput:1331
REAL_TEST step:16, travel time:1197.864553314121, q_loss:100, rewards:-564.13696, queue:608.18005, delay:8.293164, throughput:738
REAL_TEST step:18, travel time:418.2780972294825, q_loss:100, rewards:-192.55864, queue:262.6903, delay:8.219596, throughput:1535
REAL_TEST step:20, travel time:1162.9965417867436, q_loss:100, rewards:-546.8912, queue:592.6967, delay:8.266337, throughput:758
REAL_TEST step:22, travel time:1166.3377521613834, q_loss:100, rewards:-548.50476, queue:595.7077, delay:8.20891, throughput:758
REAL_TEST step:24, travel time:307.20595922634607, q_loss:100, rewards:-131.37054, queue:212.94713, delay:8.321468, throughput:1647
REAL_TEST step:26, travel time:435.72294824882385, q_loss:100, rewards:-203.0553, queue:267.23224, delay:8.024539, throughput:1476
REAL_TEST step:28, travel time:390.9874542603241, q_loss:100, rewards:-178.1358, queue:244.16632, delay:8.292062, throughput:1533
REAL_TEST step:30, travel time:493.68949294302143, q_loss:100, rewards:-236.98192, queue:306.50626, delay:8.364778, throughput:1363
REAL_TEST step:32, travel time:1299.3123919308357, q_loss:100, rewards:-614.97437, queue:657.98315, delay:8.405382, throughput:633
REAL_TEST step:34, travel time:1026.5066282420748, q_loss:100, rewards:-477.71338, queue:542.39545, delay:8.273904, throughput:913
REAL_TEST step:36, travel time:325.68740198640876, q_loss:100, rewards:-141.90363, queue:217.12546, delay:8.337363, throughput:1604
REAL_TEST step:38, travel time:300.05279665446943, q_loss:100, rewards:-127.265015, queue:214.07603, delay:8.263059, throughput:1678
REAL_TEST step:40, travel time:1087.885255306942, q_loss:100, rewards:-512.2149, queue:554.2692, delay:8.235561, throughput:801
REAL_TEST step:42, travel time:1037.0297312750142, q_loss:100, rewards:-488.7464, queue:531.63605, delay:8.343241, throughput:829
REAL_TEST step:44, travel time:725.5410350235232, q_loss:100, rewards:-365.5667, queue:420.1839, delay:8.445331, throughput:1104
REAL_TEST step:46, travel time:294.54208050182956, q_loss:100, rewards:-123.24055, queue:213.40277, delay:8.370694, throughput:1701
REAL_TEST step:48, travel time:233.89597490852066, q_loss:100, rewards:-89.99667, queue:185.37671, delay:8.186905, throughput:1772
REAL_TEST step:50, travel time:336.4871928907475, q_loss:100, rewards:-147.55055, queue:230.00307, delay:8.224096, throughput:1623
REAL_TEST step:52, travel time:584.8040260509177, q_loss:100, rewards:-248.16449, queue:331.0041, delay:8.4324875, throughput:1341
REAL_TEST step:54, travel time:551.1251435132032, q_loss:100, rewards:-240.70468, queue:320.20593, delay:8.320573, throughput:1324
REAL_TEST step:56, travel time:276.7401986408782, q_loss:100, rewards:-113.77912, queue:202.20482, delay:8.251837, throughput:1710
REAL_TEST step:58, travel time:798.7295597484276, q_loss:100, rewards:-331.81613, queue:406.20084, delay:8.185842, throughput:1072
REAL_TEST step:60, travel time:267.23575535807635, q_loss:100, rewards:-108.59691, queue:197.90079, delay:8.266931, throughput:1707
REAL_TEST step:62, travel time:344.5180345007841, q_loss:100, rewards:-151.5986, queue:236.37387, delay:8.222266, throughput:1617
REAL_TEST step:64, travel time:392.9827496079456, q_loss:100, rewards:-177.37093, queue:257.14014, delay:8.312897, throughput:1612
REAL_TEST step:66, travel time:246.24830109775223, q_loss:100, rewards:-96.7014, queue:192.88197, delay:8.222061, throughput:1755
REAL_TEST step:68, travel time:381.6251960271824, q_loss:100, rewards:-171.43192, queue:251.14726, delay:8.338152, throughput:1610
REAL_TEST step:70, travel time:284.94093047569265, q_loss:100, rewards:-118.26275, queue:205.38991, delay:8.166212, throughput:1710
REAL_TEST step:72, travel time:479.0799790904339, q_loss:100, rewards:-225.33945, queue:296.0385, delay:8.420442, throughput:1510
REAL_TEST step:74, travel time:417.7156299006796, q_loss:100, rewards:-192.18759, queue:269.38318, delay:8.459847, throughput:1541
REAL_TEST step:76, travel time:321.5990590695243, q_loss:100, rewards:-138.96835, queue:225.15688, delay:8.139576, throughput:1661
REAL_TEST step:78, travel time:417.36382645060115, q_loss:100, rewards:-192.11081, queue:261.7879, delay:8.24302, throughput:1542
REAL_TEST step:80, travel time:409.10402509147934, q_loss:100, rewards:-186.68425, queue:266.0553, delay:8.179854, throughput:1575
REAL_TEST step:82, travel time:423.7177208572922, q_loss:100, rewards:-195.75668, queue:261.78732, delay:8.386703, throughput:1532
REAL_TEST step:84, travel time:425.14375326711973, q_loss:100, rewards:-196.53082, queue:271.5832, delay:8.408993, throughput:1517
REAL_TEST step:86, travel time:333.109252483011, q_loss:100, rewards:-144.9827, queue:225.23398, delay:8.243975, throughput:1635
REAL_TEST step:88, travel time:293.3115525352849, q_loss:100, rewards:-123.29829, queue:206.11502, delay:8.299258, throughput:1677
REAL_TEST step:90, travel time:316.37219027705174, q_loss:100, rewards:-135.71474, queue:216.34572, delay:8.273258, throughput:1659
