Loading cached latent encoders from pretrained/lusr/dqn/tempe_16
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/tempe_16/baseline_v1_lusr_s0/model/tempe_16_noise5_dqn_latent_observation -> eval real_setting=sensor20
REAL_TEST step:2, travel time:1133.5121241513093, q_loss:100, rewards:-1869.2394, queue:140.11285, delay:0.50487846, throughput:6281
REAL_TEST step:4, travel time:574.1087860753823, q_loss:100, rewards:-1028.453, queue:79.552605, delay:0.42567754, throughput:12165
REAL_TEST step:6, travel time:608.870653150263, q_loss:100, rewards:-1129.8842, queue:97.12222, delay:0.42612267, throughput:11859
REAL_TEST step:8, travel time:564.7469628601181, q_loss:100, rewards:-1003.41327, queue:86.977776, delay:0.42625037, throughput:13299
REAL_TEST step:10, travel time:474.9050222648103, q_loss:100, rewards:-1028.446, queue:82.503296, delay:0.40270275, throughput:13872
REAL_TEST step:12, travel time:473.3999448275862, q_loss:100, rewards:-910.8316, queue:80.00573, delay:0.39913338, throughput:14606
REAL_TEST step:14, travel time:488.3291918320391, q_loss:100, rewards:-888.029, queue:73.58611, delay:0.3681748, throughput:13995
REAL_TEST step:16, travel time:522.8049073851336, q_loss:100, rewards:-1064.8622, queue:81.00746, delay:0.43335852, throughput:13256
REAL_TEST step:18, travel time:491.6202758706006, q_loss:100, rewards:-1045.552, queue:76.765625, delay:0.4040674, throughput:13162
REAL_TEST step:20, travel time:518.2308029837648, q_loss:100, rewards:-1001.34845, queue:76.1441, delay:0.39742333, throughput:12611
REAL_TEST step:22, travel time:362.63748499072153, q_loss:100, rewards:-573.41144, queue:54.583508, delay:0.30862987, throughput:15666
REAL_TEST step:24, travel time:447.3643550321666, q_loss:100, rewards:-924.35, queue:77.852776, delay:0.37597635, throughput:14928
REAL_TEST step:26, travel time:414.5262587980509, q_loss:100, rewards:-807.86926, queue:67.34601, delay:0.3357177, throughput:15043
REAL_TEST step:28, travel time:348.0767398782747, q_loss:100, rewards:-635.5507, queue:61.810417, delay:0.3039285, throughput:16149
REAL_TEST step:30, travel time:565.4849637903523, q_loss:100, rewards:-1030.5698, queue:75.89201, delay:0.37825716, throughput:12637
REAL_TEST step:32, travel time:443.3166742909424, q_loss:100, rewards:-810.0837, queue:63.134724, delay:0.32363155, throughput:14294
REAL_TEST step:34, travel time:473.1218167348795, q_loss:100, rewards:-907.2566, queue:73.13715, delay:0.3355957, throughput:14017
REAL_TEST step:36, travel time:354.91452900478976, q_loss:100, rewards:-579.33124, queue:49.364758, delay:0.26849502, throughput:15454
REAL_TEST step:38, travel time:296.1048773189707, q_loss:100, rewards:-596.3447, queue:49.745834, delay:0.29928935, throughput:17958
REAL_TEST step:40, travel time:271.9884748973792, q_loss:100, rewards:-564.5528, queue:46.396008, delay:0.2841493, throughput:16967
REAL_TEST step:42, travel time:261.7687601132686, q_loss:100, rewards:-470.06674, queue:41.420486, delay:0.26606914, throughput:17622
REAL_TEST step:44, travel time:407.26196848052336, q_loss:100, rewards:-685.91327, queue:53.207985, delay:0.3099994, throughput:14343
REAL_TEST step:46, travel time:238.9045643153527, q_loss:100, rewards:-426.75095, queue:36.629166, delay:0.25602573, throughput:17733
REAL_TEST step:48, travel time:250.21888191084113, q_loss:100, rewards:-425.01215, queue:34.633507, delay:0.24679479, throughput:17458
REAL_TEST step:50, travel time:179.95263850314282, q_loss:100, rewards:-244.79866, queue:23.743055, delay:0.25055838, throughput:19258
REAL_TEST step:52, travel time:344.19880162636423, q_loss:100, rewards:-661.39044, queue:54.30903, delay:0.2979212, throughput:16201
REAL_TEST step:54, travel time:184.32977902151887, q_loss:100, rewards:-289.43085, queue:25.838194, delay:0.24961892, throughput:19390
REAL_TEST step:56, travel time:367.353193960511, q_loss:100, rewards:-675.1643, queue:52.89809, delay:0.29209325, throughput:15159
REAL_TEST step:58, travel time:410.03098320800586, q_loss:100, rewards:-654.99194, queue:54.37413, delay:0.2568568, throughput:14537
REAL_TEST step:60, travel time:289.3039599052707, q_loss:100, rewards:-451.78842, queue:37.95243, delay:0.28251344, throughput:16145
REAL_TEST step:62, travel time:356.21545532892844, q_loss:100, rewards:-671.278, queue:49.55764, delay:0.31570765, throughput:14923
REAL_TEST step:64, travel time:329.8803414300016, q_loss:100, rewards:-627.7732, queue:59.10295, delay:0.26007077, throughput:16198
REAL_TEST step:66, travel time:370.50692129498844, q_loss:100, rewards:-743.2328, queue:56.922222, delay:0.33039957, throughput:15005
REAL_TEST step:68, travel time:215.7812484505925, q_loss:100, rewards:-379.18967, queue:29.667013, delay:0.27185822, throughput:18404
REAL_TEST step:70, travel time:439.59628538063726, q_loss:100, rewards:-758.0255, queue:66.16389, delay:0.2863201, throughput:14962
REAL_TEST step:72, travel time:616.4790028763183, q_loss:100, rewards:-1061.7709, queue:83.07552, delay:0.33513153, throughput:11908
REAL_TEST step:74, travel time:319.5242044776929, q_loss:100, rewards:-551.5572, queue:43.932293, delay:0.28302193, throughput:16082
REAL_TEST step:76, travel time:217.19875466998755, q_loss:100, rewards:-437.30832, queue:36.229862, delay:0.2824774, throughput:18387
REAL_TEST step:78, travel time:239.98151048244506, q_loss:100, rewards:-374.7474, queue:32.583332, delay:0.26526678, throughput:17997
REAL_TEST step:80, travel time:347.53188727213717, q_loss:100, rewards:-716.4476, queue:61.035763, delay:0.29415753, throughput:16168
REAL_TEST step:82, travel time:212.6795593635251, q_loss:100, rewards:-303.19415, queue:28.47066, delay:0.23679732, throughput:18582
REAL_TEST step:84, travel time:237.99767597996177, q_loss:100, rewards:-402.14133, queue:28.73889, delay:0.24974701, throughput:17584
