Loading cached latent encoders from pretrained/darla/dqn/tempe_1x1
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/tempe_1x1/baseline_v1_darla_s0/model/tempe_1x1_noise5_dqn_latent_observation -> eval real_setting=sensor5
REAL_TEST step:2, travel time:1163.1244956772334, q_loss:100, rewards:-295.69046, queue:491.77777, delay:0.61666757, throughput:714
REAL_TEST step:4, travel time:1297.8161383285303, q_loss:100, rewards:-327.22403, queue:546.6278, delay:0.7159145, throughput:632
REAL_TEST step:6, travel time:1163.1577142857143, q_loss:100, rewards:-323.78342, queue:525.86945, delay:0.75690305, throughput:755
REAL_TEST step:8, travel time:521.498170412964, q_loss:100, rewards:-146.82552, queue:214.86111, delay:0.6659654, throughput:1439
REAL_TEST step:10, travel time:761.6351280710925, q_loss:100, rewards:-206.5334, queue:307.78333, delay:0.6571587, throughput:1180
REAL_TEST step:12, travel time:491.2190277051751, q_loss:100, rewards:-103.41522, queue:151.7889, delay:0.520131, throughput:1478
REAL_TEST step:14, travel time:423.8525875588082, q_loss:100, rewards:-108.47317, queue:159.58055, delay:0.62448496, throughput:1527
REAL_TEST step:16, travel time:328.9665446941976, q_loss:100, rewards:-45.89917, queue:71.933334, delay:0.48623055, throughput:1643
REAL_TEST step:18, travel time:496.9456351280711, q_loss:100, rewards:-136.77359, queue:202.1, delay:0.62355435, throughput:1415
REAL_TEST step:20, travel time:856.9603594080338, q_loss:100, rewards:-241.26927, queue:403.19724, delay:0.70828974, throughput:971
REAL_TEST step:22, travel time:219.0292733925771, q_loss:100, rewards:-30.730957, queue:43.59722, delay:0.51606125, throughput:1805
REAL_TEST step:24, travel time:189.24516466283325, q_loss:100, rewards:-19.53375, queue:27.575, delay:0.4843536, throughput:1815
REAL_TEST step:26, travel time:310.1562990067956, q_loss:100, rewards:-62.89706, queue:96.24722, delay:0.5543847, throughput:1640
REAL_TEST step:28, travel time:284.2775744903293, q_loss:100, rewards:-56.40109, queue:80.138885, delay:0.59639305, throughput:1759
REAL_TEST step:30, travel time:280.79560899111345, q_loss:100, rewards:-52.52972, queue:79.37222, delay:0.528262, throughput:1682
REAL_TEST step:32, travel time:401.2974385781495, q_loss:100, rewards:-90.965904, queue:131.71945, delay:0.5553171, throughput:1600
REAL_TEST step:34, travel time:334.72556194458963, q_loss:100, rewards:-75.04342, queue:108.013885, delay:0.64603084, throughput:1722
REAL_TEST step:36, travel time:640.7862105825761, q_loss:100, rewards:-122.6615, queue:184.22778, delay:0.6066214, throughput:1557
REAL_TEST step:38, travel time:197.10820700470464, q_loss:100, rewards:-19.911463, queue:31.088888, delay:0.5201786, throughput:1813
REAL_TEST step:40, travel time:195.09304756926295, q_loss:100, rewards:-19.036333, queue:30.019444, delay:0.55252683, throughput:1804
REAL_TEST step:42, travel time:250.70569785676946, q_loss:100, rewards:-42.541668, queue:60.913887, delay:0.5882483, throughput:1771
REAL_TEST step:44, travel time:183.39466806063774, q_loss:100, rewards:-15.623805, queue:23.677778, delay:0.4834663, throughput:1814
REAL_TEST step:46, travel time:248.11657083115526, q_loss:100, rewards:-41.190544, queue:59.683334, delay:0.6328052, throughput:1783
REAL_TEST step:48, travel time:181.3476215368531, q_loss:100, rewards:-15.347005, queue:22.908333, delay:0.46408793, throughput:1821
REAL_TEST step:50, travel time:434.1327757449033, q_loss:100, rewards:-78.9334, queue:130.49722, delay:0.6266251, throughput:1665
REAL_TEST step:52, travel time:243.52326189231573, q_loss:100, rewards:-40.578285, queue:57.766666, delay:0.5971378, throughput:1777
