Delayed-Q enabled: m=2 decision(s) of assumed delay (sim_delay=20, real_delay=40)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/cologne1/action_delay_optimized_s0_delayed_q_s0/model/cologne1_setting1_dqn_delayed_q -> eval real_setting=setting3
REAL_TEST step:3, travel time:260.2701189643107, q_loss:100, rewards:-81.54542100694445, queue:54.42777777777778, delay:0.5634698232014974, throughput:1300, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:112.49919484702093, q_loss:100, rewards:-50.505419921875, queue:33.73888888888889, delay:0.5367109934488933, throughput:1780, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:120.5586319218241, q_loss:100, rewards:-53.77625325520833, queue:35.919444444444444, delay:0.5421109941270617, throughput:1754, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:115.72075471698113, q_loss:100, rewards:-51.66583116319445, queue:34.475, delay:0.541810565524631, throughput:1769, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:88.47226624405705, q_loss:100, rewards:-36.85458441840278, queue:24.61111111111111, delay:0.5175988515218098, throughput:1816, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:96.93939393939394, q_loss:100, rewards:-41.93749186197917, queue:28.011111111111113, delay:0.5300355699327257, throughput:1845, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:80.16476426799008, q_loss:100, rewards:-33.923746744791664, queue:22.619444444444444, delay:0.5150232526991102, throughput:1967, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:87.31612903225806, q_loss:100, rewards:-38.423334418402774, queue:25.669444444444444, delay:0.5411024729410807, throughput:1966, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:82.66898263027295, q_loss:100, rewards:-33.73958604600694, queue:22.51388888888889, delay:0.5191534678141276, throughput:1967, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:82.92059553349876, q_loss:100, rewards:-34.5962646484375, queue:23.052777777777777, delay:0.5054588317871094, throughput:1982, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:88.59097744360902, q_loss:100, rewards:-36.93414442274305, queue:24.63888888888889, delay:0.4992333306206597, throughput:1930, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:98.05715756951597, q_loss:100, rewards:-43.013340928819446, queue:28.758333333333333, delay:0.5355002085367838, throughput:1874, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:122.723630831643, q_loss:100, rewards:-52.78584526909722, queue:35.21388888888889, delay:0.5645681593153212, throughput:1917, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:133.01927955352613, q_loss:100, rewards:-56.00749240451389, queue:37.37777777777778, delay:0.5901258680555556, throughput:1915, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:115.0347394540943, q_loss:100, rewards:-48.204562717013886, queue:32.11944444444445, delay:0.5462442609998915, throughput:1997, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:94.94379151762902, q_loss:100, rewards:-42.255411783854164, queue:28.177777777777777, delay:0.5449750264485677, throughput:1923, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:102.52950230887635, q_loss:100, rewards:-44.30750868055556, queue:29.55, delay:0.5339082505967881, throughput:1916, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:54, travel time:102.06269270298047, q_loss:100, rewards:-43.94208713107639, queue:29.32777777777778, delay:0.5354616800944011, throughput:1915, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:57, travel time:92.92437404190086, q_loss:100, rewards:-38.185400390625, queue:25.497222222222224, delay:0.5041370815700955, throughput:1926, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:60, travel time:100.624317617866, q_loss:100, rewards:-42.96875813802083, queue:28.641666666666666, delay:0.5092964172363281, throughput:1997, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:63, travel time:101.96410767696909, q_loss:100, rewards:-44.08375651041667, queue:29.433333333333334, delay:0.5133568657769098, throughput:1947, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:66, travel time:112.3629112662014, q_loss:100, rewards:-46.80042317708333, queue:31.247222222222224, delay:0.5417327457004123, throughput:1947, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:69, travel time:109.85112781954888, q_loss:100, rewards:-47.553325737847224, queue:31.71388888888889, delay:0.543046145968967, throughput:1930, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:72, travel time:114.02743142144638, q_loss:100, rewards:-48.42833116319444, queue:32.30555555555556, delay:0.5451485527886285, throughput:1946, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:75, travel time:108.95235732009925, q_loss:100, rewards:-46.047900390625, queue:30.72222222222222, delay:0.553776126437717, throughput:1967, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:78, travel time:121.08734491315137, q_loss:100, rewards:-50.52374131944445, queue:33.71666666666667, delay:0.5732961018880208, throughput:1967, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:81, travel time:128.92135971588027, q_loss:100, rewards:-52.322482638888886, queue:34.91388888888889, delay:0.5572628868950738, throughput:1910, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:84, travel time:86.49435318275154, q_loss:100, rewards:-37.11333279079861, queue:24.758333333333333, delay:0.5267532772488064, throughput:1881, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
