Loading cached latent encoders from pretrained/lusr/presslight/tempe_16
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_presslight/tempe_16/baseline_v1_lusr_s0/model/tempe_16_noise5_presslight_latent_observation -> eval real_setting=dz50
REAL_TEST step:2, travel time:691.5864842568403, q_loss:100, rewards:-1456.597, queue:136.71007, delay:0.5649995, throughput:10616
REAL_TEST step:4, travel time:704.6421162462407, q_loss:100, rewards:-1330.2355, queue:141.52466, delay:0.58056265, throughput:11589
REAL_TEST step:6, travel time:798.8492807082257, q_loss:100, rewards:-1711.4734, queue:152.02934, delay:0.56645894, throughput:9576
REAL_TEST step:8, travel time:768.5452297084614, q_loss:100, rewards:-1320.8113, queue:136.97014, delay:0.5858923, throughput:9430
REAL_TEST step:10, travel time:610.6048780487805, q_loss:100, rewards:-1285.7401, queue:118.475, delay:0.5449606, throughput:11112
REAL_TEST step:12, travel time:429.6523649679585, q_loss:100, rewards:-1206.3893, queue:95.333855, delay:0.50615424, throughput:13706
REAL_TEST step:14, travel time:481.46659931809575, q_loss:100, rewards:-1186.1244, queue:100.12674, delay:0.5234078, throughput:12950
REAL_TEST step:16, travel time:625.1085794297352, q_loss:100, rewards:-1336.849, queue:131.16875, delay:0.5526193, throughput:11618
REAL_TEST step:18, travel time:637.5120294547071, q_loss:100, rewards:-1332.5188, queue:130.61302, delay:0.54384315, throughput:11690
REAL_TEST step:20, travel time:457.73223499061913, q_loss:100, rewards:-1298.3848, queue:103.55278, delay:0.47488365, throughput:13765
REAL_TEST step:22, travel time:696.9644481455384, q_loss:100, rewards:-1418.0969, queue:139.23299, delay:0.5020664, throughput:11393
REAL_TEST step:24, travel time:618.9244468110282, q_loss:100, rewards:-1294.8132, queue:134.85278, delay:0.51012695, throughput:12419
REAL_TEST step:26, travel time:563.8895276038702, q_loss:100, rewards:-1194.0591, queue:123.156075, delay:0.506575, throughput:13833
REAL_TEST step:28, travel time:496.1487133786343, q_loss:100, rewards:-1021.8495, queue:108.220314, delay:0.47232878, throughput:14157
REAL_TEST step:30, travel time:563.4101524090462, q_loss:100, rewards:-1256.0957, queue:118.78698, delay:0.5092703, throughput:12634
REAL_TEST step:32, travel time:764.5108554342173, q_loss:100, rewards:-1152.8821, queue:151.17587, delay:0.54148275, throughput:10792
REAL_TEST step:34, travel time:674.7380907785478, q_loss:100, rewards:-1181.1558, queue:133.15573, delay:0.5488669, throughput:11620
REAL_TEST step:36, travel time:893.4984995463744, q_loss:100, rewards:-1321.2413, queue:163.70052, delay:0.5536666, throughput:9166
REAL_TEST step:38, travel time:520.2916569834999, q_loss:100, rewards:-966.546, queue:107.761635, delay:0.49441034, throughput:13226
REAL_TEST step:40, travel time:946.3933764750666, q_loss:100, rewards:-1307.4532, queue:155.72673, delay:0.5535109, throughput:8218
REAL_TEST step:42, travel time:548.2052857654218, q_loss:100, rewards:-1009.46716, queue:111.35261, delay:0.5011311, throughput:12979
