Loading cached latent encoders from pretrained/recon_baseline/dqn/tempe_16
replay_curve: 199 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/tempe_16/baseline_v1_recon_baseline_s0/model/tempe_16_noise5_dqn_latent_observation -> eval real_setting=combine1
REAL_TEST step:1, travel time:633.437298413108, q_loss:100, rewards:-1674.1237, queue:130.10785, delay:1.371945, throughput:11718
REAL_TEST step:2, travel time:1026.9653839395537, q_loss:100, rewards:-2183.7776, queue:162.78586, delay:1.4656488, throughput:6947
REAL_TEST step:3, travel time:737.9148907742668, q_loss:100, rewards:-1712.282, queue:133.15758, delay:1.4743372, throughput:10588
REAL_TEST step:4, travel time:459.0179300953246, q_loss:100, rewards:-1342.6118, queue:102.11176, delay:1.422262, throughput:14203
REAL_TEST step:5, travel time:299.544438587243, q_loss:100, rewards:-961.2552, queue:77.56859, delay:1.3466719, throughput:16497
REAL_TEST step:6, travel time:422.0726963019946, q_loss:100, rewards:-1218.6492, queue:97.9025, delay:1.3839101, throughput:14976
REAL_TEST step:7, travel time:431.0341861965169, q_loss:100, rewards:-1142.9434, queue:92.912346, delay:1.3305569, throughput:15194
REAL_TEST step:8, travel time:312.81392694063925, q_loss:100, rewards:-993.98975, queue:75.594696, delay:1.3959079, throughput:16765
REAL_TEST step:9, travel time:378.31976593651285, q_loss:100, rewards:-1133.3397, queue:91.70368, delay:1.3463042, throughput:16141
REAL_TEST step:10, travel time:289.8032721468476, q_loss:100, rewards:-887.683, queue:74.724174, delay:1.3390226, throughput:17520
REAL_TEST step:11, travel time:279.42358561729947, q_loss:100, rewards:-691.0848, queue:58.14709, delay:1.3280098, throughput:17571
REAL_TEST step:12, travel time:214.33550058662496, q_loss:100, rewards:-736.22394, queue:59.53878, delay:1.3245285, throughput:18572
REAL_TEST step:13, travel time:389.21616216216216, q_loss:100, rewards:-1113.4017, queue:88.48853, delay:1.3244547, throughput:15818
REAL_TEST step:14, travel time:280.30643127364436, q_loss:100, rewards:-804.88226, queue:66.42956, delay:1.3278424, throughput:17450
