Oblivious-Q baseline (prediction disabled, env delay still applied): m=0 decision(s) of assumed delay (sim_delay=0, real_delay=30)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/hz4x4/action_delay_optimized_s0_oblivious_q_s0/model/hz4x4_setting1_dqn_oblivious_q -> eval real_setting=setting2
REAL_TEST step:3, travel time:1018.081126382836, q_loss:100, rewards:-684.7583333333333, queue:42.87430555555556, delay:0.28887095981174044, throughput:1543, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:1045.656386188401, q_loss:100, rewards:-714.10390625, queue:44.717708333333334, delay:0.29381790161132815, throughput:1502, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:1076.9689419795222, q_loss:100, rewards:-726.989453125, queue:45.52638888888889, delay:0.2864572101169162, throughput:1483, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:1045.8883674153537, q_loss:100, rewards:-706.7169704861111, queue:44.25, delay:0.3019412994384766, throughput:1587, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:904.5075427422058, q_loss:100, rewards:-578.2022569444445, queue:36.20121527777778, delay:0.2960084279378255, throughput:1749, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:1033.7619845792826, q_loss:100, rewards:-693.7366319444444, queue:43.43454861111111, delay:0.2900889926486545, throughput:1669, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:1001.1096211867248, q_loss:100, rewards:-666.1714409722222, queue:41.70225694444444, delay:0.2941830529106988, throughput:1676, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:1030.959101575595, q_loss:100, rewards:-698.3380208333333, queue:43.72881944444445, delay:0.29547540876600475, throughput:1564, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:955.321153201475, q_loss:100, rewards:-624.1871961805556, queue:39.07673611111111, delay:0.29263954162597655, throughput:1702, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:1002.9373114314449, q_loss:100, rewards:-664.5197916666667, queue:41.61579861111111, delay:0.2944678200615777, throughput:1609, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:1009.6680080482897, q_loss:100, rewards:-678.1875, queue:42.46302083333333, delay:0.2933414035373264, throughput:1626, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
