Delayed-Q enabled: m=2 decision(s) of assumed delay (sim_delay=20, real_delay=40)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/hz4x4/action_delay_optimized_s0_delayed_q_s0/model/hz4x4_setting1_dqn_delayed_q -> eval real_setting=setting3
REAL_TEST step:3, travel time:796.8967482400268, q_loss:100, rewards:-461.6761284722222, queue:28.860416666666666, delay:0.2804940117730035, throughput:1966, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:775.0040227958431, q_loss:100, rewards:-454.9107638888889, queue:28.447569444444444, delay:0.27443339029947916, throughput:1910, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:828.8766342608112, q_loss:100, rewards:-489.00642361111113, queue:30.566493055555554, delay:0.2740354749891493, throughput:1926, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:800.8571907475696, q_loss:100, rewards:-461.9536024305556, queue:28.859895833333333, delay:0.26258742014567055, throughput:2121, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:802.5618504860878, q_loss:100, rewards:-471.84500868055557, queue:29.488368055555554, delay:0.2708408779568142, throughput:2050, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:794.5591686221924, q_loss:100, rewards:-458.8439236111111, queue:28.661284722222224, delay:0.2755622016059028, throughput:2218, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:889.2366744887697, q_loss:100, rewards:-556.9561197916667, queue:34.831944444444446, delay:0.26055560641818576, throughput:1878, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:907.0482735501173, q_loss:100, rewards:-563.3297743055556, queue:35.21423611111111, delay:0.2693628099229601, throughput:1947, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:852.864230640295, q_loss:100, rewards:-514.05859375, queue:32.13836805555555, delay:0.266042963663737, throughput:1965, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:795.8581964465303, q_loss:100, rewards:-464.17942708333334, queue:29.016493055555557, delay:0.268648804558648, throughput:2067, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:823.9644653033859, q_loss:100, rewards:-491.1650173611111, queue:30.69565972222222, delay:0.2669163597954644, throughput:2033, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:865.1532014750252, q_loss:100, rewards:-521.8808159722222, queue:32.61163194444445, delay:0.2842478858100043, throughput:2084, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:874.1133087495809, q_loss:100, rewards:-527.598046875, queue:32.98784722222222, delay:0.2696237352159288, throughput:1980, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:931.085819644653, q_loss:100, rewards:-590.171875, queue:36.90642361111111, delay:0.26994959513346356, throughput:1874, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:914.260315330426, q_loss:100, rewards:-582.9734375, queue:36.46440972222222, delay:0.27425198025173614, throughput:1848, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:1005.3637602179837, q_loss:100, rewards:-639.5125, queue:40.00138888888889, delay:0.2830015394422743, throughput:1765, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:994.7619845792826, q_loss:100, rewards:-641.4389322916667, queue:40.12065972222222, delay:0.285709720187717, throughput:1871, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:54, travel time:959.1018107277075, q_loss:100, rewards:-606.4977430555556, queue:37.92604166666667, delay:0.2824959437052409, throughput:1743, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:57, travel time:884.8773047267852, q_loss:100, rewards:-554.4713975694444, queue:34.68767361111111, delay:0.2671466827392578, throughput:1757, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:60, travel time:944.4770365403956, q_loss:100, rewards:-606.9369791666667, queue:37.9703125, delay:0.27819608052571615, throughput:1774, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:63, travel time:903.9671471672813, q_loss:100, rewards:-559.8913194444444, queue:35.00625, delay:0.2721013387044271, throughput:1860, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:66, travel time:930.7237680187731, q_loss:100, rewards:-579.2913194444444, queue:36.22239583333333, delay:0.2687175750732422, throughput:1862, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:69, travel time:1079.8925501432664, q_loss:100, rewards:-689.1511284722222, queue:43.12777777777778, delay:0.26166273752848307, throughput:1512, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:72, travel time:880.2514247401945, q_loss:100, rewards:-538.5544704861111, queue:33.66753472222222, delay:0.2763099670410156, throughput:2010, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:75, travel time:916.8568555145827, q_loss:100, rewards:-579.2911024305556, queue:36.23090277777778, delay:0.2621488571166992, throughput:1872, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:78, travel time:817.1461615822997, q_loss:100, rewards:-481.6564236111111, queue:30.101736111111112, delay:0.2741260316636827, throughput:1973, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:81, travel time:890.9570901776735, q_loss:100, rewards:-556.0699652777778, queue:34.7640625, delay:0.2659356011284722, throughput:1972, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:84, travel time:956.972846128059, q_loss:100, rewards:-614.3322048611111, queue:38.41753472222222, delay:0.2734576755099826, throughput:1810, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:87, travel time:828.0060341937647, q_loss:100, rewards:-496.2644965277778, queue:31.015798611111112, delay:0.2739596472846137, throughput:1969, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:90, travel time:853.9027824337915, q_loss:100, rewards:-534.0575086805555, queue:33.404513888888886, delay:0.26625787946912977, throughput:1798, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:93, travel time:824.9420046932618, q_loss:100, rewards:-487.1650173611111, queue:30.444097222222222, delay:0.27718802558051214, throughput:2107, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:96, travel time:928.9654710023466, q_loss:100, rewards:-579.7455729166667, queue:36.2609375, delay:0.2847667482164171, throughput:1838, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:99, travel time:1009.9198793161247, q_loss:100, rewards:-664.1144965277778, queue:41.55486111111111, delay:0.2908907784356011, throughput:1634, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:102, travel time:981.4907810928595, q_loss:100, rewards:-636.3108506944444, queue:39.809375, delay:0.28498814900716146, throughput:1704, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:105, travel time:813.5283271873952, q_loss:100, rewards:-481.57057291666666, queue:30.10451388888889, delay:0.2675063239203559, throughput:2060, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:108, travel time:839.4713375796179, q_loss:100, rewards:-511.44835069444446, queue:31.971354166666668, delay:0.27039015028211805, throughput:1999, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:111, travel time:831.9389875963794, q_loss:100, rewards:-500.90633680555555, queue:31.31423611111111, delay:0.26474912431504993, throughput:2083, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:114, travel time:823.6389540730808, q_loss:100, rewards:-493.5727430555556, queue:30.86111111111111, delay:0.2625293307834201, throughput:1992, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:117, travel time:939.5182802979011, q_loss:100, rewards:-603.3795138888889, queue:37.752430555555556, delay:0.26675067477756076, throughput:1759, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:120, travel time:829.2547770700637, q_loss:100, rewards:-506.33719618055557, queue:31.66875, delay:0.2645631578233507, throughput:1880, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:123, travel time:878.7138964577657, q_loss:100, rewards:-540.1521701388889, queue:33.782291666666666, delay:0.26062948438856337, throughput:1869, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:126, travel time:921.236913664174, q_loss:100, rewards:-576.464453125, queue:36.06024305555555, delay:0.26272273593478734, throughput:1833, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
