replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_presslight/hz4x4/action_delay_optimized_s0_naive_s0/model/hz4x4_setting1_presslight_naive -> eval real_setting=setting4
REAL_TEST step:3, travel time:1377.492977046934, q_loss:100, rewards:-365.6169704861111, queue:61.87708333333333, delay:0.301263682047526, throughput:919, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:1279.8528508023217, q_loss:100, rewards:-309.34661458333335, queue:56.038020833333334, delay:0.30793834262424047, throughput:1178, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:1317.6927029804729, q_loss:100, rewards:-272.1529730902778, queue:57.48368055555556, delay:0.3149982452392578, throughput:1166, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:1264.773365285861, q_loss:100, rewards:-276.3647569444444, queue:54.7140625, delay:0.31436275906032984, throughput:1319, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:1242.9695309825402, q_loss:100, rewards:-291.0688585069444, queue:53.941319444444446, delay:0.31605445014105904, throughput:1232, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:1309.933150497086, q_loss:100, rewards:-425.92274305555554, queue:57.95902777777778, delay:0.30564757453070746, throughput:1175, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:1314.3764164305949, q_loss:100, rewards:-399.62921006944447, queue:56.705729166666664, delay:0.2984431372748481, throughput:1070, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:1282.8748308525035, q_loss:100, rewards:-361.37725694444447, queue:56.9578125, delay:0.318005625406901, throughput:1206, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:1406.6614466815809, q_loss:100, rewards:-410.75889756944446, queue:58.2, delay:0.3116116417778863, throughput:1008, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:1285.7645457638653, q_loss:100, rewards:-324.71332465277777, queue:57.18732638888889, delay:0.30684036678738064, throughput:1121, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:1262.8986013986014, q_loss:100, rewards:-376.2739149305556, queue:54.646006944444444, delay:0.30504173702663845, throughput:1125, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:1267.2866416125726, q_loss:100, rewards:-361.9472439236111, queue:56.5, delay:0.2784883499145508, throughput:1139, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:1346.4045911047347, q_loss:100, rewards:-405.67144097222223, queue:57.87916666666667, delay:0.2910107930501302, throughput:1088, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:1353.2902072909221, q_loss:100, rewards:-451.2005208333333, queue:58.673611111111114, delay:0.31635169982910155, throughput:1006, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:1332.2697439596104, q_loss:100, rewards:-437.2758680555556, queue:56.942708333333336, delay:0.30781868828667536, throughput:989, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:1439.3095803642123, q_loss:100, rewards:-530.6800347222222, queue:56.1953125, delay:0.3043526119656033, throughput:980, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:1285.196112460951, q_loss:100, rewards:-418.8349826388889, queue:56.08958333333333, delay:0.30640847947862415, throughput:1186, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
