MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:128.27323943661972, q_loss:0, rewards:-6.1572204, queue:5.2083335, delay:0.4733234, throughput:1393, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:1, travel time:129.23028169014086, q_loss:0, rewards:-6.893891, queue:5.5305557, delay:0.508668, throughput:1399, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:2, travel time:128.22464788732395, q_loss:1.8770691, rewards:-6.7563877, queue:5.4888887, delay:0.5002665, throughput:1385, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:3, travel time:170.82957746478874, q_loss:0.6039855, rewards:-24.337498, queue:20.472221, delay:0.6248249, throughput:1395, raw_metrics:{'fairness': 298.0}
SIM_TRAIN step:4, travel time:153.27394366197183, q_loss:0.18447816, rewards:-20.40222, queue:15.763889, delay:0.64599675, throughput:1366, raw_metrics:{'fairness': 1008.0}
SIM_TRAIN step:5, travel time:124.96901408450704, q_loss:0.16040437, rewards:-7.2686095, queue:4.1527777, delay:0.6523864, throughput:1396, raw_metrics:{'fairness': 221.0}
SIM_TRAIN step:6, travel time:123.99295774647888, q_loss:0.055593852, rewards:-6.9936132, queue:3.9777777, delay:0.6581714, throughput:1397, raw_metrics:{'fairness': 205.0}
SIM_TRAIN step:7, travel time:122.0661971830986, q_loss:0.053872976, rewards:-4.850556, queue:3.3277779, delay:0.5468989, throughput:1399, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:8, travel time:122.36197183098592, q_loss:0.026366396, rewards:-5.387501, queue:3.4805555, delay:0.5846795, throughput:1398, raw_metrics:{'fairness': 227.0}
REAL_TRAIN step:1, travel time:143.0161971830986, q_loss:100, rewards:-11.886387, queue:10.047222, delay:0.55917794, throughput:1361, R_real:-1.3251, components:{'queue': 0.102, 'delay': 0.559, 'waiting': 0.664, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 158.0, 'emission': 409.19, 'fuel': 132.655, 'emergency_stops': 7.0, 'collisions': 0.0, 'ssm_conflicts': 371.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:126.85845070422535, q_loss:0, rewards:-5.7972236, queue:4.6277776, delay:0.48159632, throughput:1396, raw_metrics:{'fairness': 262.0}
SIM_TRAIN step:10, travel time:127.16760563380282, q_loss:0, rewards:-6.1294446, queue:4.961111, delay:0.48828006, throughput:1386, raw_metrics:{'fairness': 225.0}
SIM_TRAIN step:11, travel time:127.1281690140845, q_loss:1.685249, rewards:-5.9230537, queue:4.736111, delay:0.4955306, throughput:1394, raw_metrics:{'fairness': 233.0}
SIM_TRAIN step:12, travel time:286.5943661971831, q_loss:0.36060497, rewards:-70.216675, queue:64.96389, delay:0.6705957, throughput:1266, raw_metrics:{'fairness': 948.0}
SIM_TRAIN step:13, travel time:829.6669014084507, q_loss:0.2127541, rewards:-233.96835, queue:231.89444, delay:0.64737374, throughput:915, raw_metrics:{'fairness': 582.0}
SIM_TRAIN step:14, travel time:410.75422535211266, q_loss:0.20392926, rewards:-115.024155, queue:102.78889, delay:0.76470643, throughput:1394, raw_metrics:{'fairness': 1034.0}
SIM_TRAIN step:15, travel time:161.50211267605633, q_loss:0.26616228, rewards:-23.242496, queue:17.552778, delay:0.65261376, throughput:1386, raw_metrics:{'fairness': 297.0}
SIM_TRAIN step:16, travel time:171.14154929577464, q_loss:0.21711363, rewards:-27.426386, queue:21.408333, delay:0.68458986, throughput:1380, raw_metrics:{'fairness': 241.0}
