Loading cached latent encoders from pretrained/vae_embedding/presslight/ingolstadt7
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_presslight/ingolstadt7/baseline_v1_vae_s0/model/ingolstadt7_noise5_presslight_latent_observation -> eval real_setting=noise10
REAL_TEST step:2, travel time:467.5103626943005, q_loss:100, rewards:-47.216103, queue:53.106003, delay:4.078716, throughput:1286
REAL_TEST step:4, travel time:626.0801781737193, q_loss:100, rewards:-20.890844, queue:56.547688, delay:4.1533856, throughput:1262
REAL_TEST step:6, travel time:623.7623089983022, q_loss:100, rewards:-21.710289, queue:55.95473, delay:4.053915, throughput:1217
REAL_TEST step:8, travel time:151.0519427402863, q_loss:100, rewards:-19.266947, queue:47.394844, delay:4.0892572, throughput:2303
REAL_TEST step:10, travel time:123.421768707483, q_loss:100, rewards:-19.636942, queue:46.9581, delay:4.1400757, throughput:2822
REAL_TEST step:12, travel time:102.34125412541255, q_loss:100, rewards:-19.500557, queue:47.93913, delay:4.0476384, throughput:2931
REAL_TEST step:14, travel time:104.56864686468647, q_loss:100, rewards:-19.66389, queue:48.104073, delay:4.0294633, throughput:2934
REAL_TEST step:16, travel time:103.06831683168316, q_loss:100, rewards:-20.641113, queue:47.541332, delay:4.0476027, throughput:2937
REAL_TEST step:18, travel time:103.60746064339493, q_loss:100, rewards:-22.482777, queue:47.759125, delay:4.128167, throughput:2818
REAL_TEST step:20, travel time:99.67788778877888, q_loss:100, rewards:-22.811666, queue:47.352123, delay:4.1198044, throughput:2939
REAL_TEST step:22, travel time:378.01920668058455, q_loss:100, rewards:-36.076115, queue:52.643116, delay:4.172589, throughput:1882
REAL_TEST step:24, travel time:140.75, q_loss:100, rewards:-21.967497, queue:47.673378, delay:4.061548, throughput:2486
REAL_TEST step:26, travel time:117.91736136281261, q_loss:100, rewards:-18.973612, queue:47.572006, delay:4.032349, throughput:2658
REAL_TEST step:28, travel time:148.9930275229358, q_loss:100, rewards:-20.416666, queue:47.061752, delay:4.0814204, throughput:2575
REAL_TEST step:30, travel time:160.40486891385768, q_loss:100, rewards:-21.28889, queue:46.38788, delay:3.972865, throughput:2525
REAL_TEST step:32, travel time:180.09158222915042, q_loss:100, rewards:-24.073334, queue:47.44458, delay:4.131387, throughput:2402
