MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:65.19642857142857, q_loss:0, rewards:-24.917364, queue:4.2564816, delay:0.20596, throughput:2783, raw_metrics:{'fairness': 36.667}
SIM_TRAIN step:1, travel time:74.74660956459671, q_loss:0, rewards:-26.676113, queue:4.6537037, delay:0.20454068, throughput:2769, raw_metrics:{'fairness': 49.667}
SIM_TRAIN step:2, travel time:59.42107142857143, q_loss:566.16797, rewards:-14.584307, queue:2.8111112, delay:0.19321713, throughput:2783, raw_metrics:{'fairness': 82.333}
SIM_TRAIN step:3, travel time:471.9346428571429, q_loss:70.01631, rewards:-157.27196, queue:27.237038, delay:0.4256439, throughput:2094, raw_metrics:{'fairness': 222.333}
SIM_TRAIN step:4, travel time:89.79214285714286, q_loss:16.669079, rewards:-37.97375, queue:7.4731483, delay:0.23021215, throughput:2650, raw_metrics:{'fairness': 217.333}
SIM_TRAIN step:5, travel time:56.13107142857143, q_loss:12.547056, rewards:-9.314305, queue:1.9453703, delay:0.17097707, throughput:2792, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:6, travel time:69.42913245269547, q_loss:8.1602955, rewards:-22.309721, queue:3.9083333, delay:0.19901253, throughput:2783, raw_metrics:{'fairness': 41.333}
SIM_TRAIN step:7, travel time:79.44912531238843, q_loss:5.62468, rewards:-28.270008, queue:5.0101852, delay:0.20985003, throughput:2782, raw_metrics:{'fairness': 39.0}
SIM_TRAIN step:8, travel time:67.89646554801857, q_loss:3.918018, rewards:-25.137783, queue:4.3962965, delay:0.20629935, throughput:2783, raw_metrics:{'fairness': 31.333}
REAL_TRAIN step:1, travel time:140.81880157875852, q_loss:100, rewards:-43.68986, queue:7.2046294, delay:0.3707275, throughput:2542, R_real:-1.9328, components:{'queue': 0.183, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 1.75}, raw_metrics:{'fairness': 55.333, 'emission': 323.999, 'fuel': 105.038, 'emergency_stops': 5.0, 'collisions': 0.0, 'ssm_conflicts': 668.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:60.37392857142857, q_loss:0, rewards:-11.282915, queue:1.9944445, delay:0.18566243, throughput:2785, raw_metrics:{'fairness': 0.0}
