Oblivious-Q baseline (prediction disabled, env delay still applied): m=0 decision(s) of assumed delay (sim_delay=0, real_delay=60)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/ingolstadt1/action_delay_optimized_s0_oblivious_q_s0/model/ingolstadt1_setting1_dqn_oblivious_q -> eval real_setting=setting4
REAL_TEST step:3, travel time:205.855702094647, q_loss:100, rewards:-44.94672309027778, queue:40.86388888888889, delay:0.40828514099121094, throughput:1227, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:192.7910983488873, q_loss:100, rewards:-36.84494086371528, queue:32.69166666666667, delay:0.41988635592990453, throughput:1311, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:216.17246835443038, q_loss:100, rewards:-50.304866536458334, queue:46.12777777777778, delay:0.42974522908528645, throughput:1152, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:206.43346303501946, q_loss:100, rewards:-49.040234375, queue:45.041666666666664, delay:0.42578057183159723, throughput:1174, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:246.34476693051892, q_loss:100, rewards:-49.32986653645833, queue:44.486111111111114, delay:0.4364927503797743, throughput:1059, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:186.04377358490567, q_loss:100, rewards:-42.96810709635417, queue:39.53333333333333, delay:0.40601090325249567, throughput:1216, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:186.19054996127034, q_loss:100, rewards:-44.68941514756944, queue:40.96388888888889, delay:0.40374827914767797, throughput:1216, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:205.3217535153019, q_loss:100, rewards:-46.83514539930555, queue:43.12777777777778, delay:0.40786187913682725, throughput:1119, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:205.3217535153019, q_loss:100, rewards:-46.83514539930555, queue:43.12777777777778, delay:0.40786187913682725, throughput:1119, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:215.0560928433269, q_loss:100, rewards:-49.156987847222226, queue:45.50277777777778, delay:0.40383995903862846, throughput:957, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:219.2537688442211, q_loss:100, rewards:-49.571142578125, queue:45.74722222222222, delay:0.4131609598795573, throughput:1102, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:232.00253164556963, q_loss:100, rewards:-47.507085503472226, queue:43.425, delay:0.41377847459581163, throughput:1091, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:219.2537688442211, q_loss:100, rewards:-49.571142578125, queue:45.74722222222222, delay:0.4131609598795573, throughput:1102, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:220.79726468222043, q_loss:100, rewards:-46.71227756076389, queue:42.81666666666667, delay:0.40717879401312934, throughput:1149, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:197.13647642679902, q_loss:100, rewards:-42.45061306423611, queue:39.46944444444444, delay:0.37978384229871964, throughput:1121, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:214.77295081967213, q_loss:100, rewards:-44.51802029079861, queue:41.36388888888889, delay:0.3823536343044705, throughput:1126, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:199.4036393713813, q_loss:100, rewards:-42.65265028211805, queue:39.62777777777778, delay:0.3863525814480252, throughput:1121, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:54, travel time:199.4036393713813, q_loss:100, rewards:-42.65265028211805, queue:39.62777777777778, delay:0.3863525814480252, throughput:1121, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:57, travel time:199.4036393713813, q_loss:100, rewards:-42.65265028211805, queue:39.62777777777778, delay:0.3863525814480252, throughput:1121, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:60, travel time:201.7940446650124, q_loss:100, rewards:-42.905612521701386, queue:39.81944444444444, delay:0.38899319966634116, throughput:1121, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:63, travel time:197.13647642679902, q_loss:100, rewards:-42.45061306423611, queue:39.46944444444444, delay:0.37978384229871964, throughput:1121, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:66, travel time:197.13647642679902, q_loss:100, rewards:-42.45061306423611, queue:39.46944444444444, delay:0.37978384229871964, throughput:1121, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:69, travel time:170.20307917888562, q_loss:100, rewards:-38.94325358072917, queue:36.26111111111111, delay:0.3695030212402344, throughput:1275, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:72, travel time:197.13647642679902, q_loss:100, rewards:-42.45061306423611, queue:39.46944444444444, delay:0.37978384229871964, throughput:1121, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:75, travel time:186.501185770751, q_loss:100, rewards:-41.071712239583334, queue:38.19722222222222, delay:0.37321654425726997, throughput:1171, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:78, travel time:177.51634472511145, q_loss:100, rewards:-22.621816677517362, queue:19.805555555555557, delay:0.35336087544759115, throughput:1235, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:81, travel time:186.41942771084337, q_loss:100, rewards:-37.10855305989583, queue:34.52777777777778, delay:0.3557642618815104, throughput:1234, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:84, travel time:187.84915378955114, q_loss:100, rewards:-33.29094780815972, queue:30.84722222222222, delay:0.3689040289984809, throughput:1257, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:87, travel time:177.58339510748704, q_loss:100, rewards:-28.201486545138888, queue:25.775, delay:0.3669876946343316, throughput:1260, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:90, travel time:178.69230769230768, q_loss:100, rewards:-24.327256944444443, queue:21.363888888888887, delay:0.3959167904324002, throughput:1234, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:93, travel time:213.68034188034187, q_loss:100, rewards:-52.29001736111111, queue:48.67777777777778, delay:0.39903301662868923, throughput:1077, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:96, travel time:192.04754230459307, q_loss:100, rewards:-41.10819769965278, queue:38.18333333333333, delay:0.3710914611816406, throughput:1187, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:99, travel time:199.2353433835846, q_loss:100, rewards:-52.37520073784722, queue:48.78333333333333, delay:0.3968044704861111, throughput:1102, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:102, travel time:183.321997105644, q_loss:100, rewards:-32.51288791232639, queue:29.744444444444444, delay:0.37927864922417537, throughput:1279, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:105, travel time:195.09580364212192, q_loss:100, rewards:-40.55940212673611, queue:37.53611111111111, delay:0.3784940931532118, throughput:1170, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:108, travel time:187.49552033080633, q_loss:100, rewards:-36.316243489583336, queue:32.68333333333333, delay:0.41445405748155384, throughput:1376, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:111, travel time:200.74709784411277, q_loss:100, rewards:-47.808100043402774, queue:44.44444444444444, delay:0.3998355017768012, throughput:1113, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:114, travel time:199.40777502067826, q_loss:100, rewards:-43.11996527777778, queue:39.958333333333336, delay:0.38513493008083766, throughput:1121, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
