Loading cached latent encoders from pretrained/lusr/dqn/tempe_1x1
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/tempe_1x1/baseline_v1_lusr_s0/model/tempe_1x1_noise5_dqn_latent_observation -> eval real_setting=noise3
REAL_TEST step:2, travel time:1311.7137229152988, q_loss:100, rewards:-345.905, queue:525.8588, delay:1.6273139, throughput:598
REAL_TEST step:4, travel time:1508.291373801917, q_loss:100, rewards:-408.45325, queue:635.9095, delay:1.6271927, throughput:435
REAL_TEST step:6, travel time:963.071469740634, q_loss:100, rewards:-272.032, queue:427.9483, delay:1.5759859, throughput:981
REAL_TEST step:8, travel time:411.0940930475693, q_loss:100, rewards:-106.519455, queue:162.41997, delay:1.5910165, throughput:1588
REAL_TEST step:10, travel time:415.5844223732358, q_loss:100, rewards:-109.09283, queue:164.11833, delay:1.5177853, throughput:1631
REAL_TEST step:12, travel time:407.9754312598014, q_loss:100, rewards:-105.74911, queue:159.99184, delay:1.5242102, throughput:1598
REAL_TEST step:14, travel time:328.63303711447986, q_loss:100, rewards:-74.738556, queue:116.15907, delay:1.5456322, throughput:1684
REAL_TEST step:16, travel time:279.48562467328804, q_loss:100, rewards:-56.818844, queue:92.05408, delay:1.493173, throughput:1709
REAL_TEST step:18, travel time:284.73026659696814, q_loss:100, rewards:-58.721912, queue:93.29953, delay:1.512841, throughput:1703
REAL_TEST step:20, travel time:278.11918452692106, q_loss:100, rewards:-56.720943, queue:91.42716, delay:1.4446359, throughput:1692
REAL_TEST step:22, travel time:443.7025614218505, q_loss:100, rewards:-121.974815, queue:182.41393, delay:1.5278116, throughput:1471
REAL_TEST step:24, travel time:316.1536853110298, q_loss:100, rewards:-75.34506, queue:110.75663, delay:1.5003529, throughput:1703
REAL_TEST step:26, travel time:262.6931521170936, q_loss:100, rewards:-55.222557, queue:81.73095, delay:1.497394, throughput:1701
REAL_TEST step:28, travel time:234.0057501306848, q_loss:100, rewards:-43.303734, queue:68.247665, delay:1.5313697, throughput:1760
REAL_TEST step:30, travel time:249.03868269733402, q_loss:100, rewards:-47.002724, queue:74.784676, delay:1.5236261, throughput:1740
REAL_TEST step:32, travel time:270.71824359644535, q_loss:100, rewards:-53.062794, queue:86.50796, delay:1.5396892, throughput:1701
REAL_TEST step:34, travel time:240.0167276529012, q_loss:100, rewards:-43.604458, queue:69.47729, delay:1.5009484, throughput:1758
REAL_TEST step:36, travel time:303.6440146366963, q_loss:100, rewards:-64.853195, queue:104.40003, delay:1.5369617, throughput:1638
REAL_TEST step:38, travel time:220.2707788813382, q_loss:100, rewards:-37.4198, queue:59.985996, delay:1.4667004, throughput:1765
REAL_TEST step:40, travel time:242.9289074751699, q_loss:100, rewards:-45.830788, queue:70.87544, delay:1.5015945, throughput:1766
REAL_TEST step:42, travel time:254.63721902770519, q_loss:100, rewards:-50.603867, queue:79.77443, delay:1.5126548, throughput:1703
REAL_TEST step:44, travel time:177.2697334030319, q_loss:100, rewards:-24.29536, queue:37.863426, delay:1.4774716, throughput:1822
REAL_TEST step:46, travel time:207.022477783586, q_loss:100, rewards:-33.81762, queue:51.7404, delay:1.517227, throughput:1793
REAL_TEST step:48, travel time:216.1787767903816, q_loss:100, rewards:-38.22273, queue:58.006363, delay:1.4563265, throughput:1815
REAL_TEST step:50, travel time:188.64558285415578, q_loss:100, rewards:-29.008596, queue:43.39758, delay:1.4620326, throughput:1806
REAL_TEST step:52, travel time:182.03659174072138, q_loss:100, rewards:-25.171001, queue:38.831726, delay:1.4353185, throughput:1807
