Loading cached latent encoders from pretrained/recon_baseline/presslight/cologne1
replay_curve: 199 checkpoints from data/output_data/sim2real_observations/cityflow_presslight/cologne1/baseline_v1_recon_baseline_s0/model/cologne1_noise5_presslight_latent_observation -> eval real_setting=combine4
REAL_TEST step:1, travel time:461.8844022169438, q_loss:100, rewards:-155.00075, queue:152.89247, delay:1.7683456, throughput:1097
REAL_TEST step:2, travel time:368.30017605633805, q_loss:100, rewards:-57.22361, queue:54.907574, delay:1.79185, throughput:1007
REAL_TEST step:3, travel time:371.2929203539823, q_loss:100, rewards:-57.227226, queue:57.275375, delay:2.0264463, throughput:1001
REAL_TEST step:4, travel time:371.2929203539823, q_loss:100, rewards:-57.227226, queue:30.604067, delay:1.195873, throughput:1001
REAL_TEST step:5, travel time:373.02995594713656, q_loss:100, rewards:-58.82444, queue:39.74376, delay:1.8571416, throughput:1003
REAL_TEST step:6, travel time:1941.3333333333333, q_loss:100, rewards:-191.98586, queue:190.73457, delay:2.5219638, throughput:188
REAL_TEST step:7, travel time:1865.5190677966102, q_loss:100, rewards:-189.04805, queue:115.663956, delay:1.8932174, throughput:203
REAL_TEST step:8, travel time:381.9354047424366, q_loss:100, rewards:-71.03554, queue:53.95503, delay:1.5366123, throughput:1089
REAL_TEST step:9, travel time:279.97962648556876, q_loss:100, rewards:-128.59082, queue:76.45054, delay:1.936864, throughput:1617
REAL_TEST step:10, travel time:225.09804955192408, q_loss:100, rewards:-109.461395, queue:107.06599, delay:1.7949643, throughput:1772
REAL_TEST step:11, travel time:90.88535980148883, q_loss:100, rewards:-39.95084, queue:41.279766, delay:2.2526915, throughput:1996
REAL_TEST step:12, travel time:239.64017185821697, q_loss:100, rewards:-114.80306, queue:105.737076, delay:1.7409202, throughput:1708
REAL_TEST step:13, travel time:271.4109666478236, q_loss:100, rewards:-124.51806, queue:71.10648, delay:1.6438409, throughput:1608
REAL_TEST step:14, travel time:68.59057071960298, q_loss:100, rewards:-27.920282, queue:20.995281, delay:1.3923969, throughput:1996
REAL_TEST step:15, travel time:67.10124069478908, q_loss:100, rewards:-26.724993, queue:25.810911, delay:1.975471, throughput:1993
REAL_TEST step:16, travel time:74.07841191066997, q_loss:100, rewards:-30.800838, queue:23.342304, delay:2.0054195, throughput:1988
REAL_TEST step:17, travel time:65.14987593052109, q_loss:100, rewards:-25.064985, queue:21.551056, delay:1.6650066, throughput:1997
REAL_TEST step:18, travel time:71.74428997020854, q_loss:100, rewards:-29.403585, queue:25.12895, delay:2.0255752, throughput:1971
REAL_TEST step:19, travel time:78.43495531281033, q_loss:100, rewards:-33.07137, queue:27.089058, delay:1.6955787, throughput:1993
REAL_TEST step:20, travel time:84.76377171215881, q_loss:100, rewards:-36.620567, queue:35.620884, delay:1.939179, throughput:1994
REAL_TEST step:21, travel time:69.16873449131513, q_loss:100, rewards:-26.846937, queue:21.351974, delay:1.7083942, throughput:1979
REAL_TEST step:22, travel time:180.85044293903076, q_loss:100, rewards:-86.77277, queue:77.63508, delay:1.754647, throughput:1863
REAL_TEST step:23, travel time:70.04764267990075, q_loss:100, rewards:-27.428062, queue:22.418732, delay:1.6533027, throughput:1990
REAL_TEST step:24, travel time:92.35334987593052, q_loss:100, rewards:-41.295265, queue:28.108519, delay:1.558476, throughput:1998
REAL_TEST step:25, travel time:73.97518610421837, q_loss:100, rewards:-30.337776, queue:31.587587, delay:2.2442586, throughput:1994
REAL_TEST step:26, travel time:93.19454094292804, q_loss:100, rewards:-41.535828, queue:24.609968, delay:1.4471503, throughput:1991
