Loading cached latent encoders from pretrained/recon_baseline/presslight/cologne3
replay_curve: 199 checkpoints from data/output_data/sim2real_observations/cityflow_presslight/cologne3/baseline_v1_recon_baseline_s0/model/cologne3_noise5_presslight_latent_observation -> eval real_setting=noise3
REAL_TEST step:1, travel time:1204.7990074441686, q_loss:100, rewards:-101.5425, queue:43.741158, delay:1.5203068, throughput:609
REAL_TEST step:2, travel time:1802.7070914696815, q_loss:100, rewards:-172.32472, queue:62.514908, delay:1.7202239, throughput:287
REAL_TEST step:3, travel time:1080.4655172413793, q_loss:100, rewards:-99.248055, queue:42.817276, delay:1.5316893, throughput:819
REAL_TEST step:4, travel time:888.9431306306307, q_loss:100, rewards:-88.95611, queue:38.868336, delay:1.5214491, throughput:1075
REAL_TEST step:5, travel time:805.756711409396, q_loss:100, rewards:-61.448612, queue:33.55642, delay:1.4800092, throughput:1130
REAL_TEST step:6, travel time:80.14075630252101, q_loss:100, rewards:-17.222225, queue:9.916384, delay:1.3586478, throughput:2801
REAL_TEST step:7, travel time:949.3245078071961, q_loss:100, rewards:-85.278336, queue:36.4591, delay:1.5590189, throughput:874
REAL_TEST step:8, travel time:110.86799719887955, q_loss:100, rewards:-20.526386, queue:10.974743, delay:1.3766913, throughput:2784
REAL_TEST step:9, travel time:129.83193277310923, q_loss:100, rewards:-32.942764, queue:14.204241, delay:1.3717324, throughput:2801
REAL_TEST step:10, travel time:336.2767244856797, q_loss:100, rewards:-107.316666, queue:40.32058, delay:1.5177438, throughput:2062
REAL_TEST step:11, travel time:175.47016534867, q_loss:100, rewards:-44.01611, queue:19.387716, delay:1.4446341, throughput:2533
REAL_TEST step:12, travel time:449.0436760691538, q_loss:100, rewards:-115.53083, queue:45.908447, delay:1.5658463, throughput:1676
REAL_TEST step:13, travel time:413.06396118217907, q_loss:100, rewards:-114.27583, queue:43.302025, delay:1.5750269, throughput:1761
REAL_TEST step:14, travel time:928.4061277705346, q_loss:100, rewards:-154.74445, queue:55.234474, delay:1.6486098, throughput:885
REAL_TEST step:15, travel time:331.6873722926032, q_loss:100, rewards:-108.875275, queue:40.448933, delay:1.4593564, throughput:2021
REAL_TEST step:16, travel time:540.1016177957533, q_loss:100, rewards:-80.7475, queue:31.677473, delay:1.5437799, throughput:1479
REAL_TEST step:17, travel time:141.96764917325666, q_loss:100, rewards:-21.562223, queue:13.30595, delay:1.3628242, throughput:2544
REAL_TEST step:18, travel time:278.69035728006145, q_loss:100, rewards:-99.033615, queue:37.327362, delay:1.4570032, throughput:2375
REAL_TEST step:19, travel time:93.44747899159664, q_loss:100, rewards:-25.195833, queue:12.040622, delay:1.3764774, throughput:2807
REAL_TEST step:20, travel time:388.5086355785838, q_loss:100, rewards:-114.62778, queue:43.536083, delay:1.5162232, throughput:1834
REAL_TEST step:21, travel time:385.4309822587624, q_loss:100, rewards:-110.29362, queue:42.199657, delay:1.5163797, throughput:1824
REAL_TEST step:22, travel time:414.5516941789748, q_loss:100, rewards:-118.05832, queue:44.9728, delay:1.5693687, throughput:1797
REAL_TEST step:23, travel time:395.16155866900175, q_loss:100, rewards:-110.29973, queue:42.33625, delay:1.5390327, throughput:1782
REAL_TEST step:24, travel time:396.1472602739726, q_loss:100, rewards:-114.091385, queue:43.792812, delay:1.5625175, throughput:1845
REAL_TEST step:25, travel time:386.6204222317966, q_loss:100, rewards:-109.03083, queue:42.143852, delay:1.5316222, throughput:1830
REAL_TEST step:26, travel time:400.3012680367293, q_loss:100, rewards:-111.24167, queue:42.243717, delay:1.5121579, throughput:1784
REAL_TEST step:27, travel time:410.4532871972318, q_loss:100, rewards:-123.005554, queue:46.541557, delay:1.580611, throughput:1840
REAL_TEST step:28, travel time:949.4310006540222, q_loss:100, rewards:-147.20389, queue:52.85334, delay:1.6211787, throughput:888
REAL_TEST step:29, travel time:398.73590633130965, q_loss:100, rewards:-113.53222, queue:42.408268, delay:1.5303259, throughput:1809
REAL_TEST step:30, travel time:673.0160618679357, q_loss:100, rewards:-126.09111, queue:46.129482, delay:1.6570393, throughput:1221
REAL_TEST step:31, travel time:439.75380600260985, q_loss:100, rewards:-132.69444, queue:49.2236, delay:1.537113, throughput:1796
REAL_TEST step:32, travel time:451.0617952187641, q_loss:100, rewards:-120.65805, queue:47.046284, delay:1.5771396, throughput:1704
REAL_TEST step:33, travel time:416.2170474516696, q_loss:100, rewards:-117.20028, queue:44.97323, delay:1.5797653, throughput:1774
REAL_TEST step:34, travel time:402.7224168126095, q_loss:100, rewards:-112.501945, queue:42.846676, delay:1.5210122, throughput:1783
REAL_TEST step:35, travel time:375.4412265758092, q_loss:100, rewards:-109.00972, queue:41.93569, delay:1.5462961, throughput:1891
REAL_TEST step:36, travel time:617.6774858320454, q_loss:100, rewards:-111.81389, queue:43.58509, delay:1.5428706, throughput:1345
REAL_TEST step:37, travel time:417.08699434536754, q_loss:100, rewards:-108.43473, queue:41.717903, delay:1.5644565, throughput:1799
REAL_TEST step:38, travel time:447.97124887690927, q_loss:100, rewards:-114.37585, queue:45.167427, delay:1.5301601, throughput:1702
REAL_TEST step:39, travel time:356.92160133444537, q_loss:100, rewards:-110.49527, queue:42.26925, delay:1.5032797, throughput:2022
REAL_TEST step:40, travel time:397.16224445411046, q_loss:100, rewards:-110.42999, queue:41.831715, delay:1.5789032, throughput:1798
REAL_TEST step:41, travel time:391.2325481798715, q_loss:100, rewards:-107.39973, queue:40.96984, delay:1.5641569, throughput:1882
REAL_TEST step:42, travel time:364.03913228413444, q_loss:100, rewards:-110.47083, queue:41.675488, delay:1.520718, throughput:1892
REAL_TEST step:43, travel time:80.88970588235294, q_loss:100, rewards:-16.90389, queue:9.63236, delay:1.3643199, throughput:2784
REAL_TEST step:44, travel time:410.05584872471417, q_loss:100, rewards:-112.611946, queue:43.2341, delay:1.5653366, throughput:1766
REAL_TEST step:45, travel time:233.94444444444446, q_loss:100, rewards:-79.408875, queue:30.97772, delay:1.4559394, throughput:2357
REAL_TEST step:46, travel time:378.2538793103448, q_loss:100, rewards:-109.172775, queue:41.870754, delay:1.518435, throughput:1848
REAL_TEST step:47, travel time:491.6092715231788, q_loss:100, rewards:-97.702774, queue:38.01385, delay:1.5773001, throughput:1536
REAL_TEST step:48, travel time:390.2556423611111, q_loss:100, rewards:-109.55363, queue:41.994385, delay:1.5817428, throughput:1803
REAL_TEST step:49, travel time:324.1837904216128, q_loss:100, rewards:-104.63611, queue:39.249416, delay:1.5453073, throughput:2025
REAL_TEST step:50, travel time:309.4783644303295, q_loss:100, rewards:-108.32917, queue:39.74753, delay:1.5317112, throughput:2220
REAL_TEST step:51, travel time:391.05522001725626, q_loss:100, rewards:-108.62389, queue:41.9361, delay:1.5195805, throughput:1816
REAL_TEST step:52, travel time:376.4352287302266, q_loss:100, rewards:-108.589714, queue:41.77786, delay:1.5574684, throughput:1856
REAL_TEST step:53, travel time:390.5755912162162, q_loss:100, rewards:-105.15917, queue:40.479904, delay:1.5201257, throughput:1871
REAL_TEST step:54, travel time:366.19263698630135, q_loss:100, rewards:-109.01806, queue:42.173504, delay:1.5399079, throughput:1875
REAL_TEST step:55, travel time:430.0986468790921, q_loss:100, rewards:-107.94334, queue:41.148552, delay:1.5081062, throughput:1779
REAL_TEST step:56, travel time:407.3024175824176, q_loss:100, rewards:-121.06443, queue:44.157024, delay:1.5068965, throughput:1808
REAL_TEST step:57, travel time:380.0323404255319, q_loss:100, rewards:-105.42611, queue:40.244614, delay:1.551464, throughput:1842
REAL_TEST step:58, travel time:395.53393860786855, q_loss:100, rewards:-107.24083, queue:42.090088, delay:1.5426806, throughput:1838
REAL_TEST step:59, travel time:602.487012987013, q_loss:100, rewards:-102.85275, queue:39.408993, delay:1.4966171, throughput:1436
REAL_TEST step:60, travel time:387.72641509433964, q_loss:100, rewards:-107.73916, queue:41.200954, delay:1.5027233, throughput:1846
REAL_TEST step:61, travel time:518.3931583880037, q_loss:100, rewards:-121.32917, queue:45.173977, delay:1.5132847, throughput:1540
REAL_TEST step:62, travel time:199.8302367941712, q_loss:100, rewards:-58.91194, queue:23.908428, delay:1.4613029, throughput:2447
REAL_TEST step:63, travel time:257.548686244204, q_loss:100, rewards:-88.75388, queue:33.44889, delay:1.5098678, throughput:2335
REAL_TEST step:64, travel time:525.0771719038817, q_loss:100, rewards:-125.95362, queue:45.632595, delay:1.572585, throughput:1572
REAL_TEST step:65, travel time:285.21996233521656, q_loss:100, rewards:-43.75082, queue:21.4563, delay:1.4389215, throughput:2138
REAL_TEST step:66, travel time:248.5754824063564, q_loss:100, rewards:-46.675, queue:20.515087, delay:1.4716247, throughput:2251
REAL_TEST step:67, travel time:84.73914565826331, q_loss:100, rewards:-19.87611, queue:10.896615, delay:1.3344306, throughput:2805
REAL_TEST step:68, travel time:85.94327731092437, q_loss:100, rewards:-14.760279, queue:9.048957, delay:1.3736106, throughput:2812
REAL_TEST step:69, travel time:78.36414565826331, q_loss:100, rewards:-15.058333, queue:9.296534, delay:1.3826965, throughput:2802
REAL_TEST step:70, travel time:191.18295371050698, q_loss:100, rewards:-36.597782, queue:17.736351, delay:1.408926, throughput:2404
REAL_TEST step:71, travel time:275.13196594427245, q_loss:100, rewards:-34.209167, queue:16.820486, delay:1.4318838, throughput:2122
REAL_TEST step:72, travel time:78.47934173669468, q_loss:100, rewards:-15.143333, queue:9.371756, delay:1.3886842, throughput:2807
REAL_TEST step:73, travel time:156.4270032930845, q_loss:100, rewards:-32.211666, queue:15.118625, delay:1.40943, throughput:2436
REAL_TEST step:74, travel time:233.81226343679032, q_loss:100, rewards:-32.962494, queue:16.404224, delay:1.4305578, throughput:2228
REAL_TEST step:75, travel time:92.37710084033614, q_loss:100, rewards:-15.816667, queue:9.291699, delay:1.3289706, throughput:2788
REAL_TEST step:76, travel time:202.03799392097264, q_loss:100, rewards:-33.878056, queue:16.280754, delay:1.376646, throughput:2260
REAL_TEST step:77, travel time:374.7374712643678, q_loss:100, rewards:-52.699165, queue:22.349276, delay:1.4579316, throughput:1679
REAL_TEST step:78, travel time:84.55023074192404, q_loss:100, rewards:-17.98694, queue:10.121025, delay:1.3812094, throughput:2689
REAL_TEST step:79, travel time:461.5099728014506, q_loss:100, rewards:-32.760277, queue:18.46789, delay:1.3840712, throughput:1651
REAL_TEST step:80, travel time:435.54986760812005, q_loss:100, rewards:-39.566948, queue:20.229643, delay:1.3785375, throughput:1710
REAL_TEST step:81, travel time:390.89696169088506, q_loss:100, rewards:-40.1975, queue:18.96739, delay:1.4431616, throughput:1820
REAL_TEST step:82, travel time:242.78706199460916, q_loss:100, rewards:-32.039444, queue:15.605384, delay:1.4161029, throughput:2190
REAL_TEST step:83, travel time:411.4772827525364, q_loss:100, rewards:-42.35944, queue:20.795464, delay:1.4033489, throughput:1788
REAL_TEST step:84, travel time:427.2464818763326, q_loss:100, rewards:-40.713326, queue:20.862019, delay:1.4255916, throughput:1876
REAL_TEST step:85, travel time:348.18215158924204, q_loss:100, rewards:-28.601118, queue:16.43355, delay:1.3799855, throughput:1906
REAL_TEST step:86, travel time:517.8207503473831, q_loss:100, rewards:-40.58777, queue:21.9752, delay:1.3867452, throughput:1584
REAL_TEST step:87, travel time:386.75021645021644, q_loss:100, rewards:-41.31889, queue:20.585106, delay:1.3517509, throughput:1832
REAL_TEST step:88, travel time:469.56602870813396, q_loss:100, rewards:-62.207497, queue:26.691923, delay:1.4798084, throughput:1605
REAL_TEST step:89, travel time:483.25555555555553, q_loss:100, rewards:-59.95111, queue:25.175726, delay:1.4652711, throughput:1483
REAL_TEST step:90, travel time:177.7706386292835, q_loss:100, rewards:-36.035557, queue:16.446495, delay:1.3787749, throughput:2189
REAL_TEST step:91, travel time:77.31582633053222, q_loss:100, rewards:-14.871666, queue:9.464637, delay:1.3186692, throughput:2804
REAL_TEST step:92, travel time:76.50560224089637, q_loss:100, rewards:-15.439722, queue:9.429472, delay:1.372814, throughput:2817
REAL_TEST step:93, travel time:77.34978991596638, q_loss:100, rewards:-15.491671, queue:9.255321, delay:1.3754767, throughput:2805
REAL_TEST step:94, travel time:79.50402802101576, q_loss:100, rewards:-15.078328, queue:9.341417, delay:1.358053, throughput:2795
REAL_TEST step:95, travel time:83.14950980392157, q_loss:100, rewards:-15.703057, queue:9.322639, delay:1.3394848, throughput:2789
REAL_TEST step:96, travel time:94.97093837535014, q_loss:100, rewards:-18.038054, queue:10.085366, delay:1.3497938, throughput:2813
REAL_TEST step:97, travel time:510.23312883435585, q_loss:100, rewards:-60.151947, queue:24.998934, delay:1.475955, throughput:1446
REAL_TEST step:98, travel time:82.02871148459384, q_loss:100, rewards:-16.043331, queue:9.728195, delay:1.3591074, throughput:2789
REAL_TEST step:99, travel time:457.97633136094674, q_loss:100, rewards:-57.16861, queue:24.539015, delay:1.4533179, throughput:1547
REAL_TEST step:100, travel time:134.22063037249285, q_loss:100, rewards:-16.738884, queue:12.1658325, delay:1.3880466, throughput:2556
REAL_TEST step:101, travel time:200.67374681393372, q_loss:100, rewards:-14.797225, queue:9.506374, delay:1.3589379, throughput:2204
REAL_TEST step:102, travel time:82.18452380952381, q_loss:100, rewards:-15.907779, queue:9.552161, delay:1.4216908, throughput:2797
REAL_TEST step:103, travel time:76.27100840336135, q_loss:100, rewards:-14.939168, queue:9.200636, delay:1.3650106, throughput:2808
REAL_TEST step:104, travel time:75.05987394957984, q_loss:100, rewards:-14.752776, queue:9.310053, delay:1.2898222, throughput:2800
REAL_TEST step:105, travel time:490.8454869964304, q_loss:100, rewards:-57.816113, queue:24.231533, delay:1.4380428, throughput:1467
REAL_TEST step:106, travel time:80.74334733893558, q_loss:100, rewards:-16.308887, queue:9.648024, delay:1.3797305, throughput:2807
REAL_TEST step:107, travel time:81.22864145658264, q_loss:100, rewards:-14.803612, queue:9.219936, delay:1.3558117, throughput:2802
REAL_TEST step:108, travel time:210.93219616204692, q_loss:100, rewards:-21.454165, queue:11.291123, delay:1.3600984, throughput:2191
REAL_TEST step:109, travel time:144.10301507537687, q_loss:100, rewards:-21.438057, queue:13.565249, delay:1.3455412, throughput:2550
REAL_TEST step:110, travel time:76.39985994397759, q_loss:100, rewards:-16.12972, queue:9.524541, delay:1.3644816, throughput:2803
REAL_TEST step:111, travel time:165.73137784639135, q_loss:100, rewards:-35.863335, queue:16.217464, delay:1.410272, throughput:2222
REAL_TEST step:112, travel time:77.72864145658264, q_loss:100, rewards:-15.081112, queue:9.495424, delay:1.3174868, throughput:2797
REAL_TEST step:113, travel time:81.8172268907563, q_loss:100, rewards:-15.597778, queue:9.315753, delay:1.3420284, throughput:2802
REAL_TEST step:114, travel time:148.73076923076923, q_loss:100, rewards:-21.847221, queue:13.342293, delay:1.3838243, throughput:2536
REAL_TEST step:115, travel time:81.20973389355743, q_loss:100, rewards:-14.9291725, queue:9.28071, delay:1.3090882, throughput:2815
REAL_TEST step:116, travel time:82.91631652661064, q_loss:100, rewards:-16.832222, queue:9.626376, delay:1.3520298, throughput:2804
REAL_TEST step:117, travel time:470.53167082294266, q_loss:100, rewards:-57.32667, queue:24.588968, delay:1.4518155, throughput:1518
REAL_TEST step:118, travel time:89.53291316526611, q_loss:100, rewards:-14.066108, queue:8.70175, delay:1.304445, throughput:2798
REAL_TEST step:119, travel time:536.6058282208589, q_loss:100, rewards:-55.123615, queue:24.07202, delay:1.4360951, throughput:1366
REAL_TEST step:120, travel time:530.6093986862052, q_loss:100, rewards:-54.65945, queue:24.2267, delay:1.4273639, throughput:1386
REAL_TEST step:121, travel time:81.96072931276298, q_loss:100, rewards:-15.186393, queue:9.030407, delay:1.3840165, throughput:2786
REAL_TEST step:122, travel time:82.44782913165267, q_loss:100, rewards:-17.362501, queue:9.8315935, delay:1.3721186, throughput:2807
REAL_TEST step:123, travel time:76.9187675070028, q_loss:100, rewards:-14.898614, queue:9.248125, delay:1.3741417, throughput:2807
REAL_TEST step:124, travel time:76.48669467787114, q_loss:100, rewards:-14.996669, queue:9.3829, delay:1.3872398, throughput:2800
REAL_TEST step:125, travel time:77.00630252100841, q_loss:100, rewards:-16.197226, queue:9.706228, delay:1.371886, throughput:2804
REAL_TEST step:126, travel time:85.68067226890756, q_loss:100, rewards:-15.185835, queue:9.147351, delay:1.359769, throughput:2812
REAL_TEST step:127, travel time:80.5374649859944, q_loss:100, rewards:-17.505833, queue:9.977408, delay:1.3892874, throughput:2811
REAL_TEST step:128, travel time:75.29936974789916, q_loss:100, rewards:-14.645833, queue:9.03159, delay:1.379656, throughput:2808
REAL_TEST step:129, travel time:256.4204451772465, q_loss:100, rewards:-18.513334, queue:11.675622, delay:1.3813531, throughput:2123
REAL_TEST step:130, travel time:491.3350176856998, q_loss:100, rewards:-55.264446, queue:23.606918, delay:1.43567, throughput:1494
REAL_TEST step:131, travel time:84.08648459383754, q_loss:100, rewards:-16.092222, queue:9.525275, delay:1.3768656, throughput:2793
REAL_TEST step:132, travel time:164.76511038726022, q_loss:100, rewards:-24.384993, queue:13.351862, delay:1.3621819, throughput:2492
REAL_TEST step:133, travel time:381.7720823798627, q_loss:100, rewards:-56.247494, queue:23.154593, delay:1.4440594, throughput:1691
