MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:65.76788079470198, q_loss:0, rewards:-2.425, queue:0.48015872, delay:0.047001205, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:1, travel time:64.75389201722425, q_loss:0, rewards:-2.4227774, queue:0.50555557, delay:0.04650783, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:2, travel time:65.94667108314012, q_loss:2.2316897, rewards:-2.538334, queue:0.48492062, delay:0.04766251, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:3, travel time:74.266137040715, q_loss:0.5944644, rewards:-4.8219447, queue:0.8674603, delay:0.06505623, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:4, travel time:68.85633896060907, q_loss:0.15646493, rewards:-3.700001, queue:0.6357143, delay:0.05854286, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:5, travel time:67.66843325604505, q_loss:0.056327406, rewards:-3.7352774, queue:0.63293654, delay:0.057709582, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:6, travel time:69.58079470198676, q_loss:0.04354211, rewards:-3.5513885, queue:0.66507936, delay:0.056862257, throughput:3011, raw_metrics:{'fairness': 63.571}
SIM_TRAIN step:7, travel time:67.96556291390729, q_loss:0.0364955, rewards:-3.8997219, queue:0.74285716, delay:0.06042013, throughput:3009, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:8, travel time:70.60278053624627, q_loss:0.038138773, rewards:-4.0183325, queue:0.8174603, delay:0.060460772, throughput:3011, raw_metrics:{'fairness': 66.0}
REAL_TRAIN step:1, travel time:194.54672192916354, q_loss:100, rewards:-17.601095, queue:10.138492, delay:0.1884882, throughput:2497, R_real:-8.5624, components:{'queue': 0.609, 'delay': 1.319, 'waiting': 6.634, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 88.429, 'emission': 583.212, 'fuel': 189.072, 'emergency_stops': 18.0, 'collisions': 6.0, 'ssm_conflicts': 862.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:68.41741145316121, q_loss:0, rewards:-2.8705556, queue:0.5257937, delay:0.050529618, throughput:3011, raw_metrics:{'fairness': 71.0}
SIM_TRAIN step:10, travel time:67.7782191327375, q_loss:0, rewards:-2.6058326, queue:0.50714284, delay:0.048842777, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:11, travel time:65.45066225165563, q_loss:2.2576787, rewards:-2.5005548, queue:0.50277776, delay:0.04901646, throughput:3012, raw_metrics:{'fairness': 20.571}
SIM_TRAIN step:12, travel time:106.58774834437087, q_loss:0.64473385, rewards:-6.9875, queue:1.2166667, delay:0.0786406, throughput:3010, raw_metrics:{'fairness': 43.571}
SIM_TRAIN step:13, travel time:72.2205298013245, q_loss:0.18825501, rewards:-6.889168, queue:1.206746, delay:0.07568002, throughput:3012, raw_metrics:{'fairness': 40.143}
SIM_TRAIN step:14, travel time:424.6562913907285, q_loss:0.14478642, rewards:-28.114716, queue:8.712301, delay:0.17848346, throughput:2741, raw_metrics:{'fairness': 303.0}
SIM_TRAIN step:15, travel time:71.98379093615614, q_loss:0.38782462, rewards:-5.908332, queue:1.1337302, delay:0.077543154, throughput:3011, raw_metrics:{'fairness': 101.0}
SIM_TRAIN step:16, travel time:71.73567406425968, q_loss:0.18890455, rewards:-5.8319445, queue:1.147619, delay:0.0756348, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:17, travel time:74.16914928831513, q_loss:0.12598325, rewards:-6.8913865, queue:1.3138889, delay:0.07864198, throughput:3009, raw_metrics:{'fairness': 0.0}
REAL_TRAIN step:2, travel time:124.71439196727408, q_loss:100, rewards:-18.335003, queue:3.179762, delay:0.14008416, throughput:2544, R_real:-1.9312, components:{'queue': 0.186, 'delay': 0.981, 'waiting': 0.765, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 108.0, 'emission': 274.673, 'fuel': 89.046, 'emergency_stops': 33.0, 'collisions': 4.0, 'ssm_conflicts': 848.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:64.93114862628269, q_loss:0, rewards:-2.5386105, queue:0.5384921, delay:0.045570724, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:19, travel time:64.8966545213647, q_loss:0, rewards:-2.3619447, queue:0.47579366, delay:0.04527542, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:20, travel time:64.85898709036742, q_loss:2.1924996, rewards:-2.5922232, queue:0.47896826, delay:0.046706323, throughput:3012, raw_metrics:{'fairness': 14.714}
SIM_TRAIN step:21, travel time:73.99635640940708, q_loss:0.7394219, rewards:-4.0058317, queue:0.76865077, delay:0.060757283, throughput:3010, raw_metrics:{'fairness': 64.429}
