MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:361.12236004022793, q_loss:0, rewards:-33.95139, queue:2.172396, delay:0.1127019, throughput:2928, raw_metrics:{'fairness': 74.0}
SIM_TRAIN step:1, travel time:358.24396782841825, q_loss:0, rewards:-32.699722, queue:2.0652778, delay:0.1099387, throughput:2927, raw_metrics:{'fairness': 48.812}
SIM_TRAIN step:2, travel time:357.03217158176943, q_loss:11.482494, rewards:-31.262218, queue:2.109896, delay:0.11007018, throughput:2925, raw_metrics:{'fairness': 22.625}
SIM_TRAIN step:3, travel time:427.34897753938986, q_loss:4.0231757, rewards:-55.971386, queue:5.0578127, delay:0.14841256, throughput:2891, raw_metrics:{'fairness': 75.188}
SIM_TRAIN step:4, travel time:498.7607238605898, q_loss:1.0368102, rewards:-124.868645, queue:8.194965, delay:0.14976159, throughput:2689, raw_metrics:{'fairness': 63.125}
SIM_TRAIN step:5, travel time:702.7482400268186, q_loss:0.5557244, rewards:-186.72414, queue:14.085243, delay:0.14766869, throughput:2412, raw_metrics:{'fairness': 89.0}
SIM_TRAIN step:6, travel time:541.7201742627345, q_loss:0.5573819, rewards:-92.585556, queue:10.346875, delay:0.17857857, throughput:2856, raw_metrics:{'fairness': 148.625}
SIM_TRAIN step:7, travel time:498.6136058981233, q_loss:0.30182144, rewards:-86.178635, queue:6.3998265, delay:0.16089629, throughput:2855, raw_metrics:{'fairness': 121.938}
SIM_TRAIN step:8, travel time:508.87332439678283, q_loss:0.20500849, rewards:-95.42332, queue:7.945486, delay:0.16039978, throughput:2796, raw_metrics:{'fairness': 116.125}
REAL_TRAIN step:1, travel time:640.3402614817298, q_loss:100, rewards:-146.72, queue:20.809723, delay:0.23635042, throughput:2132, R_real:-78.6509, components:{'queue': 2.775, 'delay': 3.782, 'waiting': 72.095, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 181.25, 'emission': 3031.125, 'fuel': 982.666, 'emergency_stops': 67.0, 'collisions': 25.0, 'ssm_conflicts': 1992.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:357.16996312437146, q_loss:0, rewards:-31.945557, queue:2.0807292, delay:0.11043568, throughput:2928, raw_metrics:{'fairness': 23.562}
SIM_TRAIN step:10, travel time:356.89540730807914, q_loss:0, rewards:-32.74473, queue:2.0126736, delay:0.10920447, throughput:2923, raw_metrics:{'fairness': 78.062}
SIM_TRAIN step:11, travel time:357.4710023466309, q_loss:11.9665165, rewards:-32.715, queue:2.0689237, delay:0.11075307, throughput:2925, raw_metrics:{'fairness': 56.312}
SIM_TRAIN step:12, travel time:440.50385517934967, q_loss:4.070961, rewards:-60.658882, queue:5.4798613, delay:0.15602396, throughput:2875, raw_metrics:{'fairness': 127.688}
SIM_TRAIN step:13, travel time:583.8695943680858, q_loss:1.2712603, rewards:-148.36111, queue:12.220139, delay:0.17275137, throughput:2696, raw_metrics:{'fairness': 113.688}
SIM_TRAIN step:14, travel time:703.398256788468, q_loss:0.98164946, rewards:-179.27448, queue:11.686979, delay:0.14209922, throughput:2385, raw_metrics:{'fairness': 93.625}
SIM_TRAIN step:15, travel time:824.2590482573727, q_loss:0.7745719, rewards:-205.98303, queue:15.581077, delay:0.15378019, throughput:2341, raw_metrics:{'fairness': 106.625}
SIM_TRAIN step:16, travel time:816.0010053619303, q_loss:0.52506775, rewards:-225.5586, queue:16.903126, delay:0.16306914, throughput:2321, raw_metrics:{'fairness': 88.75}
SIM_TRAIN step:17, travel time:603.1320817968489, q_loss:0.38024047, rewards:-118.151955, queue:8.552083, delay:0.1510122, throughput:2613, raw_metrics:{'fairness': 121.938}
REAL_TRAIN step:2, travel time:1075.9868928296069, q_loss:100, rewards:-439.09384, queue:40.732464, delay:0.22967447, throughput:1312, R_real:-264.2869, components:{'queue': 5.431, 'delay': 3.675, 'waiting': 255.181, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 108.25, 'emission': 4333.05, 'fuel': 1404.746, 'emergency_stops': 27.0, 'collisions': 5.0, 'ssm_conflicts': 1939.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:359.89540730807914, q_loss:0, rewards:-34.291107, queue:2.0944445, delay:0.110086575, throughput:2926, raw_metrics:{'fairness': 64.25}
SIM_TRAIN step:19, travel time:357.57157224270867, q_loss:0, rewards:-33.102222, queue:2.0368056, delay:0.11022849, throughput:2928, raw_metrics:{'fairness': 53.375}
SIM_TRAIN step:20, travel time:357.34316353887397, q_loss:12.406304, rewards:-32.279453, queue:2.121007, delay:0.110251226, throughput:2922, raw_metrics:{'fairness': 24.812}
SIM_TRAIN step:21, travel time:522.3516594032853, q_loss:4.328399, rewards:-90.8675, queue:9.554514, delay:0.1707712, throughput:2870, raw_metrics:{'fairness': 140.125}
SIM_TRAIN step:22, travel time:504.67448876969496, q_loss:1.4579053, rewards:-96.84306, queue:7.8125, delay:0.1585164, throughput:2882, raw_metrics:{'fairness': 157.438}
SIM_TRAIN step:23, travel time:729.3727790814617, q_loss:0.9438471, rewards:-174.1117, queue:13.626041, delay:0.14994009, throughput:2314, raw_metrics:{'fairness': 86.375}
SIM_TRAIN step:24, travel time:647.0247989276139, q_loss:0.6577174, rewards:-160.94774, queue:10.233681, delay:0.14858054, throughput:2468, raw_metrics:{'fairness': 76.062}
SIM_TRAIN step:25, travel time:748.0566353887399, q_loss:0.5769705, rewards:-179.43666, queue:14.532986, delay:0.15727738, throughput:2493, raw_metrics:{'fairness': 117.25}
SIM_TRAIN step:26, travel time:713.6595174262735, q_loss:0.552853, rewards:-183.0703, queue:16.423437, delay:0.1804649, throughput:2400, raw_metrics:{'fairness': 107.812}
REAL_TRAIN step:3, travel time:1244.0927536231884, q_loss:100, rewards:-443.11667, queue:45.009724, delay:0.24671876, throughput:1055, R_real:-313.5335, components:{'queue': 6.001, 'delay': 3.947, 'waiting': 303.585, 'pressure': 0.0, 'switches': 0.0}, raw_metrics:{'fairness': 93.25, 'emission': 4651.238, 'fuel': 1507.902, 'emergency_stops': 20.0, 'collisions': 8.0, 'ssm_conflicts': 1774.0}, grid;w=delay=1.0
SIM_TRAIN step:27, travel time:360.98491957104557, q_loss:0, rewards:-35.344715, queue:2.0559027, delay:0.109267786, throughput:2929, raw_metrics:{'fairness': 27.875}
