Oblivious-Q baseline (prediction disabled, env delay still applied): m=0 decision(s) of assumed delay (sim_delay=0, real_delay=30)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_presslight/bullhead_1/action_delay_optimized_s0_oblivious_q_s0/model/bullhead_1_setting1_presslight_oblivious_q -> eval real_setting=setting2
REAL_TEST step:3, travel time:902.6943887775551, q_loss:100, rewards:-239.8415581597222, queue:224.9361111111111, delay:0.8092510647243923, throughput:695, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:505.39696312364424, q_loss:100, rewards:-176.73276909722222, queue:157.53333333333333, delay:0.8499432033962674, throughput:1040, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:498.86705624543464, q_loss:100, rewards:-172.44113498263889, queue:153.24444444444444, delay:0.847824944390191, throughput:1026, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:501.53372008701956, q_loss:100, rewards:-174.73828125, queue:155.51666666666668, delay:0.8498686896430121, throughput:1036, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:512.3261339092873, q_loss:100, rewards:-180.11501736111111, queue:160.85555555555555, delay:0.8346251593695746, throughput:1051, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:510.83815028901734, q_loss:100, rewards:-178.95079210069446, queue:159.725, delay:0.8449012756347656, throughput:1041, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:628.9565217391304, q_loss:100, rewards:-188.08754340277778, queue:170.2861111111111, delay:0.8288923475477431, throughput:1040, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:518.127644055434, q_loss:100, rewards:-179.11870659722223, queue:159.30833333333334, delay:0.8398042466905382, throughput:1105, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:503.7630637079456, q_loss:100, rewards:-177.24053819444444, queue:157.34166666666667, delay:0.8362502204047308, throughput:1099, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:514.742795389049, q_loss:100, rewards:-181.04381510416667, queue:161.87222222222223, delay:0.8323924594455295, throughput:1040, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:508.95313626532084, q_loss:100, rewards:-178.6818793402778, queue:159.5888888888889, delay:0.8311330159505208, throughput:1039, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:508.8731778425656, q_loss:100, rewards:-176.71412760416666, queue:157.6472222222222, delay:0.8314915127224393, throughput:1024, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:505.03118201595356, q_loss:100, rewards:-176.27575954861112, queue:157.3361111111111, delay:0.8475652058919271, throughput:1022, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:493.8310269482884, q_loss:100, rewards:-168.50556640625, queue:149.04722222222222, delay:0.813358645968967, throughput:1222, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:720.5398886827459, q_loss:100, rewards:-200.26510416666667, queue:183.45277777777778, delay:0.8324080573187934, throughput:934, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:468.9735902926481, q_loss:100, rewards:-161.76025390625, queue:141.0388888888889, delay:0.8011939154730903, throughput:1263, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:601.8502024291498, q_loss:100, rewards:-188.23424479166667, queue:170.4, delay:0.80626466539171, throughput:1130, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:54, travel time:542.8761766835627, q_loss:100, rewards:-187.9726779513889, queue:168.82777777777778, delay:0.8232771131727431, throughput:1199, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:57, travel time:888.2526934378061, q_loss:100, rewards:-241.1515625, queue:226.13888888888889, delay:0.8301122877332899, throughput:717, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:60, travel time:858.4462416745956, q_loss:100, rewards:-239.33153211805555, queue:224.15, delay:0.821291266547309, throughput:748, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:63, travel time:467.6211135213304, q_loss:100, rewards:-158.26059027777777, queue:137.60555555555555, delay:0.8223308987087674, throughput:1303, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:66, travel time:949.6134371957157, q_loss:100, rewards:-260.05651041666664, queue:245.70555555555555, delay:0.8167556762695313, throughput:723, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:69, travel time:877.2886989553656, q_loss:100, rewards:-245.25546875, queue:230.28055555555557, delay:0.8357537163628472, throughput:750, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:72, travel time:513.5843681519357, q_loss:100, rewards:-174.87894965277778, queue:154.63888888888889, delay:0.829792955186632, throughput:1260, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:75, travel time:924.4156862745098, q_loss:100, rewards:-251.13960503472222, queue:236.48611111111111, delay:0.8108865525987413, throughput:716, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
