Oblivious-Q baseline (prediction disabled, env delay still applied): m=0 decision(s) of assumed delay (sim_delay=0, real_delay=40)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/bullhead_3/action_delay_optimized_s0_oblivious_q_s0/model/bullhead_3_setting1_dqn_oblivious_q -> eval real_setting=setting3
REAL_TEST step:3, travel time:1460.1079501169136, q_loss:100, rewards:-803.2633680555556, queue:221.92407407407407, delay:0.7772862752278645, throughput:921, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:1384.1619902731013, q_loss:100, rewards:-838.5352430555556, queue:230.9824074074074, delay:0.7907670762803819, throughput:1068, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:1337.418587632638, q_loss:100, rewards:-789.2949652777778, queue:214.15555555555557, delay:0.7941680908203125, throughput:1471, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:1035.238800827016, q_loss:100, rewards:-709.0189236111111, queue:188.26481481481483, delay:0.7540536951135706, throughput:1997, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:1025.5501181235234, q_loss:100, rewards:-590.3236979166667, queue:159.36574074074073, delay:0.7817181057400173, throughput:2131, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:1408.514115308151, q_loss:100, rewards:-871.1836805555556, queue:233.68796296296296, delay:0.8295361554181134, throughput:1114, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:1453.8094278807414, q_loss:100, rewards:-754.4196180555556, queue:216.53796296296295, delay:0.8400607073748553, throughput:1183, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:1361.1079793568877, q_loss:100, rewards:-814.7776041666667, queue:220.6435185185185, delay:0.8627960205078125, throughput:882, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:1388.989620758483, q_loss:100, rewards:-686.07890625, queue:192.31944444444446, delay:0.865817712854456, throughput:1097, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:1148.0326009922042, q_loss:100, rewards:-652.2894097222222, queue:176.57222222222222, delay:0.84795000994647, throughput:1511, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:1326.8982848025528, q_loss:100, rewards:-757.1874131944444, queue:210.18425925925925, delay:0.8560387505425348, throughput:1222, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:1305.765465935787, q_loss:100, rewards:-769.6302083333334, queue:214.4351851851852, delay:0.8464645950882523, throughput:1266, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:1296.8729972645565, q_loss:100, rewards:-742.0381076388888, queue:206.81666666666666, delay:0.8102442988642939, throughput:1273, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:1397.825624232501, q_loss:100, rewards:-779.5423611111111, queue:214.7509259259259, delay:0.8490663881655093, throughput:1041, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:1318.1827747466875, q_loss:100, rewards:-768.0475694444444, queue:213.5074074074074, delay:0.8437815348307292, throughput:1169, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:1421.1613172155064, q_loss:100, rewards:-798.8633680555556, queue:219.90925925925927, delay:0.8662283438223379, throughput:997, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:1477.3320297223308, q_loss:100, rewards:-965.1993055555556, queue:257.30648148148146, delay:0.8525192825882523, throughput:860, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:54, travel time:1415.6375457131248, q_loss:100, rewards:-789.1068576388889, queue:217.3138888888889, delay:0.8542277018229166, throughput:1053, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:57, travel time:1389.308097165992, q_loss:100, rewards:-788.4441840277777, queue:217.28055555555557, delay:0.858299481427228, throughput:1070, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:60, travel time:1355.868514851485, q_loss:100, rewards:-774.4822916666667, queue:215.26574074074074, delay:0.8391399242259838, throughput:1120, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:63, travel time:1361.9624300559553, q_loss:100, rewards:-779.2948784722222, queue:215.8759259259259, delay:0.8383689032660591, throughput:1100, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:66, travel time:1411.2977596741343, q_loss:100, rewards:-786.1225694444445, queue:217.21203703703705, delay:0.8579052960431134, throughput:1049, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:69, travel time:1388.5056634304208, q_loss:100, rewards:-785.8994791666667, queue:216.69351851851852, delay:0.8552559181495949, throughput:1066, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:72, travel time:1374.4609561752989, q_loss:100, rewards:-764.0922743055555, queue:211.55925925925925, delay:0.8381668655960648, throughput:1109, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:75, travel time:1383.6908722109533, q_loss:100, rewards:-753.6159722222222, queue:208.09444444444443, delay:0.8471991644965278, throughput:1061, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:78, travel time:1350.3329346092503, q_loss:100, rewards:-755.4713541666666, queue:208.91296296296295, delay:0.832856128833912, throughput:1102, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:81, travel time:1355.9457735247208, q_loss:100, rewards:-756.5815972222222, queue:209.14537037037036, delay:0.8207517270688658, throughput:1109, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:84, travel time:1357.9823788546255, q_loss:100, rewards:-766.6011284722222, queue:212.0814814814815, delay:0.8492186369719329, throughput:1090, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
