Loading cached latent encoders from pretrained/atc/presslight/bullhead_3
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_presslight/bullhead_3/baseline_v1_atc_s0/model/bullhead_3_noise5_presslight_latent_observation -> eval real_setting=noise3
REAL_TEST step:2, travel time:1337.4330708661416, q_loss:100, rewards:-354.75555, queue:231.92972, delay:1.6280376, throughput:1302
REAL_TEST step:4, travel time:207.1317772915147, q_loss:100, rewards:-79.40997, queue:33.938522, delay:1.5637329, throughput:3754
REAL_TEST step:6, travel time:1249.7293835068053, q_loss:100, rewards:-332.9803, queue:195.20808, delay:1.5843277, throughput:1312
REAL_TEST step:8, travel time:256.8175840233804, q_loss:100, rewards:-119.92335, queue:53.656387, delay:1.6720438, throughput:3720
REAL_TEST step:10, travel time:255.73998525436224, q_loss:100, rewards:-123.01607, queue:52.630272, delay:1.6027449, throughput:3704
REAL_TEST step:12, travel time:257.70675575352635, q_loss:100, rewards:-124.829994, queue:53.367542, delay:1.6213216, throughput:3670
REAL_TEST step:14, travel time:255.41964065961113, q_loss:100, rewards:-127.242516, queue:52.03426, delay:1.6189123, throughput:3690
REAL_TEST step:16, travel time:271.60056008146637, q_loss:100, rewards:-133.23445, queue:55.412674, delay:1.6691754, throughput:3558
REAL_TEST step:18, travel time:293.7889137737962, q_loss:100, rewards:-125.98499, queue:51.339924, delay:1.6249403, throughput:3261
REAL_TEST step:20, travel time:230.32715296413758, q_loss:100, rewards:-100.32836, queue:41.593502, delay:1.6314234, throughput:3531
REAL_TEST step:22, travel time:230.16975080187515, q_loss:100, rewards:-123.568596, queue:42.66247, delay:1.5962652, throughput:3748
REAL_TEST step:24, travel time:232.5628698224852, q_loss:100, rewards:-122.55443, queue:43.394547, delay:1.6382842, throughput:3743
REAL_TEST step:26, travel time:233.3050679851669, q_loss:100, rewards:-123.20112, queue:43.48907, delay:1.6177242, throughput:3741
REAL_TEST step:28, travel time:216.1448632668145, q_loss:100, rewards:-116.83226, queue:38.15091, delay:1.6510271, throughput:3791
REAL_TEST step:30, travel time:253.77072800808898, q_loss:100, rewards:-98.59056, queue:43.453136, delay:1.5626566, throughput:3337
REAL_TEST step:32, travel time:178.78782201405153, q_loss:100, rewards:-76.23861, queue:25.40564, delay:1.575075, throughput:4046
REAL_TEST step:34, travel time:228.4646630664475, q_loss:100, rewards:-69.84194, queue:37.598618, delay:1.5833077, throughput:3909
REAL_TEST step:36, travel time:217.77916466634662, q_loss:100, rewards:-88.01085, queue:33.949303, delay:1.5861201, throughput:3888
REAL_TEST step:38, travel time:227.59221160911096, q_loss:100, rewards:-85.605576, queue:36.5654, delay:1.5495061, throughput:3809
REAL_TEST step:40, travel time:203.76198425948007, q_loss:100, rewards:-83.63581, queue:31.900347, delay:1.543974, throughput:3901
REAL_TEST step:42, travel time:178.52105386967773, q_loss:100, rewards:-75.51639, queue:26.272442, delay:1.5700424, throughput:4015
REAL_TEST step:44, travel time:183.38426913053777, q_loss:100, rewards:-69.286385, queue:27.07271, delay:1.5545387, throughput:3967
REAL_TEST step:46, travel time:212.8649695628113, q_loss:100, rewards:-95.01111, queue:34.195965, delay:1.5912141, throughput:3386
REAL_TEST step:48, travel time:212.5116904058049, q_loss:100, rewards:-93.08609, queue:33.07243, delay:1.5426654, throughput:3496
