replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/bullhead_3/action_delay_optimized_s0_naive_s0/model/bullhead_3_setting1_dqn_naive -> eval real_setting=setting3
REAL_TEST step:3, travel time:1571.6804464654815, q_loss:100, rewards:-873.51640625, queue:240.39814814814815, delay:0.7976865415219907, throughput:695, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:1185.8983050847457, q_loss:100, rewards:-794.4272569444445, queue:218.57777777777778, delay:0.7700917561848958, throughput:1546, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:1093.231547017189, q_loss:100, rewards:-736.2094618055555, queue:192.375, delay:0.7869973641854745, throughput:1926, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:1055.6804193439298, q_loss:100, rewards:-744.9883680555556, queue:191.82407407407408, delay:0.7848546911168981, throughput:1810, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:1193.294053662074, q_loss:100, rewards:-745.1677951388889, queue:199.25, delay:0.8379369665075231, throughput:1766, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:1176.5857038657914, q_loss:100, rewards:-671.6756944444444, queue:178.9601851851852, delay:0.8665812174479167, throughput:1533, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:1334.5736281089617, q_loss:100, rewards:-783.5904513888889, queue:213.77592592592592, delay:0.8448902271412037, throughput:1505, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:1494.2047795632468, q_loss:100, rewards:-873.3833333333333, queue:239.9574074074074, delay:0.8736806233723958, throughput:820, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:1449.4181892001625, q_loss:100, rewards:-828.0925347222222, queue:226.27407407407406, delay:0.870395349573206, throughput:942, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:1597.0419664268586, q_loss:100, rewards:-1002.4331597222222, queue:265.93148148148146, delay:0.8606372974537037, throughput:719, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:1449.731178396072, q_loss:100, rewards:-824.4495659722222, queue:224.575, delay:0.8475897894965277, throughput:835, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:1307.2484615384615, q_loss:100, rewards:-740.5462673611111, queue:206.42962962962963, delay:0.8370516741717303, throughput:1194, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:1294.0581846392552, q_loss:100, rewards:-761.8149305555555, queue:211.33981481481482, delay:0.8168089690031829, throughput:1145, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:1327.832156862745, q_loss:100, rewards:-752.1994791666667, queue:208.4212962962963, delay:0.8263309054904514, throughput:1153, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:1468.6977886977886, q_loss:100, rewards:-848.7493055555556, queue:231.85833333333332, delay:0.8673641628689236, throughput:823, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:1344.0100522718135, q_loss:100, rewards:-767.2447916666666, queue:212.71851851851852, delay:0.8486585828993055, throughput:1088, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:1379.1790622473727, q_loss:100, rewards:-781.9277777777778, queue:216.9462962962963, delay:0.8426072862413194, throughput:1076, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:54, travel time:1372.7950160771704, q_loss:100, rewards:-771.8838541666667, queue:214.45277777777778, delay:0.8219657615379051, throughput:1092, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
