Loading cached latent encoders from pretrained/darla/dqn/hz4x4
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/hz4x4/baseline_v1_darla_s0/model/hz4x4_noise5_dqn_latent_observation -> eval real_setting=noise20
REAL_TEST step:2, travel time:1672.6262668918919, q_loss:100, rewards:-2377.7468, queue:147.57675, delay:8.141348, throughput:569
REAL_TEST step:4, travel time:1270.7505248425473, q_loss:100, rewards:-2217.9463, queue:139.17995, delay:8.211036, throughput:1047
REAL_TEST step:6, travel time:820.3003687562856, q_loss:100, rewards:-1876.1711, queue:117.484634, delay:8.07995, throughput:1869
REAL_TEST step:8, travel time:741.990948709353, q_loss:100, rewards:-1824.5632, queue:113.6938, delay:8.138943, throughput:2013
REAL_TEST step:10, travel time:697.2065035199464, q_loss:100, rewards:-1779.2764, queue:110.90654, delay:8.052443, throughput:2072
REAL_TEST step:12, travel time:658.6050955414013, q_loss:100, rewards:-1755.0135, queue:108.69085, delay:8.056554, throughput:2269
REAL_TEST step:14, travel time:684.1723097552799, q_loss:100, rewards:-1782.2627, queue:111.20384, delay:8.105935, throughput:2134
REAL_TEST step:16, travel time:683.2594703318806, q_loss:100, rewards:-1785.0743, queue:111.74169, delay:8.049675, throughput:2203
REAL_TEST step:18, travel time:730.8132752262823, q_loss:100, rewards:-1833.8192, queue:113.55699, delay:8.108826, throughput:2048
REAL_TEST step:20, travel time:666.8561850486088, q_loss:100, rewards:-1773.4004, queue:110.66157, delay:8.119232, throughput:2210
REAL_TEST step:22, travel time:576.8994301039222, q_loss:100, rewards:-1702.3878, queue:106.472404, delay:7.9800334, throughput:2426
REAL_TEST step:24, travel time:536.6014079785451, q_loss:100, rewards:-1678.4545, queue:103.99173, delay:8.006012, throughput:2479
REAL_TEST step:26, travel time:539.1324170298358, q_loss:100, rewards:-1677.9806, queue:104.35717, delay:8.031627, throughput:2492
REAL_TEST step:28, travel time:624.2085149178679, q_loss:100, rewards:-1749.3984, queue:109.1959, delay:8.155258, throughput:2347
REAL_TEST step:30, travel time:613.7113643982568, q_loss:100, rewards:-1741.2278, queue:108.26375, delay:8.05966, throughput:2388
REAL_TEST step:32, travel time:632.6490110626886, q_loss:100, rewards:-1757.1892, queue:109.318726, delay:8.092037, throughput:2390
REAL_TEST step:34, travel time:643.9433456252095, q_loss:100, rewards:-1776.6462, queue:110.22107, delay:8.052674, throughput:2348
REAL_TEST step:36, travel time:643.9989943010393, q_loss:100, rewards:-1770.5972, queue:109.95053, delay:8.063604, throughput:2349
REAL_TEST step:38, travel time:626.3436138115991, q_loss:100, rewards:-1754.2295, queue:109.10518, delay:8.107771, throughput:2400
REAL_TEST step:40, travel time:695.5077284946236, q_loss:100, rewards:-1824.2042, queue:113.06078, delay:8.083589, throughput:2231
REAL_TEST step:42, travel time:753.1886586695747, q_loss:100, rewards:-1847.1306, queue:115.73127, delay:8.030936, throughput:2042
REAL_TEST step:44, travel time:688.1190556492411, q_loss:100, rewards:-1806.8535, queue:113.718056, delay:8.092157, throughput:2278
REAL_TEST step:46, travel time:703.2731384829506, q_loss:100, rewards:-1812.2451, queue:113.76667, delay:7.9766192, throughput:2231
REAL_TEST step:48, travel time:674.7383820998278, q_loss:100, rewards:-1796.8112, queue:111.838715, delay:8.153464, throughput:2225
REAL_TEST step:50, travel time:694.6500167616493, q_loss:100, rewards:-1820.8782, queue:112.94273, delay:8.056224, throughput:2252
REAL_TEST step:52, travel time:692.2947154471544, q_loss:100, rewards:-1811.9806, queue:113.42129, delay:8.114842, throughput:2267
REAL_TEST step:54, travel time:715.2204152249135, q_loss:100, rewards:-1827.6444, queue:114.18265, delay:8.058346, throughput:2215
REAL_TEST step:56, travel time:725.9500693481276, q_loss:100, rewards:-1830.7208, queue:114.21471, delay:8.009033, throughput:2183
REAL_TEST step:58, travel time:750.2955326460481, q_loss:100, rewards:-1861.0312, queue:117.47823, delay:7.965444, throughput:2111
REAL_TEST step:60, travel time:709.133168491699, q_loss:100, rewards:-1811.3486, queue:114.01979, delay:8.073513, throughput:2202
REAL_TEST step:62, travel time:716.876707530648, q_loss:100, rewards:-1829.1218, queue:115.94347, delay:8.105597, throughput:2146
REAL_TEST step:64, travel time:760.8895068594735, q_loss:100, rewards:-1843.3923, queue:114.336266, delay:8.137481, throughput:2033
REAL_TEST step:66, travel time:730.9436720142603, q_loss:100, rewards:-1833.5653, queue:115.03421, delay:8.104507, throughput:2096
REAL_TEST step:68, travel time:688.7880184331797, q_loss:100, rewards:-1812.5392, queue:112.878136, delay:8.125236, throughput:2193
REAL_TEST step:70, travel time:757.3786505538772, q_loss:100, rewards:-1871.34, queue:116.415405, delay:8.01141, throughput:2161
REAL_TEST step:72, travel time:766.8873596522999, q_loss:100, rewards:-1853.079, queue:116.19883, delay:8.059943, throughput:2067
REAL_TEST step:74, travel time:791.3886861313869, q_loss:100, rewards:-1863.0236, queue:116.54399, delay:7.992022, throughput:2014
REAL_TEST step:76, travel time:821.5484666901657, q_loss:100, rewards:-1907.6875, queue:119.20015, delay:8.122706, throughput:1947
REAL_TEST step:78, travel time:838.5768521931441, q_loss:100, rewards:-1903.9827, queue:118.4723, delay:8.135816, throughput:1870
REAL_TEST step:80, travel time:762.107348459194, q_loss:100, rewards:-1862.9944, queue:115.81634, delay:8.08625, throughput:2194
REAL_TEST step:82, travel time:842.0617100371747, q_loss:100, rewards:-1902.9802, queue:119.475235, delay:8.07318, throughput:1959
REAL_TEST step:84, travel time:836.1645149391369, q_loss:100, rewards:-1903.3734, queue:118.59391, delay:8.044639, throughput:1938
REAL_TEST step:86, travel time:877.7490479817212, q_loss:100, rewards:-1913.2814, queue:119.713844, delay:8.02897, throughput:1845
REAL_TEST step:88, travel time:844.648912228057, q_loss:100, rewards:-1900.2705, queue:118.54094, delay:8.078352, throughput:1840
REAL_TEST step:90, travel time:864.5271637317347, q_loss:100, rewards:-1917.5826, queue:119.915665, delay:7.984961, throughput:1850
REAL_TEST step:92, travel time:857.7276995305165, q_loss:100, rewards:-1903.2063, queue:117.510735, delay:8.039078, throughput:1808
REAL_TEST step:94, travel time:869.7001964636543, q_loss:100, rewards:-1906.0847, queue:119.331024, delay:8.032082, throughput:1762
REAL_TEST step:96, travel time:823.141689373297, q_loss:100, rewards:-1883.9132, queue:117.915405, delay:8.051838, throughput:1838
REAL_TEST step:98, travel time:811.9056460780598, q_loss:100, rewards:-1878.6222, queue:118.01044, delay:8.034427, throughput:1917
REAL_TEST step:100, travel time:823.3708218639403, q_loss:100, rewards:-1872.7611, queue:116.891655, delay:8.106435, throughput:1814
REAL_TEST step:102, travel time:804.2521301316808, q_loss:100, rewards:-1870.0234, queue:115.72328, delay:8.042231, throughput:1889
REAL_TEST step:104, travel time:844.9952774498229, q_loss:100, rewards:-1888.9302, queue:117.708885, delay:8.09399, throughput:1810
REAL_TEST step:106, travel time:793.8474062854979, q_loss:100, rewards:-1857.0143, queue:115.86239, delay:8.048933, throughput:1963
REAL_TEST step:108, travel time:834.9219345011425, q_loss:100, rewards:-1892.0568, queue:117.7122, delay:8.131342, throughput:1915
REAL_TEST step:110, travel time:852.899291309213, q_loss:100, rewards:-1906.5876, queue:118.45984, delay:8.085188, throughput:1956
REAL_TEST step:112, travel time:736.28549676437, q_loss:100, rewards:-1826.9878, queue:115.00894, delay:8.09673, throughput:2025
REAL_TEST step:114, travel time:752.6174643770552, q_loss:100, rewards:-1840.8499, queue:115.226105, delay:8.081222, throughput:2070
REAL_TEST step:116, travel time:715.5186054307744, q_loss:100, rewards:-1833.7153, queue:114.30176, delay:8.004689, throughput:2263
REAL_TEST step:118, travel time:803.8789831722163, q_loss:100, rewards:-1890.9578, queue:117.53891, delay:7.974486, throughput:1977
REAL_TEST step:120, travel time:819.6078869047619, q_loss:100, rewards:-1886.4989, queue:118.10041, delay:8.04906, throughput:1928
REAL_TEST step:122, travel time:748.3356982823002, q_loss:100, rewards:-1825.4197, queue:114.89227, delay:8.188175, throughput:2058
REAL_TEST step:124, travel time:815.0455066921606, q_loss:100, rewards:-1880.3969, queue:117.21764, delay:7.9725466, throughput:1855
REAL_TEST step:126, travel time:850.0116144018583, q_loss:100, rewards:-1890.334, queue:117.215454, delay:8.045848, throughput:1817
REAL_TEST step:128, travel time:828.1378504672897, q_loss:100, rewards:-1881.6642, queue:117.425964, delay:8.189938, throughput:1843
REAL_TEST step:130, travel time:838.6178988326848, q_loss:100, rewards:-1895.4115, queue:119.44699, delay:8.022558, throughput:1843
REAL_TEST step:132, travel time:843.7730769230769, q_loss:100, rewards:-1903.7598, queue:118.01763, delay:8.063875, throughput:1842
REAL_TEST step:134, travel time:779.6926025297049, q_loss:100, rewards:-1843.2894, queue:115.892815, delay:8.097211, throughput:1936
REAL_TEST step:136, travel time:839.7601078167116, q_loss:100, rewards:-1894.4185, queue:117.82641, delay:8.040809, throughput:1824
REAL_TEST step:138, travel time:761.3134044173648, q_loss:100, rewards:-1837.7931, queue:114.292274, delay:8.058055, throughput:1944
REAL_TEST step:140, travel time:835.1750095529231, q_loss:100, rewards:-1880.3236, queue:117.37552, delay:8.12747, throughput:1882
REAL_TEST step:142, travel time:796.8259047619048, q_loss:100, rewards:-1861.1226, queue:116.58407, delay:8.125743, throughput:1900
REAL_TEST step:144, travel time:807.2836611195158, q_loss:100, rewards:-1867.2312, queue:116.001564, delay:8.080856, throughput:1901
REAL_TEST step:146, travel time:790.0742685671418, q_loss:100, rewards:-1861.1122, queue:115.33813, delay:8.078543, throughput:1937
REAL_TEST step:148, travel time:790.2407963936889, q_loss:100, rewards:-1864.8959, queue:117.02791, delay:8.067056, throughput:1936
REAL_TEST step:150, travel time:758.3270561106841, q_loss:100, rewards:-1840.6528, queue:114.88718, delay:8.066133, throughput:1955
REAL_TEST step:152, travel time:789.8602654176425, q_loss:100, rewards:-1858.1272, queue:115.519035, delay:7.9547877, throughput:1872
REAL_TEST step:154, travel time:757.4182958317964, q_loss:100, rewards:-1852.9392, queue:114.96939, delay:8.107751, throughput:2031
REAL_TEST step:156, travel time:777.2471996910003, q_loss:100, rewards:-1847.898, queue:116.194534, delay:8.04947, throughput:1891
REAL_TEST step:158, travel time:784.9600753295668, q_loss:100, rewards:-1854.6705, queue:117.17319, delay:8.149231, throughput:1947
REAL_TEST step:160, travel time:793.5975375144286, q_loss:100, rewards:-1859.9076, queue:115.49717, delay:8.1123495, throughput:1932
REAL_TEST step:162, travel time:776.795665634675, q_loss:100, rewards:-1847.1093, queue:115.82185, delay:8.0138235, throughput:1921
REAL_TEST step:164, travel time:845.5981975215922, q_loss:100, rewards:-1907.5614, queue:118.83748, delay:8.037836, throughput:1853
REAL_TEST step:166, travel time:839.0921052631579, q_loss:100, rewards:-1900.099, queue:118.23466, delay:8.079358, throughput:1877
REAL_TEST step:168, travel time:882.5812883435583, q_loss:100, rewards:-1923.4519, queue:120.22019, delay:8.083918, throughput:1750
REAL_TEST step:170, travel time:796.0760233918129, q_loss:100, rewards:-1900.3307, queue:118.50968, delay:7.9781156, throughput:2077
REAL_TEST step:172, travel time:783.7998585572843, q_loss:100, rewards:-1870.9169, queue:116.846115, delay:8.088712, throughput:2035
REAL_TEST step:174, travel time:746.3140668523677, q_loss:100, rewards:-1865.2413, queue:117.62268, delay:7.979312, throughput:2088
REAL_TEST step:176, travel time:809.4764359351988, q_loss:100, rewards:-1899.6982, queue:116.8342, delay:8.175233, throughput:1878
REAL_TEST step:178, travel time:999.0828973843059, q_loss:100, rewards:-1985.2201, queue:124.68471, delay:8.079037, throughput:1557
REAL_TEST step:180, travel time:845.765031353744, q_loss:100, rewards:-1908.6656, queue:119.22217, delay:8.125568, throughput:1919
REAL_TEST step:182, travel time:895.5681374463101, q_loss:100, rewards:-1928.7466, queue:120.481186, delay:8.130704, throughput:1715
REAL_TEST step:184, travel time:913.3010963194988, q_loss:100, rewards:-1938.6531, queue:120.82879, delay:8.066123, throughput:1689
REAL_TEST step:186, travel time:944.1627367607267, q_loss:100, rewards:-1960.8337, queue:122.24871, delay:8.099677, throughput:1664
