MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:47.56190949776231, q_loss:0, rewards:-8.7774935, queue:5.3444443, delay:0.31272364, throughput:2001, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:1, travel time:46.41003976143141, q_loss:0, rewards:-8.219996, queue:4.8861113, delay:0.30728742, throughput:2001, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:2, travel time:53.36001989060169, q_loss:276.51324, rewards:-10.660001, queue:7.2555556, delay:0.3366699, throughput:1947, raw_metrics:{'fairness': 243.0}
SIM_TRAIN step:3, travel time:55.3460964694182, q_loss:34.995853, rewards:-14.129167, queue:9.869445, delay:0.32765773, throughput:1998, raw_metrics:{'fairness': 372.0}
SIM_TRAIN step:4, travel time:50.25881768504719, q_loss:0.23838465, rewards:-9.356668, queue:5.9666667, delay:0.32659835, throughput:2002, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:5, travel time:45.59671805072104, q_loss:0.075207695, rewards:-8.242779, queue:4.9416666, delay:0.31650716, throughput:2000, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:6, travel time:45.19492789656887, q_loss:0.062412452, rewards:-7.632502, queue:4.3722224, delay:0.302821, throughput:2001, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:7, travel time:45.385799404170804, q_loss:0.05192093, rewards:-7.599171, queue:4.461111, delay:0.30141455, throughput:2002, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:8, travel time:46.43346573982125, q_loss:0.048382007, rewards:-8.454446, queue:5.047222, delay:0.31692663, throughput:2002, raw_metrics:{'fairness': 0.0}
REAL_TRAIN step:1, travel time:59.39057071960298, q_loss:100, rewards:-22.287783, queue:12.516666, delay:0.4106858, throughput:1995, R_real:-0.8099, components:{'queue': 0.078, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.732, 'collisions': 0.0}, raw_metrics:{'fairness': 259.0, 'emission': 231.415, 'fuel': 75.022, 'emergency_stops': 8.0, 'collisions': 47.0, 'ssm_conflicts': 1317.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:46.96519144704127, q_loss:0, rewards:-8.3425, queue:4.911111, delay:0.3059493, throughput:1998, raw_metrics:{'fairness': 372.0}
SIM_TRAIN step:10, travel time:47.3986083499006, q_loss:0, rewards:-8.827775, queue:5.2472224, delay:0.31740507, throughput:2001, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:11, travel time:52.32968672302337, q_loss:267.5773, rewards:-10.707775, queue:7.063889, delay:0.32429633, throughput:1997, raw_metrics:{'fairness': 365.0}
SIM_TRAIN step:12, travel time:45.22128294380905, q_loss:27.252092, rewards:-8.359716, queue:4.922222, delay:0.30013725, throughput:2001, raw_metrics:{'fairness': 0.0}
