PRLight neighbor topology (radius=600): {0: []}
PRLight (one-shot neighbor-aware prediction): m=2 decision(s) of assumed delay (sim_delay=20, real_delay=60)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_presslight/hz1x1/action_delay_optimized_s0_prlight_s0/model/hz1x1_setting1_presslight_prlight -> eval real_setting=setting4
REAL_TEST step:3, travel time:694.0403543307086, q_loss:100, rewards:-189.3146918402778, queue:181.5861111111111, delay:0.7564443800184462, throughput:755, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:449.93249211356465, q_loss:100, rewards:-187.31080729166666, queue:175.89444444444445, delay:0.7767505221896701, throughput:1238, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:549.9508963367108, q_loss:100, rewards:-187.54437934027777, queue:177.86944444444444, delay:0.7854452345106336, throughput:979, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:535.8983918128655, q_loss:100, rewards:-194.81380208333334, queue:184.44166666666666, delay:0.7977041456434462, throughput:1022, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:489.85158311345646, q_loss:100, rewards:-196.15249565972223, queue:184.61388888888888, delay:0.8082861158582899, throughput:1170, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:424.9358563181527, q_loss:100, rewards:-172.2580512152778, queue:159.87222222222223, delay:0.7600232442220052, throughput:1350, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:432.35551558752996, q_loss:100, rewards:-188.78559027777777, queue:175.75833333333333, delay:0.7888159857855903, throughput:1330, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:641.2612612612612, q_loss:100, rewards:-209.9519748263889, queue:200.625, delay:0.8214143541124131, throughput:876, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:496.73037790697674, q_loss:100, rewards:-180.49059244791667, queue:169.71944444444443, delay:0.7860392252604167, throughput:1082, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:490.40909090909093, q_loss:100, rewards:-182.2133029513889, queue:171.125, delay:0.7804974026150173, throughput:1108, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:662.5932069510269, q_loss:100, rewards:-225.37717013888889, queue:216.0638888888889, delay:0.8077197604709201, throughput:889, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:660.0606299212599, q_loss:100, rewards:-225.19581163194445, queue:215.59444444444443, delay:0.8164098103841145, throughput:892, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:660.0606299212599, q_loss:100, rewards:-225.19581163194445, queue:215.59444444444443, delay:0.8164098103841145, throughput:892, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:536.9846041055719, q_loss:100, rewards:-194.2734157986111, queue:183.31944444444446, delay:0.782854970296224, throughput:1062, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:685.1668049792531, q_loss:100, rewards:-222.09802517361112, queue:213.3111111111111, delay:0.8193088107638888, throughput:843, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:617.4519230769231, q_loss:100, rewards:-223.42085503472222, queue:213.36388888888888, delay:0.8262049357096354, throughput:983, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:668.8160642570281, q_loss:100, rewards:-223.72994791666667, queue:214.23333333333332, delay:0.8290669759114583, throughput:881, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:54, travel time:592.7539341917025, q_loss:100, rewards:-221.31195746527777, queue:211.01111111111112, delay:0.8250878228081597, throughput:1030, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:57, travel time:617.4519230769231, q_loss:100, rewards:-223.42085503472222, queue:213.36388888888888, delay:0.8262049357096354, throughput:983, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
