MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:135.46313706086096, q_loss:0, rewards:-44.184162, queue:34.991665, delay:0.5907369, throughput:1957, raw_metrics:{'fairness': 121.0}
SIM_TRAIN step:1, travel time:137.30479960415636, q_loss:0, rewards:-45.037792, queue:35.68889, delay:0.6219404, throughput:1964, raw_metrics:{'fairness': 155.0}
SIM_TRAIN step:2, travel time:122.78871845620979, q_loss:155.31116, rewards:-37.975277, queue:30.7, delay:0.5912809, throughput:1949, raw_metrics:{'fairness': 159.0}
SIM_TRAIN step:3, travel time:385.0554181098466, q_loss:45.692345, rewards:-74.525826, queue:64.075, delay:0.66318166, throughput:1691, raw_metrics:{'fairness': 214.0}
SIM_TRAIN step:4, travel time:310.0598713508164, q_loss:3.6182196, rewards:-89.85694, queue:72.583336, delay:0.72640425, throughput:1731, raw_metrics:{'fairness': 158.0}
SIM_TRAIN step:5, travel time:281.750123701138, q_loss:0.6516092, rewards:-81.126945, queue:66.66111, delay:0.6929003, throughput:1817, raw_metrics:{'fairness': 170.0}
SIM_TRAIN step:6, travel time:193.46462147451757, q_loss:0.4418389, rewards:-72.70503, queue:59.605556, delay:0.73138964, throughput:1918, raw_metrics:{'fairness': 117.0}
SIM_TRAIN step:7, travel time:285.6481939633845, q_loss:0.43190914, rewards:-75.57809, queue:65.0, delay:0.6684009, throughput:1678, raw_metrics:{'fairness': 177.0}
SIM_TRAIN step:8, travel time:162.77634834240476, q_loss:0.5237983, rewards:-59.707775, queue:50.419445, delay:0.7107828, throughput:1946, raw_metrics:{'fairness': 143.0}
REAL_TRAIN step:1, travel time:178.78292555960437, q_loss:100, rewards:-79.79778, queue:64.094444, delay:0.6614514, throughput:1765, R_real:-3.7446, components:{'queue': 0.401, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 3.344}, raw_metrics:{'fairness': 306.0, 'emission': 573.601, 'fuel': 185.956, 'emergency_stops': 6.0, 'collisions': 5.0, 'ssm_conflicts': 1491.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:136.17367639782287, q_loss:0, rewards:-43.01667, queue:34.39722, delay:0.62326676, throughput:1969, raw_metrics:{'fairness': 161.0}
SIM_TRAIN step:10, travel time:124.88471053933696, q_loss:0, rewards:-38.424446, queue:30.730556, delay:0.5960478, throughput:1966, raw_metrics:{'fairness': 155.0}
SIM_TRAIN step:11, travel time:144.2032640949555, q_loss:160.41896, rewards:-47.261654, queue:38.48611, delay:0.6078532, throughput:1913, raw_metrics:{'fairness': 109.0}
SIM_TRAIN step:12, travel time:390.39861523244315, q_loss:43.012707, rewards:-81.10807, queue:74.844444, delay:0.6654422, throughput:1487, raw_metrics:{'fairness': 368.0}
SIM_TRAIN step:13, travel time:590.477981197427, q_loss:4.7128844, rewards:-104.63083, queue:96.208336, delay:0.7051997, throughput:1413, raw_metrics:{'fairness': 403.0}
SIM_TRAIN step:14, travel time:747.747649678377, q_loss:3.739927, rewards:-102.35136, queue:94.369446, delay:0.68120944, throughput:1262, raw_metrics:{'fairness': 433.0}
SIM_TRAIN step:15, travel time:538.3236021771401, q_loss:1.2129765, rewards:-104.32667, queue:95.70556, delay:0.6689633, throughput:1333, raw_metrics:{'fairness': 301.0}
SIM_TRAIN step:16, travel time:421.3763600395648, q_loss:0.5309535, rewards:-77.89114, queue:68.3, delay:0.6748941, throughput:1736, raw_metrics:{'fairness': 248.0}
SIM_TRAIN step:17, travel time:561.8921859545005, q_loss:0.17397328, rewards:-113.073296, queue:106.18889, delay:0.70207185, throughput:1355, raw_metrics:{'fairness': 294.0}
REAL_TRAIN step:2, travel time:522.0224458204334, q_loss:100, rewards:-178.6614, queue:169.10834, delay:0.78702146, throughput:1000, R_real:-8.0371, components:{'queue': 1.057, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 6.98}, raw_metrics:{'fairness': 215.0, 'emission': 1056.095, 'fuel': 342.379, 'emergency_stops': 0.0, 'collisions': 4.0, 'ssm_conflicts': 747.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:131.76892627412172, q_loss:0, rewards:-41.62111, queue:32.919445, delay:0.5838754, throughput:1964, raw_metrics:{'fairness': 160.0}
SIM_TRAIN step:19, travel time:130.76843146956952, q_loss:0, rewards:-42.0936, queue:33.375, delay:0.6160417, throughput:1962, raw_metrics:{'fairness': 165.0}
SIM_TRAIN step:20, travel time:131.00593765462642, q_loss:172.36484, rewards:-42.0586, queue:33.541668, delay:0.5889286, throughput:1936, raw_metrics:{'fairness': 159.0}
SIM_TRAIN step:21, travel time:428.56754082137553, q_loss:51.07314, rewards:-83.167496, queue:74.74722, delay:0.66965324, throughput:1528, raw_metrics:{'fairness': 342.0}
SIM_TRAIN step:22, travel time:503.5259772389906, q_loss:8.794228, rewards:-105.21083, queue:96.56944, delay:0.6857563, throughput:1401, raw_metrics:{'fairness': 229.0}
SIM_TRAIN step:23, travel time:553.2874814448293, q_loss:4.5432405, rewards:-116.44975, queue:104.57222, delay:0.7296486, throughput:1542, raw_metrics:{'fairness': 165.0}
SIM_TRAIN step:24, travel time:525.156853043048, q_loss:1.2413865, rewards:-96.02553, queue:83.73333, delay:0.6767813, throughput:1499, raw_metrics:{'fairness': 374.0}
SIM_TRAIN step:25, travel time:557.524727992087, q_loss:0.36490157, rewards:-105.29636, queue:92.83611, delay:0.68047196, throughput:1551, raw_metrics:{'fairness': 309.0}
SIM_TRAIN step:26, travel time:792.8249258160238, q_loss:0.108807646, rewards:-151.09554, queue:146.25555, delay:0.7316953, throughput:1127, raw_metrics:{'fairness': 416.0}
REAL_TRAIN step:3, travel time:506.2083333333333, q_loss:100, rewards:-176.65282, queue:166.425, delay:0.7614762, throughput:1032, R_real:-7.9521, components:{'queue': 1.04, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 6.912}, raw_metrics:{'fairness': 254.0, 'emission': 1047.874, 'fuel': 339.714, 'emergency_stops': 2.0, 'collisions': 0.0, 'ssm_conflicts': 789.0}, grid;w=delay=1.0
SIM_TRAIN step:27, travel time:152.29391390400792, q_loss:0, rewards:-49.275276, queue:39.444443, delay:0.63219225, throughput:1926, raw_metrics:{'fairness': 101.0}
SIM_TRAIN step:28, travel time:143.25927758535377, q_loss:0, rewards:-46.856647, queue:37.327778, delay:0.63566744, throughput:1961, raw_metrics:{'fairness': 163.0}
SIM_TRAIN step:29, travel time:119.10044532409698, q_loss:178.05295, rewards:-35.948883, queue:28.836111, delay:0.5871494, throughput:1944, raw_metrics:{'fairness': 159.0}
SIM_TRAIN step:30, travel time:251.65066798614546, q_loss:50.38119, rewards:-71.65891, queue:59.144444, delay:0.68828326, throughput:1901, raw_metrics:{'fairness': 147.0}
SIM_TRAIN step:31, travel time:265.9193468579911, q_loss:6.4181566, rewards:-72.87196, queue:60.89722, delay:0.6818488, throughput:1829, raw_metrics:{'fairness': 168.0}
SIM_TRAIN step:32, travel time:290.4651162790698, q_loss:3.093681, rewards:-77.963615, queue:65.344444, delay:0.6645265, throughput:1690, raw_metrics:{'fairness': 35.0}
SIM_TRAIN step:33, travel time:202.80009896091045, q_loss:3.1082702, rewards:-72.7239, queue:59.011112, delay:0.7433649, throughput:1891, raw_metrics:{'fairness': 141.0}
SIM_TRAIN step:34, travel time:170.44235526966847, q_loss:3.4266653, rewards:-59.54056, queue:46.89722, delay:0.6742396, throughput:1925, raw_metrics:{'fairness': 140.0}
SIM_TRAIN step:35, travel time:219.2335477486393, q_loss:2.4894147, rewards:-62.600563, queue:49.752777, delay:0.6649687, throughput:1848, raw_metrics:{'fairness': 112.0}
REAL_TRAIN step:4, travel time:107.52451708766716, q_loss:100, rewards:-42.978058, queue:25.444445, delay:0.6165412, throughput:1954, R_real:-2.1198, components:{'queue': 0.159, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 1.961}, raw_metrics:{'fairness': 155.0, 'emission': 384.535, 'fuel': 124.662, 'emergency_stops': 5.0, 'collisions': 3.0, 'ssm_conflicts': 1410.0}, grid;w=waiting=1.0
SIM_TRAIN step:36, travel time:147.8659079663533, q_loss:0, rewards:-48.849968, queue:39.133335, delay:0.6254342, throughput:1940, raw_metrics:{'fairness': 164.0}
SIM_TRAIN step:37, travel time:134.04156358238495, q_loss:0, rewards:-42.392803, queue:33.544445, delay:0.58806384, throughput:1937, raw_metrics:{'fairness': 107.0}
SIM_TRAIN step:38, travel time:133.69767441860466, q_loss:150.69771, rewards:-43.198906, queue:34.930557, delay:0.6119556, throughput:1930, raw_metrics:{'fairness': 102.0}
SIM_TRAIN step:39, travel time:264.7308263236022, q_loss:44.904312, rewards:-76.06446, queue:63.291668, delay:0.6803126, throughput:1863, raw_metrics:{'fairness': 161.0}
SIM_TRAIN step:40, travel time:169.67144977733795, q_loss:4.4221945, rewards:-47.976936, queue:38.738888, delay:0.65879947, throughput:1911, raw_metrics:{'fairness': 131.0}
SIM_TRAIN step:41, travel time:214.62444334487878, q_loss:2.3467886, rewards:-76.2989, queue:62.302776, delay:0.70910597, throughput:1887, raw_metrics:{'fairness': 168.0}
SIM_TRAIN step:42, travel time:275.1840672934191, q_loss:3.4006677, rewards:-81.035805, queue:68.48333, delay:0.70045066, throughput:1855, raw_metrics:{'fairness': 155.0}
SIM_TRAIN step:43, travel time:145.21721919841661, q_loss:3.7771761, rewards:-49.646114, queue:42.005554, delay:0.6747671, throughput:1961, raw_metrics:{'fairness': 160.0}
SIM_TRAIN step:44, travel time:154.58584858980703, q_loss:3.738421, rewards:-52.246376, queue:43.947224, delay:0.62937, throughput:1953, raw_metrics:{'fairness': 159.0}
REAL_TRAIN step:5, travel time:125.1218424962853, q_loss:100, rewards:-52.803047, queue:35.919445, delay:0.65903765, throughput:1964, R_real:-2.5745, components:{'queue': 0.224, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 2.35}, raw_metrics:{'fairness': 156.0, 'emission': 440.534, 'fuel': 142.817, 'emergency_stops': 2.0, 'collisions': 13.0, 'ssm_conflicts': 1395.0}, grid;w=pressure=1.0
SIM_TRAIN step:45, travel time:140.1825828797625, q_loss:0, rewards:-46.433056, queue:37.055557, delay:0.6180816, throughput:1932, raw_metrics:{'fairness': 94.0}
SIM_TRAIN step:46, travel time:140.5997031172687, q_loss:0, rewards:-46.014454, queue:36.77222, delay:0.6273869, throughput:1936, raw_metrics:{'fairness': 103.0}
SIM_TRAIN step:47, travel time:143.27214250371102, q_loss:178.71342, rewards:-47.817783, queue:38.308334, delay:0.5955832, throughput:1899, raw_metrics:{'fairness': 96.0}
SIM_TRAIN step:48, travel time:379.9143988124691, q_loss:49.86423, rewards:-78.05331, queue:71.5, delay:0.66494846, throughput:1501, raw_metrics:{'fairness': 366.0}
SIM_TRAIN step:49, travel time:712.8297872340426, q_loss:11.357971, rewards:-128.84166, queue:121.833336, delay:0.70819885, throughput:1193, raw_metrics:{'fairness': 348.0}
SIM_TRAIN step:50, travel time:474.7590301830777, q_loss:6.5703673, rewards:-114.19001, queue:98.916664, delay:0.76386255, throughput:1623, raw_metrics:{'fairness': 238.0}
SIM_TRAIN step:51, travel time:504.27016328550224, q_loss:1.6209469, rewards:-94.81723, queue:82.64445, delay:0.690395, throughput:1579, raw_metrics:{'fairness': 374.0}
SIM_TRAIN step:52, travel time:300.99505195447796, q_loss:0.6767355, rewards:-88.48112, queue:76.61667, delay:0.71715885, throughput:1832, raw_metrics:{'fairness': 176.0}
SIM_TRAIN step:53, travel time:474.27758535378524, q_loss:0.47341123, rewards:-81.93251, queue:70.13333, delay:0.65053153, throughput:1584, raw_metrics:{'fairness': 259.0}
REAL_TRAIN step:6, travel time:540.0391340549542, q_loss:100, rewards:-170.91025, queue:161.90277, delay:0.73464423, throughput:1042, R_real:-7.6632, components:{'queue': 1.012, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 6.651}, raw_metrics:{'fairness': 551.0, 'emission': 1012.685, 'fuel': 328.306, 'emergency_stops': 4.0, 'collisions': 11.0, 'ssm_conflicts': 1005.0}, grid;w=switches=1.0
SIM_TRAIN step:54, travel time:139.44037605145968, q_loss:0, rewards:-46.024426, queue:36.925, delay:0.63398695, throughput:1961, raw_metrics:{'fairness': 118.0}
SIM_TRAIN step:55, travel time:141.95744680851064, q_loss:0, rewards:-45.100285, queue:35.91111, delay:0.60133046, throughput:1958, raw_metrics:{'fairness': 159.0}
SIM_TRAIN step:56, travel time:142.00989609104403, q_loss:174.24263, rewards:-45.70861, queue:36.691666, delay:0.61224407, throughput:1914, raw_metrics:{'fairness': 161.0}
SIM_TRAIN step:57, travel time:309.8683819891143, q_loss:52.8116, rewards:-83.09388, queue:72.81944, delay:0.6821642, throughput:1641, raw_metrics:{'fairness': 269.0}
SIM_TRAIN step:58, travel time:719.3681345868382, q_loss:8.900998, rewards:-123.87497, queue:117.82222, delay:0.70057636, throughput:1211, raw_metrics:{'fairness': 322.0}
SIM_TRAIN step:59, travel time:601.8619495299357, q_loss:6.514365, rewards:-105.55278, queue:95.280556, delay:0.7267657, throughput:1418, raw_metrics:{'fairness': 330.0}
SIM_TRAIN step:60, travel time:425.041563582385, q_loss:1.3009038, rewards:-86.461426, queue:74.75833, delay:0.7061431, throughput:1693, raw_metrics:{'fairness': 258.0}
SIM_TRAIN step:61, travel time:458.7164769915883, q_loss:0.49594566, rewards:-108.997505, queue:94.68889, delay:0.7061002, throughput:1510, raw_metrics:{'fairness': 301.0}
SIM_TRAIN step:62, travel time:589.7189510143494, q_loss:0.23655544, rewards:-96.98613, queue:87.35833, delay:0.70627856, throughput:1481, raw_metrics:{'fairness': 318.0}
REAL_TRAIN step:7, travel time:240.12234636871509, q_loss:100, rewards:-104.683304, queue:90.583336, delay:0.6994902, throughput:1667, R_real:-4.8118, components:{'queue': 0.566, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 4.246}, raw_metrics:{'fairness': 251.0, 'emission': 697.766, 'fuel': 226.21, 'emergency_stops': 4.0, 'collisions': 14.0, 'ssm_conflicts': 1204.0}, grid;w=queue=0.5;delay=0.5
SIM_TRAIN step:63, travel time:139.61900049480454, q_loss:0, rewards:-44.88501, queue:36.06111, delay:0.622471, throughput:1944, raw_metrics:{'fairness': 157.0}
SIM_TRAIN step:64, travel time:136.5042058386937, q_loss:0, rewards:-44.16361, queue:35.519444, delay:0.6317594, throughput:1949, raw_metrics:{'fairness': 158.0}
SIM_TRAIN step:65, travel time:130.32310737258783, q_loss:152.59274, rewards:-41.047504, queue:33.383335, delay:0.6249314, throughput:1943, raw_metrics:{'fairness': 110.0}
SIM_TRAIN step:66, travel time:356.5789213260762, q_loss:43.841755, rewards:-74.80195, queue:63.96389, delay:0.68944937, throughput:1732, raw_metrics:{'fairness': 206.0}
SIM_TRAIN step:67, travel time:205.48688767936665, q_loss:3.361806, rewards:-74.57973, queue:59.197224, delay:0.71021396, throughput:1837, raw_metrics:{'fairness': 163.0}
SIM_TRAIN step:68, travel time:479.4210786739238, q_loss:1.0295937, rewards:-95.529175, queue:79.775, delay:0.66380847, throughput:1556, raw_metrics:{'fairness': 75.0}
SIM_TRAIN step:69, travel time:250.99059871350818, q_loss:0.8191092, rewards:-75.8089, queue:62.797222, delay:0.7066214, throughput:1836, raw_metrics:{'fairness': 156.0}
SIM_TRAIN step:70, travel time:186.0257298367145, q_loss:0.8332067, rewards:-54.21997, queue:43.908333, delay:0.6706214, throughput:1910, raw_metrics:{'fairness': 139.0}
SIM_TRAIN step:71, travel time:191.56506679861454, q_loss:0.73119515, rewards:-61.18527, queue:48.68889, delay:0.6668516, throughput:1902, raw_metrics:{'fairness': 150.0}
REAL_TRAIN step:8, travel time:507.1672, q_loss:100, rewards:-167.89452, queue:158.44167, delay:0.601307, throughput:947, R_real:-7.5505, components:{'queue': 0.99, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 6.56}, raw_metrics:{'fairness': 316.0, 'emission': 992.975, 'fuel': 321.916, 'emergency_stops': 1.0, 'collisions': 6.0, 'ssm_conflicts': 678.0}, grid;w=queue=0.5;waiting=0.5
SIM_TRAIN step:72, travel time:133.61603166749134, q_loss:0, rewards:-43.101395, queue:34.380554, delay:0.6167926, throughput:1940, raw_metrics:{'fairness': 106.0}
SIM_TRAIN step:73, travel time:122.10885700148441, q_loss:0, rewards:-37.400566, queue:29.658333, delay:0.59799945, throughput:1961, raw_metrics:{'fairness': 142.0}
SIM_TRAIN step:74, travel time:174.2360217714003, q_loss:154.21057, rewards:-51.360283, queue:41.716667, delay:0.6277558, throughput:1872, raw_metrics:{'fairness': 68.0}
SIM_TRAIN step:75, travel time:284.5175655616032, q_loss:46.074223, rewards:-75.2686, queue:62.491665, delay:0.6929813, throughput:1854, raw_metrics:{'fairness': 151.0}
SIM_TRAIN step:76, travel time:236.54428500742208, q_loss:3.6853719, rewards:-63.501404, queue:52.05, delay:0.68335223, throughput:1813, raw_metrics:{'fairness': 139.0}
SIM_TRAIN step:77, travel time:299.80504700643246, q_loss:1.6814125, rewards:-95.74694, queue:82.9, delay:0.72980875, throughput:1784, raw_metrics:{'fairness': 259.0}
SIM_TRAIN step:78, travel time:254.5507174666007, q_loss:1.6325053, rewards:-70.1803, queue:58.65, delay:0.68776536, throughput:1930, raw_metrics:{'fairness': 165.0}
SIM_TRAIN step:79, travel time:139.1860465116279, q_loss:1.4407257, rewards:-45.588055, queue:37.591667, delay:0.6550544, throughput:1970, raw_metrics:{'fairness': 166.0}
SIM_TRAIN step:80, travel time:120.59327065809005, q_loss:1.0984031, rewards:-36.066677, queue:29.122223, delay:0.56914675, throughput:1980, raw_metrics:{'fairness': 157.0}
REAL_TRAIN step:9, travel time:162.96633663366336, q_loss:100, rewards:-74.84056, queue:58.452778, delay:0.65360075, throughput:1878, R_real:-3.5552, components:{'queue': 0.365, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 3.19}, raw_metrics:{'fairness': 163.0, 'emission': 557.292, 'fuel': 180.669, 'emergency_stops': 1.0, 'collisions': 11.0, 'ssm_conflicts': 1493.0}, grid;w=queue=0.5;pressure=0.5
SIM_TRAIN step:81, travel time:147.575952498763, q_loss:0, rewards:-48.04781, queue:38.369446, delay:0.60441786, throughput:1941, raw_metrics:{'fairness': 160.0}
SIM_TRAIN step:82, travel time:120.2919346857991, q_loss:0, rewards:-36.154434, queue:28.572222, delay:0.5850345, throughput:1971, raw_metrics:{'fairness': 159.0}
