MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:380.9935675408214, q_loss:0, rewards:-111.35917, queue:73.50833, delay:0.71114624, throughput:1675, raw_metrics:{'fairness': 147.0}
SIM_TRAIN step:1, travel time:389.61900049480454, q_loss:0, rewards:-115.66745, queue:76.316666, delay:0.7101456, throughput:1656, raw_metrics:{'fairness': 135.0}
SIM_TRAIN step:2, travel time:404.56853043047994, q_loss:445.12042, rewards:-113.13874, queue:74.81944, delay:0.7000378, throughput:1683, raw_metrics:{'fairness': 112.0}
SIM_TRAIN step:3, travel time:405.5804057397328, q_loss:69.658066, rewards:-109.69249, queue:72.68611, delay:0.6331984, throughput:1560, raw_metrics:{'fairness': 302.0}
SIM_TRAIN step:4, travel time:491.7072205736894, q_loss:1.7733544, rewards:-123.09331, queue:81.675, delay:0.71029073, throughput:1704, raw_metrics:{'fairness': 75.0}
SIM_TRAIN step:5, travel time:313.51459673428997, q_loss:0.70221955, rewards:-108.250854, queue:71.71389, delay:0.72929084, throughput:1820, raw_metrics:{'fairness': 151.0}
SIM_TRAIN step:6, travel time:305.8738248391885, q_loss:0.5559265, rewards:-113.81835, queue:75.57222, delay:0.7149971, throughput:1744, raw_metrics:{'fairness': 170.0}
SIM_TRAIN step:7, travel time:192.80613254203757, q_loss:0.48674828, rewards:-80.864174, queue:53.622223, delay:0.68504965, throughput:1883, raw_metrics:{'fairness': 120.0}
SIM_TRAIN step:8, travel time:225.96041563582384, q_loss:0.4465905, rewards:-93.07705, queue:61.655556, delay:0.7137443, throughput:1892, raw_metrics:{'fairness': 149.0}
REAL_TRAIN step:1, travel time:124.27587914809311, q_loss:100, rewards:-52.95294, queue:35.155556, delay:0.6540473, throughput:1947, R_real:-2.5474, components:{'queue': 0.22, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 2.328}, raw_metrics:{'fairness': 162.0, 'emission': 437.47, 'fuel': 141.823, 'emergency_stops': 4.0, 'collisions': 24.0, 'ssm_conflicts': 1531.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:413.90598713508166, q_loss:0, rewards:-112.07082, queue:73.89167, delay:0.68383217, throughput:1618, raw_metrics:{'fairness': 166.0}
SIM_TRAIN step:10, travel time:420.5997031172687, q_loss:0, rewards:-112.74785, queue:74.44722, delay:0.68347955, throughput:1607, raw_metrics:{'fairness': 144.0}
SIM_TRAIN step:11, travel time:411.5987135081643, q_loss:411.121, rewards:-111.40579, queue:73.68889, delay:0.7197754, throughput:1714, raw_metrics:{'fairness': 51.0}
SIM_TRAIN step:12, travel time:425.88718456209796, q_loss:63.322372, rewards:-113.527916, queue:75.28333, delay:0.65423363, throughput:1568, raw_metrics:{'fairness': 303.0}
SIM_TRAIN step:13, travel time:454.6061355764473, q_loss:1.393201, rewards:-112.09586, queue:74.53889, delay:0.6354491, throughput:1529, raw_metrics:{'fairness': 271.0}
SIM_TRAIN step:14, travel time:443.53686293913904, q_loss:0.3744737, rewards:-124.90457, queue:83.10833, delay:0.70842624, throughput:1574, raw_metrics:{'fairness': 104.0}
SIM_TRAIN step:15, travel time:369.4581890153389, q_loss:0.10591299, rewards:-114.29006, queue:75.852776, delay:0.7391341, throughput:1761, raw_metrics:{'fairness': 105.0}
SIM_TRAIN step:16, travel time:220.7629886194953, q_loss:0.06319978, rewards:-85.36834, queue:56.541668, delay:0.72513354, throughput:1873, raw_metrics:{'fairness': 109.0}
SIM_TRAIN step:17, travel time:226.80356259277585, q_loss:0.057847604, rewards:-99.6183, queue:66.11667, delay:0.70766795, throughput:1738, raw_metrics:{'fairness': 114.0}
