PRLight neighbor topology (radius=600): {0: [3, 4, 5, 6], 1: [2, 3, 4], 2: [1, 3, 4], 3: [0, 1, 2, 4], 4: [0, 1, 2, 3, 6], 5: [0, 6], 6: [0, 4, 5]}
PRLight (one-shot neighbor-aware prediction): m=2 decision(s) of assumed delay (sim_delay=20, real_delay=30)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_presslight/ingolstadt7/action_delay_optimized_s0_prlight_s0/model/ingolstadt7_setting1_presslight_prlight -> eval real_setting=setting2
REAL_TEST step:3, travel time:441.1030086690464, q_loss:100, rewards:-49.2927734375, queue:14.115079365079366, delay:0.24207628038194445, throughput:1539, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:156.53488372093022, q_loss:100, rewards:-30.74277615017361, queue:6.869841269841269, delay:0.20219133165147568, throughput:2774, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:264.1176938369781, q_loss:100, rewards:-33.833056640625, queue:9.964285714285714, delay:0.2126710437593006, throughput:2228, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:204.91095280498664, q_loss:100, rewards:-25.181947157118056, queue:6.610714285714286, delay:0.1686589558919271, throughput:2057, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:357.72900590104405, q_loss:100, rewards:-40.82611219618055, queue:12.434126984126983, delay:0.24358314635261658, throughput:1913, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:226.5127789046653, q_loss:100, rewards:-36.12278645833333, queue:9.96111111111111, delay:0.2184107462565104, throughput:2286, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:204.78509316770186, q_loss:100, rewards:-29.81833224826389, queue:8.556746031746032, delay:0.19368777804904513, throughput:2257, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:212.05221386800335, q_loss:100, rewards:-35.18583713107639, queue:8.201190476190476, delay:0.20652044387090773, throughput:2245, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:199.94580233793837, q_loss:100, rewards:-34.069721137152776, queue:9.536111111111111, delay:0.21437457856677827, throughput:2666, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:172.0286439448876, q_loss:100, rewards:-31.79722222222222, queue:7.561111111111111, delay:0.19677691989474827, throughput:2572, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:155.14368799178925, q_loss:100, rewards:-29.856108940972224, queue:7.453571428571428, delay:0.19655652727399553, throughput:2713, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:224.90949554896142, q_loss:100, rewards:-36.73445909288194, queue:8.561111111111112, delay:0.21352597191220238, throughput:2489, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:243.0306198655713, q_loss:100, rewards:-39.98442925347222, queue:9.979761904761904, delay:0.22622898646763392, throughput:2541, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
