Delayed-Q enabled: m=2 decision(s) of assumed delay (sim_delay=20, real_delay=60)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_presslight/tempe_16/action_delay_optimized_s0_delayed_q_s0/model/tempe_16_setting1_presslight_delayed_q -> eval real_setting=setting4
REAL_TEST step:3, travel time:495.4605584330535, q_loss:100, rewards:-830.8579861111111, queue:95.43489583333333, delay:0.509464348687066, throughput:13644, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:239.4479064281502, q_loss:100, rewards:-528.6144965277778, queue:48.93020833333333, delay:0.4556148952907986, throughput:18147, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:215.6245000740631, q_loss:100, rewards:-486.74032118055555, queue:41.49427083333333, delay:0.45206625196668837, throughput:18529, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:214.91559356625686, q_loss:100, rewards:-447.7405815972222, queue:42.83159722222222, delay:0.44667366875542536, throughput:18792, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:224.22134212338875, q_loss:100, rewards:-466.96953125, queue:45.2546875, delay:0.436492919921875, throughput:18824, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:223.72716979274355, q_loss:100, rewards:-456.7102864583333, queue:46.73993055555555, delay:0.4392130109998915, throughput:18412, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:205.15052268149995, q_loss:100, rewards:-512.478125, queue:43.22465277777778, delay:0.440085940890842, throughput:18884, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:213.37115839243498, q_loss:100, rewards:-498.18693576388887, queue:44.072743055555556, delay:0.45259713066948787, throughput:18168, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:205.6106112012588, q_loss:100, rewards:-453.69279513888887, queue:40.458333333333336, delay:0.4459419250488281, throughput:18376, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:189.3098913943408, q_loss:100, rewards:-442.18203125, queue:36.64861111111111, delay:0.44316601223415797, throughput:18738, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:191.38553982387, q_loss:100, rewards:-442.17699652777776, queue:38.47378472222222, delay:0.42393065558539494, throughput:18869, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:195.13221234686523, q_loss:100, rewards:-499.8743923611111, queue:41.66614583333333, delay:0.4412303500705295, throughput:18720, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:153.95511492087417, q_loss:100, rewards:-307.5605685763889, queue:26.558854166666666, delay:0.41089324951171874, throughput:19756, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:200.04711839884254, q_loss:100, rewards:-466.9262586805556, queue:41.67829861111111, delay:0.41788881089952257, throughput:18689, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
