Loading cached latent encoders from pretrained/recon_baseline/dqn/cologne1
replay_curve: 199 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/cologne1/baseline_v1_recon_baseline_s0/model/cologne1_noise5_dqn_latent_observation -> eval real_setting=sensor70
REAL_TEST step:1, travel time:379.4464710547185, q_loss:100, rewards:-27.80375, queue:18.575, delay:0.24317354, throughput:1103
REAL_TEST step:2, travel time:371.2929203539823, q_loss:100, rewards:-38.923336, queue:25.977777, delay:0.2820001, throughput:1001
REAL_TEST step:3, travel time:202.9707344008835, q_loss:100, rewards:-0.18874997, queue:0.119444445, delay:0.024455974, throughput:1751
REAL_TEST step:4, travel time:456.87186147186145, q_loss:100, rewards:-0.06583333, queue:0.047222223, delay:0.06627663, throughput:1001
REAL_TEST step:5, travel time:450.5008591065292, q_loss:100, rewards:-90.92083, queue:60.68611, delay:0.25235713, throughput:1010
REAL_TEST step:6, travel time:371.2929203539823, q_loss:100, rewards:-0.09208333, queue:0.06111111, delay:0.010440876, throughput:1001
REAL_TEST step:7, travel time:70.44367245657568, q_loss:100, rewards:-9.172501, queue:6.072222, delay:0.20419438, throughput:1993
REAL_TEST step:8, travel time:87.1462140992167, q_loss:100, rewards:-1.9025003, queue:1.2, delay:0.08258877, throughput:1879
REAL_TEST step:9, travel time:63.742928039702235, q_loss:100, rewards:-1.4466662, queue:0.9111111, delay:0.0948747, throughput:1997
REAL_TEST step:10, travel time:133.29078868151717, q_loss:100, rewards:-6.2616673, queue:4.133333, delay:0.15822043, throughput:1600
REAL_TEST step:11, travel time:57.50918114143921, q_loss:100, rewards:-9.645832, queue:6.2305555, delay:0.2227489, throughput:1998
REAL_TEST step:12, travel time:69.84516129032258, q_loss:100, rewards:-12.776252, queue:8.252778, delay:0.31235838, throughput:1993
REAL_TEST step:13, travel time:88.03056546102904, q_loss:100, rewards:-7.8508315, queue:5.0833335, delay:0.21916877, throughput:1932
REAL_TEST step:14, travel time:144.3713919178961, q_loss:100, rewards:-2.8808331, queue:1.9166666, delay:0.12819538, throughput:1472
REAL_TEST step:15, travel time:55.3106699751861, q_loss:100, rewards:-7.559166, queue:4.9166665, delay:0.20798577, throughput:1997
REAL_TEST step:16, travel time:67.6302729528536, q_loss:100, rewards:-1.0016669, queue:0.6166667, delay:0.09769796, throughput:1998
REAL_TEST step:17, travel time:126.10173697270471, q_loss:100, rewards:-3.172083, queue:2.1388888, delay:0.1000745, throughput:1990
REAL_TEST step:18, travel time:62.21240694789082, q_loss:100, rewards:-8.406667, queue:5.4444447, delay:0.17530952, throughput:1992
REAL_TEST step:19, travel time:137.83247753530168, q_loss:100, rewards:-2.7791674, queue:1.8444444, delay:0.14817022, throughput:1472
REAL_TEST step:20, travel time:133.07994041708045, q_loss:100, rewards:-8.19625, queue:5.391667, delay:0.15299879, throughput:1988
REAL_TEST step:21, travel time:64.26600496277915, q_loss:100, rewards:-3.5641673, queue:2.2805555, delay:0.15944628, throughput:1998
REAL_TEST step:22, travel time:69.7600406710727, q_loss:100, rewards:-8.232084, queue:5.388889, delay:0.18695587, throughput:1941
REAL_TEST step:23, travel time:65.96129032258065, q_loss:100, rewards:-6.204998, queue:4.0111113, delay:0.23918472, throughput:1997
REAL_TEST step:24, travel time:84.06490872210954, q_loss:100, rewards:-9.009166, queue:5.9583335, delay:0.13623875, throughput:1948
REAL_TEST step:25, travel time:65.88387096774194, q_loss:100, rewards:-3.4466655, queue:2.2222223, delay:0.15034641, throughput:1996
REAL_TEST step:26, travel time:456.87186147186145, q_loss:100, rewards:0.0, queue:0.0, delay:0.0058956253, throughput:1001
REAL_TEST step:27, travel time:371.2929203539823, q_loss:100, rewards:-0.0975, queue:0.06666667, delay:0.015784752, throughput:1001
REAL_TEST step:28, travel time:61.74590570719603, q_loss:100, rewards:-10.572916, queue:6.8944445, delay:0.25637382, throughput:1988
REAL_TEST step:29, travel time:95.88445807770961, q_loss:100, rewards:-2.9391663, queue:1.9083333, delay:0.11738931, throughput:1930
REAL_TEST step:30, travel time:99.69823788546256, q_loss:100, rewards:-4.8624988, queue:3.136111, delay:0.15098652, throughput:1769
REAL_TEST step:31, travel time:70.35536779324056, q_loss:100, rewards:-11.011252, queue:7.1916666, delay:0.25937876, throughput:1985
REAL_TEST step:32, travel time:65.0590570719603, q_loss:100, rewards:-1.4908335, queue:0.8888889, delay:0.10980583, throughput:1996
REAL_TEST step:33, travel time:61.22481389578164, q_loss:100, rewards:-14.960006, queue:9.836111, delay:0.28903496, throughput:1990
REAL_TEST step:34, travel time:456.87186147186145, q_loss:100, rewards:-0.0012500001, queue:0.0027777778, delay:0.012563423, throughput:1001
REAL_TEST step:35, travel time:58.78263027295285, q_loss:100, rewards:-8.812086, queue:5.6666665, delay:0.29845455, throughput:1997
REAL_TEST step:36, travel time:64.80049627791563, q_loss:100, rewards:-10.756665, queue:7.0, delay:0.28649473, throughput:1997
REAL_TEST step:37, travel time:456.87186147186145, q_loss:100, rewards:0.0, queue:0.0, delay:0.0, throughput:1001
REAL_TEST step:38, travel time:66.1100454316002, q_loss:100, rewards:-6.9633327, queue:4.4944444, delay:0.21177407, throughput:1940
REAL_TEST step:39, travel time:145.22651222651223, q_loss:100, rewards:-3.2504175, queue:2.1194444, delay:0.166871, throughput:1464
REAL_TEST step:40, travel time:108.34931852599698, q_loss:100, rewards:-8.5095825, queue:5.572222, delay:0.17629232, throughput:1951
REAL_TEST step:41, travel time:70.12655086848635, q_loss:100, rewards:-0.84208316, queue:0.5222222, delay:0.08173998, throughput:1993
REAL_TEST step:42, travel time:456.87186147186145, q_loss:100, rewards:-0.05375, queue:0.03888889, delay:0.057868067, throughput:1001
REAL_TEST step:43, travel time:272.0912606341841, q_loss:100, rewards:-2.279583, queue:1.5111111, delay:0.16238704, throughput:1171
REAL_TEST step:44, travel time:117.5667493796526, q_loss:100, rewards:-3.7425008, queue:2.461111, delay:0.13681255, throughput:1997
REAL_TEST step:45, travel time:188.1414248021108, q_loss:100, rewards:-3.6704168, queue:2.375, delay:0.18039101, throughput:1856
REAL_TEST step:46, travel time:136.0610079575597, q_loss:100, rewards:-0.53999996, queue:0.34444445, delay:0.047744926, throughput:1852
REAL_TEST step:47, travel time:102.84947426674046, q_loss:100, rewards:-6.5379176, queue:4.286111, delay:0.17217901, throughput:1758
REAL_TEST step:48, travel time:456.87186147186145, q_loss:100, rewards:0.0, queue:0.0, delay:0.0058956253, throughput:1001
REAL_TEST step:49, travel time:101.91481069042317, q_loss:100, rewards:-8.072083, queue:5.227778, delay:0.25287306, throughput:1747
REAL_TEST step:50, travel time:88.70839542970691, q_loss:100, rewards:-12.96542, queue:8.494445, delay:0.24721716, throughput:1984
REAL_TEST step:51, travel time:163.00901916572718, q_loss:100, rewards:-18.112495, queue:11.972222, delay:0.26746407, throughput:1714
REAL_TEST step:52, travel time:118.65690168818271, q_loss:100, rewards:-8.442502, queue:5.525, delay:0.23755103, throughput:1989
REAL_TEST step:53, travel time:108.33688938798427, q_loss:100, rewards:-3.325417, queue:2.1555555, delay:0.1361708, throughput:1741
REAL_TEST step:54, travel time:456.87186147186145, q_loss:100, rewards:-0.013333334, queue:0.011111111, delay:0.015076365, throughput:1001
REAL_TEST step:55, travel time:69.54292803970223, q_loss:100, rewards:-1.9262503, queue:1.2694445, delay:0.095554784, throughput:1997
REAL_TEST step:56, travel time:69.79156327543424, q_loss:100, rewards:-3.4466665, queue:2.2555556, delay:0.12384655, throughput:1997
REAL_TEST step:57, travel time:456.87186147186145, q_loss:100, rewards:-0.06583333, queue:0.047222223, delay:0.06627663, throughput:1001
REAL_TEST step:58, travel time:132.9224358974359, q_loss:100, rewards:-4.573751, queue:3.025, delay:0.11984004, throughput:1483
REAL_TEST step:59, travel time:176.0072706935123, q_loss:100, rewards:-0.97999996, queue:0.63611114, delay:0.06364205, throughput:1744
REAL_TEST step:60, travel time:136.6908188585608, q_loss:100, rewards:-5.649583, queue:3.7, delay:0.14279316, throughput:1953
REAL_TEST step:61, travel time:371.2929203539823, q_loss:100, rewards:0.0, queue:0.0, delay:0.0, throughput:1001
REAL_TEST step:62, travel time:456.87186147186145, q_loss:100, rewards:0.0, queue:0.0, delay:0.0, throughput:1001
REAL_TEST step:63, travel time:55.13498759305211, q_loss:100, rewards:-4.420833, queue:2.825, delay:0.16376704, throughput:1997
REAL_TEST step:64, travel time:137.76426799007444, q_loss:100, rewards:-4.5487494, queue:2.9277778, delay:0.19355221, throughput:1970
REAL_TEST step:65, travel time:75.01786600496278, q_loss:100, rewards:-9.907503, queue:6.4722223, delay:0.1759931, throughput:1998
REAL_TEST step:66, travel time:371.2929203539823, q_loss:100, rewards:-0.09208333, queue:0.06111111, delay:0.010440876, throughput:1001
REAL_TEST step:67, travel time:62.54789081885856, q_loss:100, rewards:-9.660414, queue:6.3305554, delay:0.25001037, throughput:1990
REAL_TEST step:68, travel time:129.78749202297382, q_loss:100, rewards:-0.8070835, queue:0.5222222, delay:0.070049345, throughput:1488
REAL_TEST step:69, travel time:84.71748878923766, q_loss:100, rewards:-12.948333, queue:8.533334, delay:0.19102274, throughput:1974
REAL_TEST step:70, travel time:371.2929203539823, q_loss:100, rewards:-0.016250001, queue:0.008333334, delay:0.031691376, throughput:1001
REAL_TEST step:71, travel time:498.31410256410254, q_loss:100, rewards:-10.340833, queue:6.883333, delay:0.107689284, throughput:913
REAL_TEST step:72, travel time:378.78169014084506, q_loss:100, rewards:-0.17375, queue:0.11388889, delay:0.024577392, throughput:995
REAL_TEST step:73, travel time:378.8220264317181, q_loss:100, rewards:-0.23458332, queue:0.15555556, delay:0.024734687, throughput:995
REAL_TEST step:74, travel time:274.0399408284024, q_loss:100, rewards:-18.547089, queue:12.327778, delay:0.2525215, throughput:1209
REAL_TEST step:75, travel time:61.65310173697271, q_loss:100, rewards:-8.885832, queue:5.8472223, delay:0.2205435, throughput:1995
REAL_TEST step:76, travel time:371.2929203539823, q_loss:100, rewards:-0.0054166666, queue:0.0055555557, delay:0.0053438824, throughput:1001
REAL_TEST step:77, travel time:456.87186147186145, q_loss:100, rewards:0.0, queue:0.0, delay:0.0, throughput:1001
REAL_TEST step:78, travel time:187.12307692307692, q_loss:100, rewards:-14.122084, queue:9.405556, delay:0.16104634, throughput:1486
REAL_TEST step:79, travel time:125.90715372907154, q_loss:100, rewards:-13.670835, queue:8.952778, delay:0.23998466, throughput:1936
REAL_TEST step:80, travel time:456.87186147186145, q_loss:100, rewards:-0.014583334, queue:0.013888889, delay:0.021744164, throughput:1001
REAL_TEST step:81, travel time:72.14491315136476, q_loss:100, rewards:-3.0670831, queue:1.9666667, delay:0.1646126, throughput:1998
REAL_TEST step:82, travel time:129.27791563275434, q_loss:100, rewards:-5.324583, queue:3.5083334, delay:0.14563178, throughput:1987
REAL_TEST step:83, travel time:103.6784, q_loss:100, rewards:-2.0362504, queue:1.3305556, delay:0.10664702, throughput:1825
REAL_TEST step:84, travel time:456.87186147186145, q_loss:100, rewards:0.0, queue:0.0, delay:0.0058956253, throughput:1001
REAL_TEST step:85, travel time:136.83512352309344, q_loss:100, rewards:-9.138334, queue:6.0583334, delay:0.15626407, throughput:1812
REAL_TEST step:86, travel time:456.87186147186145, q_loss:100, rewards:-0.05375, queue:0.03888889, delay:0.0637637, throughput:1001
REAL_TEST step:87, travel time:371.2929203539823, q_loss:100, rewards:-0.26583338, queue:0.175, delay:0.03501827, throughput:1001
REAL_TEST step:88, travel time:70.3225806451613, q_loss:100, rewards:-13.274587, queue:8.716666, delay:0.23878995, throughput:1988
REAL_TEST step:89, travel time:456.87186147186145, q_loss:100, rewards:-0.0525, queue:0.036111113, delay:0.057095904, throughput:1001
REAL_TEST step:90, travel time:58.88436724565757, q_loss:100, rewards:-12.13333, queue:7.891667, delay:0.32238764, throughput:1997
REAL_TEST step:91, travel time:115.42233250620347, q_loss:100, rewards:-3.0054162, queue:1.9611111, delay:0.08276493, throughput:1997
REAL_TEST step:92, travel time:119.18073485600794, q_loss:100, rewards:-7.059583, queue:4.6361113, delay:0.18414567, throughput:1979
REAL_TEST step:93, travel time:448.44506517690877, q_loss:100, rewards:-31.87833, queue:21.244444, delay:0.20162375, throughput:923
REAL_TEST step:94, travel time:60.18064516129032, q_loss:100, rewards:-7.82125, queue:5.047222, delay:0.22723295, throughput:1998
REAL_TEST step:95, travel time:79.25806451612904, q_loss:100, rewards:-17.047924, queue:11.222222, delay:0.2851386, throughput:1964
REAL_TEST step:96, travel time:103.42382133995038, q_loss:100, rewards:-5.958336, queue:3.8472223, delay:0.20942076, throughput:1997
REAL_TEST step:97, travel time:223.86045165026056, q_loss:100, rewards:-0.6483334, queue:0.41666666, delay:0.0538534, throughput:1654
REAL_TEST step:98, travel time:456.87186147186145, q_loss:100, rewards:0.0, queue:0.0, delay:0.0058956253, throughput:1001
