replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/cologne1/baseline_v1_domain_randomization_s0/model/cologne1_noise5_dqn_domain_randomization -> eval real_setting=sensor50
REAL_TEST step:3, travel time:118.61089494163424, q_loss:100, rewards:-13.433747, queue:8.7722225, delay:0.31127125, throughput:1751
REAL_TEST step:6, travel time:58.20248138957816, q_loss:100, rewards:-10.311249, queue:6.6138887, delay:0.27008492, throughput:1998
REAL_TEST step:9, travel time:132.54761904761904, q_loss:100, rewards:-17.202917, queue:11.319445, delay:0.28337947, throughput:1795
REAL_TEST step:12, travel time:56.19205955334988, q_loss:100, rewards:-9.461666, queue:6.1527777, delay:0.30838016, throughput:1998
REAL_TEST step:15, travel time:2528.1473988439307, q_loss:100, rewards:-130.87584, queue:87.35, delay:0.47596088, throughput:74
REAL_TEST step:18, travel time:58.36079404466501, q_loss:100, rewards:-10.8674965, queue:7.1444445, delay:0.23497432, throughput:1995
REAL_TEST step:21, travel time:64.43722084367246, q_loss:100, rewards:-4.5629187, queue:2.9388888, delay:0.17872284, throughput:1997
REAL_TEST step:24, travel time:371.2929203539823, q_loss:100, rewards:-11.417083, queue:7.6277776, delay:0.12929595, throughput:1001
REAL_TEST step:27, travel time:412.0752493200363, q_loss:100, rewards:-48.69376, queue:32.488888, delay:0.38402832, throughput:962
REAL_TEST step:30, travel time:68.86891757696127, q_loss:100, rewards:-12.232082, queue:8.013889, delay:0.24243923, throughput:1986
REAL_TEST step:33, travel time:71.72626262626262, q_loss:100, rewards:-19.579582, queue:12.855556, delay:0.329813, throughput:1953
REAL_TEST step:36, travel time:61.03225806451613, q_loss:100, rewards:-13.161246, queue:8.566667, delay:0.34185788, throughput:1998
REAL_TEST step:39, travel time:119.00688924218336, q_loss:100, rewards:-17.83417, queue:11.783334, delay:0.24995068, throughput:1851
REAL_TEST step:42, travel time:100.03546850185283, q_loss:100, rewards:-19.19209, queue:12.686111, delay:0.2231368, throughput:1845
REAL_TEST step:45, travel time:75.21596724667349, q_loss:100, rewards:-16.51958, queue:10.9, delay:0.30976424, throughput:1922
REAL_TEST step:48, travel time:456.87186147186145, q_loss:100, rewards:-0.06583333, queue:0.047222223, delay:0.072172254, throughput:1001
REAL_TEST step:51, travel time:70.09925558312655, q_loss:100, rewards:-5.6470833, queue:3.675, delay:0.23971653, throughput:1998
REAL_TEST step:54, travel time:66.35793731041456, q_loss:100, rewards:-21.91125, queue:14.380555, delay:0.37155572, throughput:1952
REAL_TEST step:57, travel time:374.095154185022, q_loss:100, rewards:-26.714993, queue:17.811111, delay:0.1597317, throughput:1004
REAL_TEST step:60, travel time:338.7919303797468, q_loss:100, rewards:-45.33583, queue:30.23889, delay:0.4011682, throughput:1102
REAL_TEST step:63, travel time:128.9110779930452, q_loss:100, rewards:-8.589167, queue:5.7166667, delay:0.19490965, throughput:1983
REAL_TEST step:66, travel time:249.8458304134548, q_loss:100, rewards:-39.556664, queue:26.380556, delay:0.3900934, throughput:1286
REAL_TEST step:69, travel time:70.60932798395186, q_loss:100, rewards:-22.548332, queue:14.85, delay:0.34495455, throughput:1965
REAL_TEST step:72, travel time:370.2571669477234, q_loss:100, rewards:-57.07833, queue:38.041668, delay:0.48921427, throughput:1038
REAL_TEST step:75, travel time:69.50471464019851, q_loss:100, rewards:-19.489588, queue:12.863889, delay:0.36065823, throughput:1990
REAL_TEST step:78, travel time:85.3454094292804, q_loss:100, rewards:-9.080415, queue:5.991667, delay:0.24398501, throughput:1994
REAL_TEST step:81, travel time:371.2929203539823, q_loss:100, rewards:-0.0975, queue:0.06666667, delay:0.015784752, throughput:1001
REAL_TEST step:84, travel time:68.89622641509433, q_loss:100, rewards:-13.83375, queue:9.125, delay:0.23656258, throughput:1984
REAL_TEST step:87, travel time:371.2929203539823, q_loss:100, rewards:-11.342083, queue:7.5666666, delay:0.18334067, throughput:1001
REAL_TEST step:90, travel time:362.9463667820069, q_loss:100, rewards:-38.787918, queue:25.894444, delay:0.2882434, throughput:1026
REAL_TEST step:93, travel time:66.45508684863523, q_loss:100, rewards:-15.104172, queue:9.888889, delay:0.35399175, throughput:1992
REAL_TEST step:96, travel time:371.2929203539823, q_loss:100, rewards:-0.11375001, queue:0.075, delay:0.047476128, throughput:1001
REAL_TEST step:99, travel time:456.87186147186145, q_loss:100, rewards:-114.88209, queue:76.69444, delay:0.30693394, throughput:1001
REAL_TEST step:102, travel time:79.98759305210918, q_loss:100, rewards:-14.732506, queue:9.747222, delay:0.27319118, throughput:1989
REAL_TEST step:105, travel time:66.40744416873449, q_loss:100, rewards:-15.749993, queue:10.313889, delay:0.40593275, throughput:1998
REAL_TEST step:108, travel time:72.58560794044665, q_loss:100, rewards:-14.954168, queue:9.861111, delay:0.33308765, throughput:1996
REAL_TEST step:111, travel time:371.2929203539823, q_loss:100, rewards:-11.585417, queue:7.736111, delay:0.14852944, throughput:1001
REAL_TEST step:114, travel time:76.51181498240322, q_loss:100, rewards:-22.863333, queue:14.986111, delay:0.39422986, throughput:1964
REAL_TEST step:117, travel time:65.94342431761787, q_loss:100, rewards:-17.363335, queue:11.358334, delay:0.30481517, throughput:1993
REAL_TEST step:120, travel time:302.8846376811594, q_loss:100, rewards:-100.75627, queue:67.13611, delay:0.29795527, throughput:1571
REAL_TEST step:123, travel time:71.85650446871897, q_loss:100, rewards:-16.345419, queue:10.797222, delay:0.257181, throughput:1986
REAL_TEST step:126, travel time:71.04518371400198, q_loss:100, rewards:-5.4316683, queue:3.5694444, delay:0.20057969, throughput:1993
REAL_TEST step:129, travel time:82.68458781362007, q_loss:100, rewards:-24.325005, queue:16.066668, delay:0.3840636, throughput:1917
REAL_TEST step:132, travel time:367.5576077396658, q_loss:100, rewards:-37.590004, queue:25.088888, delay:0.27857032, throughput:1008
REAL_TEST step:135, travel time:371.2929203539823, q_loss:100, rewards:-0.2875, queue:0.18888889, delay:0.07205354, throughput:1001
REAL_TEST step:138, travel time:493.6858369098712, q_loss:100, rewards:-57.68125, queue:38.377777, delay:0.34150875, throughput:990
REAL_TEST step:141, travel time:113.60940919037199, q_loss:100, rewards:-23.47417, queue:15.533334, delay:0.2742853, throughput:1742
REAL_TEST step:144, travel time:456.87186147186145, q_loss:100, rewards:-0.0525, queue:0.036111113, delay:0.057095904, throughput:1001
REAL_TEST step:147, travel time:79.40184049079754, q_loss:100, rewards:-29.185413, queue:19.266666, delay:0.39827588, throughput:1927
REAL_TEST step:150, travel time:64.5940446650124, q_loss:100, rewards:-10.770416, queue:7.0972223, delay:0.23507813, throughput:1985
REAL_TEST step:153, travel time:93.58256880733946, q_loss:100, rewards:-11.847081, queue:7.8, delay:0.18654539, throughput:1916
REAL_TEST step:156, travel time:64.7210918114144, q_loss:100, rewards:-17.931238, queue:11.75, delay:0.43141988, throughput:1989
REAL_TEST step:159, travel time:72.59900744416873, q_loss:100, rewards:-13.559584, queue:8.911111, delay:0.2955461, throughput:1995
REAL_TEST step:162, travel time:67.79751861042183, q_loss:100, rewards:-18.180834, queue:11.983334, delay:0.38023424, throughput:1992
REAL_TEST step:165, travel time:101.709388185654, q_loss:100, rewards:-28.51042, queue:18.841667, delay:0.33556294, throughput:1853
REAL_TEST step:168, travel time:410.40189125295507, q_loss:100, rewards:-125.422485, queue:83.64167, delay:0.54251343, throughput:1108
REAL_TEST step:171, travel time:96.49651741293532, q_loss:100, rewards:-10.85542, queue:7.2, delay:0.2715346, throughput:1982
