MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:72.0390340721138, q_loss:0, rewards:-6.7599072, queue:0.9579365, delay:0.068185404, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:1, travel time:75.11022840119166, q_loss:0, rewards:-6.508129, queue:0.9424603, delay:0.06797374, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:2, travel time:74.00993377483444, q_loss:1.3244437, rewards:-7.355591, queue:1.0480158, delay:0.07085416, throughput:3011, raw_metrics:{'fairness': 15.286}
SIM_TRAIN step:3, travel time:150.21906022501653, q_loss:0.09616792, rewards:-31.733404, queue:4.3797617, delay:0.114726454, throughput:2837, raw_metrics:{'fairness': 258.571}
SIM_TRAIN step:4, travel time:173.19410400794965, q_loss:0.16504233, rewards:-35.732872, queue:4.95, delay:0.11782649, throughput:2957, raw_metrics:{'fairness': 112.143}
SIM_TRAIN step:5, travel time:221.13770274743462, q_loss:0.15985774, rewards:-7.814148, queue:1.1539682, delay:0.08193105, throughput:2797, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:6, travel time:188.6060205094277, q_loss:0.050316755, rewards:-8.574556, queue:1.2547619, delay:0.075112894, throughput:2813, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:7, travel time:1140.2103345478636, q_loss:0.19835801, rewards:-118.3447, queue:15.357937, delay:0.22907397, throughput:1282, raw_metrics:{'fairness': 66.286}
SIM_TRAIN step:8, travel time:312.5412388208016, q_loss:1.2024305, rewards:-50.362743, queue:6.7829366, delay:0.14400001, throughput:2559, raw_metrics:{'fairness': 232.571}
REAL_TRAIN step:1, travel time:669.0013577732518, q_loss:100, rewards:-131.72665, queue:17.094444, delay:0.24509004, throughput:964, R_real:-0.7889, components:{'queue': 0.55, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.239, 'collisions': 0.0}, raw_metrics:{'fairness': 49.429, 'emission': 820.208, 'fuel': 265.907, 'emergency_stops': 3.0, 'collisions': 13.0, 'ssm_conflicts': 430.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:71.88116517709368, q_loss:0, rewards:-6.929019, queue:0.9968254, delay:0.06743542, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:10, travel time:71.42483443708609, q_loss:0, rewards:-6.447555, queue:0.9380952, delay:0.068061545, throughput:3011, raw_metrics:{'fairness': 36.143}
SIM_TRAIN step:11, travel time:74.12156343159987, q_loss:1.3627119, rewards:-6.553742, queue:0.94166666, delay:0.06912895, throughput:3011, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:12, travel time:378.02250910294606, q_loss:0.09882386, rewards:-66.03533, queue:8.894048, delay:0.15764515, throughput:2243, raw_metrics:{'fairness': 146.714}
SIM_TRAIN step:13, travel time:715.7837032129844, q_loss:0.006351141, rewards:-119.08963, queue:16.442858, delay:0.24436946, throughput:1855, raw_metrics:{'fairness': 168.714}
SIM_TRAIN step:14, travel time:115.98708181517058, q_loss:0.005389792, rewards:-20.935965, queue:3.1837301, delay:0.10650606, throughput:3009, raw_metrics:{'fairness': 132.429}
SIM_TRAIN step:15, travel time:81.41608738828202, q_loss:0.0040296884, rewards:-11.14324, queue:1.4738095, delay:0.085604735, throughput:3009, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:16, travel time:73.85908038372477, q_loss:0.0031339894, rewards:-6.33761, queue:0.9420635, delay:0.07107583, throughput:3010, raw_metrics:{'fairness': 62.286}
SIM_TRAIN step:17, travel time:71.91321629678701, q_loss:0.0023153238, rewards:-6.4746284, queue:0.931746, delay:0.07136601, throughput:3011, raw_metrics:{'fairness': 0.0}
REAL_TRAIN step:2, travel time:298.6314535345512, q_loss:100, rewards:-78.06801, queue:10.481349, delay:0.2341653, throughput:2081, R_real:-0.7446, components:{'queue': 0.325, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.419, 'collisions': 0.0}, raw_metrics:{'fairness': 166.429, 'emission': 552.513, 'fuel': 179.12, 'emergency_stops': 20.0, 'collisions': 5.0, 'ssm_conflicts': 755.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:70.70860927152317, q_loss:0, rewards:-6.508481, queue:0.93095237, delay:0.0654037, throughput:3010, raw_metrics:{'fairness': 93.571}
SIM_TRAIN step:19, travel time:71.04834437086093, q_loss:0, rewards:-6.7825193, queue:0.9579365, delay:0.065804586, throughput:3012, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:20, travel time:71.89503311258278, q_loss:1.6085645, rewards:-6.7948704, queue:0.96666664, delay:0.06952438, throughput:3011, raw_metrics:{'fairness': 0.0}
