Loading cached latent encoders from pretrained/atc/presslight/hz4x4
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_presslight/hz4x4/baseline_v1_atc_s0/model/hz4x4_noise5_presslight_latent_observation -> eval real_setting=noise20
REAL_TEST step:2, travel time:1605.4383153186732, q_loss:100, rewards:-639.3089, queue:153.43416, delay:8.037881, throughput:592
REAL_TEST step:4, travel time:1355.5307369224895, q_loss:100, rewards:-527.9744, queue:138.91924, delay:8.079082, throughput:1014
REAL_TEST step:6, travel time:1069.0479174345742, q_loss:100, rewards:-343.6481, queue:125.693985, delay:8.097056, throughput:1420
REAL_TEST step:8, travel time:982.2520952061683, q_loss:100, rewards:-121.30779, queue:124.6087, delay:8.082992, throughput:1591
REAL_TEST step:10, travel time:904.3898759637948, q_loss:100, rewards:-243.42801, queue:121.09028, delay:8.119555, throughput:1748
REAL_TEST step:12, travel time:953.0318246110326, q_loss:100, rewards:-248.86887, queue:122.64978, delay:8.151305, throughput:1619
REAL_TEST step:14, travel time:970.2675913396482, q_loss:100, rewards:-307.69974, queue:125.28695, delay:8.177904, throughput:1593
REAL_TEST step:16, travel time:888.8605430774388, q_loss:100, rewards:-192.72997, queue:119.44902, delay:8.166359, throughput:1714
REAL_TEST step:18, travel time:1026.862188365651, q_loss:100, rewards:-401.02097, queue:126.708595, delay:8.214085, throughput:1526
REAL_TEST step:20, travel time:743.1273885350319, q_loss:100, rewards:-173.84666, queue:113.4137, delay:8.085169, throughput:2043
REAL_TEST step:22, travel time:893.3677940046118, q_loss:100, rewards:-254.19965, queue:119.00419, delay:8.012112, throughput:1672
REAL_TEST step:24, travel time:738.8930606771706, q_loss:100, rewards:-205.5661, queue:112.57668, delay:8.054532, throughput:2048
REAL_TEST step:26, travel time:871.6094076655053, q_loss:100, rewards:-306.20746, queue:121.0227, delay:8.132887, throughput:1801
REAL_TEST step:28, travel time:736.769024472008, q_loss:100, rewards:-204.74637, queue:112.940765, delay:8.082073, throughput:2092
REAL_TEST step:30, travel time:741.6986255447536, q_loss:100, rewards:-184.67693, queue:113.996574, delay:8.153138, throughput:2085
REAL_TEST step:32, travel time:661.1458263493128, q_loss:100, rewards:-93.17611, queue:108.86714, delay:8.062388, throughput:2230
REAL_TEST step:34, travel time:678.7941669460275, q_loss:100, rewards:-108.00251, queue:110.076, delay:8.159014, throughput:2209
REAL_TEST step:36, travel time:752.3291987931613, q_loss:100, rewards:-169.71056, queue:113.10313, delay:8.150499, throughput:2037
REAL_TEST step:38, travel time:644.955078779752, q_loss:100, rewards:-118.715546, queue:108.79947, delay:8.098947, throughput:2262
REAL_TEST step:40, travel time:635.4183707676835, q_loss:100, rewards:-163.28668, queue:109.35598, delay:8.157324, throughput:2278
REAL_TEST step:42, travel time:660.8518270197787, q_loss:100, rewards:-202.58577, queue:109.149, delay:8.058716, throughput:2263
REAL_TEST step:44, travel time:723.2909822326517, q_loss:100, rewards:-205.95753, queue:113.3141, delay:8.120205, throughput:2127
REAL_TEST step:46, travel time:757.1937646664431, q_loss:100, rewards:-217.2286, queue:114.02058, delay:8.161864, throughput:2083
REAL_TEST step:48, travel time:871.3510028653295, q_loss:100, rewards:-334.6086, queue:120.13622, delay:8.084146, throughput:1772
REAL_TEST step:50, travel time:813.8553415061295, q_loss:100, rewards:-294.1472, queue:116.9102, delay:8.156974, throughput:1898
REAL_TEST step:52, travel time:770.2648154419235, q_loss:100, rewards:-250.0336, queue:115.09976, delay:8.103026, throughput:2016
REAL_TEST step:54, travel time:698.3426081126382, q_loss:100, rewards:-200.64365, queue:111.56252, delay:8.122096, throughput:2197
REAL_TEST step:56, travel time:685.9118337244385, q_loss:100, rewards:-164.66641, queue:110.73626, delay:8.184898, throughput:2179
REAL_TEST step:58, travel time:808.2567884679853, q_loss:100, rewards:-246.44882, queue:117.74263, delay:8.058121, throughput:1934
REAL_TEST step:60, travel time:693.828025477707, q_loss:100, rewards:-177.61359, queue:111.12565, delay:8.116769, throughput:2142
REAL_TEST step:62, travel time:882.4052016584998, q_loss:100, rewards:-278.06168, queue:118.21566, delay:8.135558, throughput:1714
REAL_TEST step:64, travel time:763.5571572242709, q_loss:100, rewards:-168.06029, queue:114.98777, delay:8.153941, throughput:1984
REAL_TEST step:66, travel time:831.099899430104, q_loss:100, rewards:-219.48138, queue:118.014755, delay:8.062214, throughput:1890
REAL_TEST step:68, travel time:859.339255782769, q_loss:100, rewards:-227.19002, queue:119.581055, delay:8.080579, throughput:1832
REAL_TEST step:70, travel time:651.2065035199464, q_loss:100, rewards:-197.89223, queue:108.5913, delay:8.133711, throughput:2233
REAL_TEST step:72, travel time:844.8679182031511, q_loss:100, rewards:-241.36528, queue:118.614365, delay:8.089631, throughput:1852
REAL_TEST step:74, travel time:741.6131411330875, q_loss:100, rewards:-247.61919, queue:114.59876, delay:8.064218, throughput:2037
REAL_TEST step:76, travel time:774.8793161247066, q_loss:100, rewards:-254.24367, queue:114.707596, delay:8.113142, throughput:2081
REAL_TEST step:78, travel time:732.6570566543747, q_loss:100, rewards:-207.48915, queue:112.576485, delay:8.089599, throughput:2149
REAL_TEST step:80, travel time:781.6620851491787, q_loss:100, rewards:-251.11363, queue:114.00052, delay:8.117635, throughput:2069
REAL_TEST step:82, travel time:800.561180020114, q_loss:100, rewards:-186.27667, queue:116.22133, delay:8.107212, throughput:2038
REAL_TEST step:84, travel time:779.2517599731814, q_loss:100, rewards:-223.75775, queue:116.00097, delay:8.126021, throughput:2078
REAL_TEST step:86, travel time:806.00435802883, q_loss:100, rewards:-223.3067, queue:116.11053, delay:8.180664, throughput:2049
REAL_TEST step:88, travel time:757.529332886356, q_loss:100, rewards:-208.4142, queue:113.73177, delay:8.117585, throughput:2148
REAL_TEST step:90, travel time:786.8152866242038, q_loss:100, rewards:-201.48505, queue:115.24324, delay:8.121947, throughput:2051
REAL_TEST step:92, travel time:755.5360375460946, q_loss:100, rewards:-193.12083, queue:114.111336, delay:8.175968, throughput:2070
REAL_TEST step:94, travel time:818.746899094871, q_loss:100, rewards:-265.83246, queue:116.575264, delay:8.15255, throughput:2026
REAL_TEST step:96, travel time:915.3865236339255, q_loss:100, rewards:-253.04059, queue:122.31543, delay:8.195723, throughput:1831
REAL_TEST step:98, travel time:850.1897418706001, q_loss:100, rewards:-227.78671, queue:117.81315, delay:8.175024, throughput:1941
REAL_TEST step:100, travel time:918.2631578947369, q_loss:100, rewards:-162.3486, queue:120.825035, delay:8.083924, throughput:1785
REAL_TEST step:102, travel time:800.2453905464298, q_loss:100, rewards:-205.43053, queue:115.43896, delay:8.117272, throughput:1995
REAL_TEST step:104, travel time:852.9158565202816, q_loss:100, rewards:-167.31395, queue:116.70204, delay:8.189822, throughput:1968
REAL_TEST step:106, travel time:792.144820650352, q_loss:100, rewards:-198.76448, queue:116.83843, delay:8.085919, throughput:2104
REAL_TEST step:108, travel time:856.3466309084814, q_loss:100, rewards:-198.39557, queue:119.68789, delay:8.148415, throughput:1877
REAL_TEST step:110, travel time:898.0405631914181, q_loss:100, rewards:-240.12448, queue:121.333336, delay:8.079288, throughput:1843
REAL_TEST step:112, travel time:889.0579953067382, q_loss:100, rewards:-237.9523, queue:121.5325, delay:8.106375, throughput:1863
REAL_TEST step:114, travel time:851.4180355346966, q_loss:100, rewards:-177.3528, queue:117.60899, delay:8.147683, throughput:1928
REAL_TEST step:116, travel time:950.615152531009, q_loss:100, rewards:-268.40308, queue:123.603004, delay:8.089291, throughput:1720
REAL_TEST step:118, travel time:889.8692591350989, q_loss:100, rewards:-250.8381, queue:120.72644, delay:8.134556, throughput:1847
REAL_TEST step:120, travel time:849.3969158565203, q_loss:100, rewards:-236.97174, queue:118.337944, delay:8.163655, throughput:1973
REAL_TEST step:122, travel time:873.2541066040899, q_loss:100, rewards:-307.32108, queue:120.245865, delay:8.099046, throughput:1906
REAL_TEST step:124, travel time:817.963794837412, q_loss:100, rewards:-270.00494, queue:117.89646, delay:8.173016, throughput:2024
