replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/ingolstadt1/baseline_v1_domain_randomization_s0/model/ingolstadt1_noise5_dqn_domain_randomization -> eval real_setting=combine1
REAL_TEST step:3, travel time:55.220408163265304, q_loss:100, rewards:-19.453802, queue:15.1160755, delay:1.1799046, throughput:1704
REAL_TEST step:6, travel time:40.34810495626822, q_loss:100, rewards:-12.73281, queue:10.08803, delay:1.0699013, throughput:1701
REAL_TEST step:9, travel time:119.38696537678207, q_loss:100, rewards:-15.330384, queue:12.773919, delay:1.2253132, throughput:1421
REAL_TEST step:12, travel time:146.82866043613708, q_loss:100, rewards:-16.528965, queue:13.7246, delay:1.3309382, throughput:1233
REAL_TEST step:15, travel time:66.16255868544602, q_loss:100, rewards:-16.56032, queue:13.745824, delay:1.3876691, throughput:1661
REAL_TEST step:18, travel time:193.84094903339192, q_loss:100, rewards:-33.395756, queue:25.982542, delay:1.516612, throughput:1078
REAL_TEST step:21, travel time:111.82939297124601, q_loss:100, rewards:-16.498297, queue:14.22808, delay:1.3491431, throughput:1512
REAL_TEST step:24, travel time:81.86763812993321, q_loss:100, rewards:-16.343641, queue:13.631647, delay:1.3572409, throughput:1595
REAL_TEST step:27, travel time:99.79758115849778, q_loss:100, rewards:-16.60128, queue:13.905402, delay:1.3669425, throughput:1516
REAL_TEST step:30, travel time:158.18524727577537, q_loss:100, rewards:-14.973735, queue:12.456109, delay:1.1781694, throughput:1138
REAL_TEST step:33, travel time:158.18524727577537, q_loss:100, rewards:-14.495714, queue:12.027613, delay:1.2226062, throughput:1138
REAL_TEST step:36, travel time:55.64705882352941, q_loss:100, rewards:-13.438479, queue:10.703439, delay:1.1577958, throughput:1672
REAL_TEST step:39, travel time:98.52495262160456, q_loss:100, rewards:-17.170671, queue:13.984664, delay:1.4200866, throughput:1529
REAL_TEST step:42, travel time:70.17838196286472, q_loss:100, rewards:-28.445803, queue:23.265999, delay:1.3295648, throughput:1476
REAL_TEST step:45, travel time:126.2376, q_loss:100, rewards:-33.22603, queue:26.073835, delay:1.3130002, throughput:1195
REAL_TEST step:48, travel time:98.82602118003025, q_loss:100, rewards:-32.98393, queue:26.709208, delay:1.3484608, throughput:1270
REAL_TEST step:51, travel time:142.0909090909091, q_loss:100, rewards:-16.475227, queue:13.950476, delay:1.3631, throughput:1209
REAL_TEST step:54, travel time:109.68954457985889, q_loss:100, rewards:-16.86018, queue:13.594755, delay:1.3479357, throughput:1505
REAL_TEST step:57, travel time:46.4862973760933, q_loss:100, rewards:-18.806099, queue:15.407047, delay:1.3588947, throughput:1704
REAL_TEST step:60, travel time:115.714381270903, q_loss:100, rewards:-13.310607, queue:11.189142, delay:1.0952808, throughput:1438
REAL_TEST step:63, travel time:212.23456790123456, q_loss:100, rewards:-34.428116, queue:26.507286, delay:1.3684005, throughput:907
REAL_TEST step:66, travel time:161.7930476960388, q_loss:100, rewards:-34.636395, queue:27.59556, delay:1.4269845, throughput:1177
REAL_TEST step:69, travel time:52.30320699708455, q_loss:100, rewards:-15.708808, queue:13.008124, delay:1.2925205, throughput:1677
REAL_TEST step:72, travel time:117.36631837738169, q_loss:100, rewards:-29.044724, queue:22.772564, delay:1.4382416, throughput:1573
REAL_TEST step:75, travel time:46.9533527696793, q_loss:100, rewards:-16.751566, queue:14.096758, delay:1.269694, throughput:1699
REAL_TEST step:78, travel time:145.12219644238206, q_loss:100, rewards:-16.909725, queue:14.349321, delay:1.3606951, throughput:1239
REAL_TEST step:81, travel time:159.99750208159867, q_loss:100, rewards:-15.5847, queue:12.804279, delay:1.222832, throughput:1144
REAL_TEST step:84, travel time:149.68922108575924, q_loss:100, rewards:-16.928362, queue:14.046606, delay:1.3350134, throughput:1218
REAL_TEST step:87, travel time:141.22119815668202, q_loss:100, rewards:-16.675901, queue:13.7900715, delay:1.3286754, throughput:1249
REAL_TEST step:90, travel time:284.596, q_loss:100, rewards:-35.300354, queue:27.480745, delay:1.3817456, throughput:690
REAL_TEST step:93, travel time:58.51941176470588, q_loss:100, rewards:-14.932928, queue:12.229463, delay:1.2570508, throughput:1670
REAL_TEST step:96, travel time:199.26558005752636, q_loss:100, rewards:-34.06436, queue:26.483156, delay:1.4687378, throughput:981
REAL_TEST step:99, travel time:91.55003107520199, q_loss:100, rewards:-17.01889, queue:13.620875, delay:1.3373485, throughput:1557
REAL_TEST step:102, travel time:156.6775, q_loss:100, rewards:-15.50017, queue:12.4170685, delay:1.2376829, throughput:1145
REAL_TEST step:105, travel time:156.54333333333332, q_loss:100, rewards:-16.289732, queue:12.7843275, delay:1.2284149, throughput:1145
