replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_presslight/cologne3/action_delay_optimized_s0_naive_s0/model/cologne3_setting1_presslight_naive -> eval real_setting=setting4
REAL_TEST step:3, travel time:375.4358168761221, q_loss:100, rewards:-86.93667534722222, queue:29.08425925925926, delay:0.5232507776331019, throughput:1857, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:376.14643976712944, q_loss:100, rewards:-88.15277777777777, queue:29.56574074074074, delay:0.5327298199688947, throughput:1861, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:413.7009222661397, q_loss:100, rewards:-75.28500434027778, queue:26.242592592592594, delay:0.5186070760091146, throughput:1939, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:458.67717244484464, q_loss:100, rewards:-80.30581597222222, queue:28.501851851851853, delay:0.5414190786856192, throughput:1884, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:378.9762114537445, q_loss:100, rewards:-93.20055338541667, queue:31.007407407407406, delay:0.5494364420572917, throughput:1886, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:406.8445434298441, q_loss:100, rewards:-106.5361328125, queue:35.15462962962963, delay:0.6044683950918692, throughput:1877, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:394.80080035571365, q_loss:100, rewards:-97.35110677083334, queue:32.42314814814815, delay:0.5572073477285879, throughput:1879, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:433.06092533211176, q_loss:100, rewards:-83.11527777777778, queue:29.212962962962962, delay:0.5418801766854745, throughput:1861, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:401.86934900542497, q_loss:100, rewards:-100.82945963541667, queue:33.375, delay:0.5620083279079862, throughput:1859, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:377.86333608587944, q_loss:100, rewards:-97.62251519097222, queue:32.44537037037037, delay:0.5634840223524306, throughput:2042, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:401.8324324324324, q_loss:100, rewards:-97.97387152777777, queue:32.67777777777778, delay:0.5586674442997686, throughput:1847, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
