MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:84.76879977773662, q_loss:0, rewards:-61.671333, queue:4.5244794, delay:0.24290873, throughput:21291, raw_metrics:{'fairness': 457.188}
SIM_TRAIN step:1, travel time:84.58062424747615, q_loss:0, rewards:-62.264534, queue:4.462847, delay:0.24257702, throughput:21290, raw_metrics:{'fairness': 569.938}
SIM_TRAIN step:2, travel time:88.46617585775802, q_loss:0.588889, rewards:-77.61716, queue:5.9776044, delay:0.2454697, throughput:21040, raw_metrics:{'fairness': 797.25}
SIM_TRAIN step:3, travel time:139.15871839985184, q_loss:0.4152888, rewards:-308.80118, queue:21.899652, delay:0.2913165, throughput:20867, raw_metrics:{'fairness': 914.875}
SIM_TRAIN step:4, travel time:141.29943528976116, q_loss:0.24909621, rewards:-290.47906, queue:24.277431, delay:0.2850594, throughput:21001, raw_metrics:{'fairness': 501.625}
SIM_TRAIN step:5, travel time:100.92815147446878, q_loss:0.22403708, rewards:-126.82704, queue:10.683681, delay:0.26524118, throughput:21218, raw_metrics:{'fairness': 695.562}
SIM_TRAIN step:6, travel time:96.19531394702723, q_loss:0.17858867, rewards:-106.37456, queue:8.245139, delay:0.2688738, throughput:21224, raw_metrics:{'fairness': 385.5}
SIM_TRAIN step:7, travel time:99.90688090387108, q_loss:0.15455759, rewards:-144.24684, queue:9.780382, delay:0.26307446, throughput:21208, raw_metrics:{'fairness': 518.5}
SIM_TRAIN step:8, travel time:92.92558117995739, q_loss:0.14164057, rewards:-106.429474, queue:7.5725694, delay:0.26187956, throughput:21268, raw_metrics:{'fairness': 548.938}
REAL_TRAIN step:1, travel time:113.36420507996237, q_loss:100, rewards:-127.69369, queue:10.414236, delay:0.2541521, throughput:20594, R_real:-17.0192, components:{'queue': 0.542, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 16.477}, raw_metrics:{'fairness': 111.875, 'emission': 4762.004, 'fuel': 1543.786, 'emergency_stops': 94.0, 'collisions': 6.0, 'ssm_conflicts': 8643.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:85.42316062416076, q_loss:0, rewards:-64.43422, queue:4.749653, delay:0.24304394, throughput:21294, raw_metrics:{'fairness': 465.5}
SIM_TRAIN step:10, travel time:86.21696846200157, q_loss:0, rewards:-68.23495, queue:4.978646, delay:0.24605198, throughput:21278, raw_metrics:{'fairness': 596.125}
SIM_TRAIN step:11, travel time:86.75123871266497, q_loss:0.77073467, rewards:-71.94662, queue:5.2411456, delay:0.24465527, throughput:21086, raw_metrics:{'fairness': 1065.75}
SIM_TRAIN step:12, travel time:751.3687013708781, q_loss:0.8430844, rewards:-1984.3872, queue:149.583, delay:0.4880623, throughput:13509, raw_metrics:{'fairness': 740.062}
SIM_TRAIN step:13, travel time:595.0671607225568, q_loss:0.57177997, rewards:-1564.5073, queue:117.308334, delay:0.43618912, throughput:15472, raw_metrics:{'fairness': 1008.125}
SIM_TRAIN step:14, travel time:319.2777366178922, q_loss:0.26590198, rewards:-702.76587, queue:55.959896, delay:0.36743945, throughput:19072, raw_metrics:{'fairness': 718.5}
SIM_TRAIN step:15, travel time:246.69317339755466, q_loss:0.18585658, rewards:-554.0055, queue:44.398438, delay:0.33963284, throughput:19507, raw_metrics:{'fairness': 708.188}
SIM_TRAIN step:16, travel time:197.03228196933907, q_loss:0.15446027, rewards:-384.14194, queue:30.539062, delay:0.3140793, throughput:20069, raw_metrics:{'fairness': 677.625}
SIM_TRAIN step:17, travel time:117.40733367285523, q_loss:0.1385543, rewards:-178.33989, queue:15.012847, delay:0.28932294, throughput:21095, raw_metrics:{'fairness': 797.25}
REAL_TRAIN step:2, travel time:160.9787223937307, q_loss:100, rewards:-329.67642, queue:28.586285, delay:0.32946488, throughput:19819, R_real:-22.2515, components:{'queue': 1.388, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 20.863}, raw_metrics:{'fairness': 112.062, 'emission': 6215.596, 'fuel': 2015.034, 'emergency_stops': 72.0, 'collisions': 2.0, 'ssm_conflicts': 9770.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:84.4762015001389, q_loss:0, rewards:-60.314823, queue:4.4166665, delay:0.24116059, throughput:21303, raw_metrics:{'fairness': 631.938}
SIM_TRAIN step:19, travel time:84.50023156724713, q_loss:0, rewards:-60.957558, queue:4.4336805, delay:0.24172181, throughput:21301, raw_metrics:{'fairness': 488.688}
SIM_TRAIN step:20, travel time:86.17399157134257, q_loss:0.6652374, rewards:-68.571, queue:5.107639, delay:0.24047792, throughput:21153, raw_metrics:{'fairness': 743.438}
SIM_TRAIN step:21, travel time:666.1611229500602, q_loss:0.5876778, rewards:-1783.6838, queue:132.88298, delay:0.44826275, throughput:12844, raw_metrics:{'fairness': 711.875}
SIM_TRAIN step:22, travel time:434.0924793924238, q_loss:0.3001517, rewards:-1113.5044, queue:89.71354, delay:0.38201794, throughput:16911, raw_metrics:{'fairness': 942.5}
SIM_TRAIN step:23, travel time:464.6196432707899, q_loss:0.12954982, rewards:-1227.8811, queue:104.36719, delay:0.37578854, throughput:16858, raw_metrics:{'fairness': 896.75}
SIM_TRAIN step:24, travel time:341.97702852908486, q_loss:0.09500312, rewards:-993.2915, queue:73.042015, delay:0.34418023, throughput:18578, raw_metrics:{'fairness': 1007.938}
SIM_TRAIN step:25, travel time:367.53563984993747, q_loss:0.08923465, rewards:-1056.0894, queue:82.43298, delay:0.33493847, throughput:18556, raw_metrics:{'fairness': 1075.562}
SIM_TRAIN step:26, travel time:364.98948879422113, q_loss:0.080058254, rewards:-926.15845, queue:78.99861, delay:0.31903526, throughput:17164, raw_metrics:{'fairness': 666.188}
