MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:55.8284435604177, q_loss:0, rewards:-13.120839, queue:8.375, delay:0.35321686, throughput:1994, raw_metrics:{'fairness': 377.0}
SIM_TRAIN step:1, travel time:64.1516658378916, q_loss:0, rewards:-17.112486, queue:11.036111, delay:0.37503242, throughput:1995, raw_metrics:{'fairness': 559.0}
SIM_TRAIN step:2, travel time:59.62176938369781, q_loss:138.89212, rewards:-14.746663, queue:9.525, delay:0.3543921, throughput:2002, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:3, travel time:46.473396320238685, q_loss:10.620782, rewards:-7.516667, queue:4.6305556, delay:0.30464718, throughput:1998, raw_metrics:{'fairness': 355.0}
SIM_TRAIN step:4, travel time:47.54002983590254, q_loss:0.08539878, rewards:-8.433329, queue:5.352778, delay:0.31788975, throughput:2001, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:5, travel time:45.559920437593235, q_loss:0.07257485, rewards:-7.852082, queue:4.9194446, delay:0.30915165, throughput:1999, raw_metrics:{'fairness': 373.0}
SIM_TRAIN step:6, travel time:45.91347588264545, q_loss:0.06711125, rewards:-7.876665, queue:4.95, delay:0.3158178, throughput:2001, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:7, travel time:53.650446871896726, q_loss:0.05516172, rewards:-9.492084, queue:5.986111, delay:0.3282273, throughput:2001, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:8, travel time:46.44704127299851, q_loss:0.051015336, rewards:-7.651669, queue:4.741667, delay:0.31305838, throughput:2000, raw_metrics:{'fairness': 324.0}
REAL_TRAIN step:1, travel time:2047.039119804401, q_loss:100, rewards:-265.735, queue:177.425, delay:0.93681955, throughput:134, R_real:-1.2672, components:{'queue': 1.109, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.158, 'collisions': 0.0}, raw_metrics:{'fairness': 62.0, 'emission': 989.592, 'fuel': 320.82, 'emergency_stops': 2.0, 'collisions': 0.0, 'ssm_conflicts': 285.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:58.0397812033814, q_loss:0, rewards:-14.482919, queue:9.252778, delay:0.36466417, throughput:2001, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:10, travel time:61.10840377921432, q_loss:0, rewards:-16.102919, queue:10.333333, delay:0.3805484, throughput:1994, raw_metrics:{'fairness': 356.0}
SIM_TRAIN step:11, travel time:57.820487319741424, q_loss:144.37668, rewards:-14.325838, queue:9.144444, delay:0.35733256, throughput:1997, raw_metrics:{'fairness': 350.0}
