Loading cached latent encoders from pretrained/recon_baseline/presslight/bullhead_1
replay_curve: 199 checkpoints from data/output_data/sim2real_observations/cityflow_presslight/bullhead_1/baseline_v1_recon_baseline_s0/model/bullhead_1_noise5_presslight_latent_observation -> eval real_setting=sensor20
REAL_TEST step:1, travel time:2498.8238719068413, q_loss:100, rewards:-476.4273, queue:325.35834, delay:0.58240575, throughput:53
REAL_TEST step:2, travel time:1049.444572748268, q_loss:100, rewards:-244.27124, queue:85.183334, delay:0.6733624, throughput:565
REAL_TEST step:3, travel time:944.3572052401747, q_loss:100, rewards:-286.89465, queue:271.63055, delay:0.7401986, throughput:759
REAL_TEST step:4, travel time:292.06451612903226, q_loss:100, rewards:-87.250595, queue:43.983334, delay:0.6095764, throughput:1172
REAL_TEST step:5, travel time:848.1850220264317, q_loss:100, rewards:-254.23868, queue:238.23889, delay:0.854346, throughput:743
REAL_TEST step:6, travel time:292.06451612903226, q_loss:100, rewards:-87.250595, queue:64.280556, delay:0.78584933, throughput:1172
REAL_TEST step:7, travel time:292.06451612903226, q_loss:100, rewards:-87.250595, queue:25.202778, delay:0.42080495, throughput:1172
REAL_TEST step:8, travel time:292.06451612903226, q_loss:100, rewards:-87.250595, queue:64.280556, delay:0.80011785, throughput:1172
REAL_TEST step:9, travel time:292.06451612903226, q_loss:100, rewards:-87.250595, queue:64.280556, delay:0.78584933, throughput:1172
REAL_TEST step:10, travel time:256.5273818454614, q_loss:100, rewards:-74.018394, queue:50.841667, delay:0.8320708, throughput:1202
REAL_TEST step:11, travel time:686.662415603901, q_loss:100, rewards:-237.04904, queue:149.38889, delay:0.7495214, throughput:1004
REAL_TEST step:12, travel time:230.90247561890473, q_loss:100, rewards:-64.84059, queue:30.769444, delay:0.7509448, throughput:1232
REAL_TEST step:13, travel time:289.41410352588144, q_loss:100, rewards:-86.26422, queue:42.93889, delay:0.67587644, throughput:1176
REAL_TEST step:14, travel time:183.5708927231808, q_loss:100, rewards:-46.8525, queue:13.1472225, delay:0.47516593, throughput:1263
REAL_TEST step:15, travel time:163.19579894973742, q_loss:100, rewards:-39.138065, queue:15.002778, delay:0.7363655, throughput:1274
REAL_TEST step:16, travel time:182.86646661665415, q_loss:100, rewards:-46.556393, queue:18.727777, delay:0.74672276, throughput:1268
REAL_TEST step:17, travel time:365.2190547636909, q_loss:100, rewards:-115.0389, queue:28.530556, delay:0.67489415, throughput:1166
REAL_TEST step:18, travel time:164.01500375093772, q_loss:100, rewards:-39.44556, queue:10.480556, delay:0.53901637, throughput:1274
REAL_TEST step:19, travel time:167.9482370592648, q_loss:100, rewards:-41.00361, queue:15.827778, delay:0.7203716, throughput:1275
REAL_TEST step:20, travel time:258.10427606901726, q_loss:100, rewards:-74.556404, queue:17.51111, delay:0.7391455, throughput:1204
REAL_TEST step:21, travel time:378.5546647230321, q_loss:100, rewards:-124.22225, queue:41.633335, delay:0.33788088, throughput:1188
REAL_TEST step:22, travel time:268.4058514628657, q_loss:100, rewards:-78.39221, queue:15.677778, delay:0.60021293, throughput:1202
REAL_TEST step:23, travel time:209.47036759189797, q_loss:100, rewards:-56.685833, queue:25.11389, delay:0.7206325, throughput:1253
REAL_TEST step:24, travel time:168.85371342835708, q_loss:100, rewards:-41.28, queue:17.233334, delay:0.80572873, throughput:1274
REAL_TEST step:25, travel time:163.7569392348087, q_loss:100, rewards:-39.472225, queue:15.913889, delay:0.8094109, throughput:1276
REAL_TEST step:26, travel time:165.2138034508627, q_loss:100, rewards:-40.032528, queue:16.494444, delay:0.8152403, throughput:1273
REAL_TEST step:27, travel time:410.2415603900975, q_loss:100, rewards:-132.25104, queue:43.669445, delay:0.6730655, throughput:1168
REAL_TEST step:28, travel time:170.06976744186048, q_loss:100, rewards:-41.823597, queue:18.247223, delay:0.8117628, throughput:1270
REAL_TEST step:29, travel time:187.96924231057764, q_loss:100, rewards:-48.49084, queue:19.222221, delay:0.54887545, throughput:1261
REAL_TEST step:30, travel time:171.03675918979744, q_loss:100, rewards:-42.188892, queue:12.819445, delay:0.5132831, throughput:1272
REAL_TEST step:31, travel time:924.1075949367089, q_loss:100, rewards:-271.16312, queue:173.26944, delay:0.77426815, throughput:714
REAL_TEST step:32, travel time:924.1075949367089, q_loss:100, rewards:-271.16312, queue:5.788889, delay:0.3604649, throughput:714
REAL_TEST step:33, travel time:165.65791447861966, q_loss:100, rewards:-40.20112, queue:16.630556, delay:0.8033448, throughput:1271
REAL_TEST step:34, travel time:220.44026068066617, q_loss:100, rewards:-63.41639, queue:37.144444, delay:0.74078286, throughput:1260
REAL_TEST step:35, travel time:196.31207801950487, q_loss:100, rewards:-51.559715, queue:20.075, delay:0.52524394, throughput:1264
REAL_TEST step:36, travel time:426.54411764705884, q_loss:100, rewards:-142.60999, queue:121.31389, delay:0.69860286, throughput:1054
REAL_TEST step:37, travel time:142.74528301886792, q_loss:100, rewards:-32.658894, queue:8.736111, delay:0.60879457, throughput:1324
REAL_TEST step:38, travel time:206.61965491372843, q_loss:100, rewards:-55.320545, queue:11.633333, delay:0.7237583, throughput:1237
REAL_TEST step:39, travel time:497.31632653061223, q_loss:100, rewards:-169.57166, queue:103.25833, delay:0.5687594, throughput:1169
REAL_TEST step:40, travel time:920.449053201082, q_loss:100, rewards:-270.771, queue:172.86667, delay:0.7360354, throughput:717
REAL_TEST step:41, travel time:193.9198250728863, q_loss:100, rewards:-52.066402, queue:3.1333334, delay:0.27361193, throughput:1279
REAL_TEST step:42, travel time:1158.6742358078602, q_loss:100, rewards:-357.78024, queue:181.08888, delay:0.5585953, throughput:604
REAL_TEST step:43, travel time:507.80749063670413, q_loss:100, rewards:-170.2774, queue:105.66389, delay:0.7785771, throughput:1048
REAL_TEST step:44, travel time:248.7858208955224, q_loss:100, rewards:-71.688034, queue:13.2277775, delay:0.38047427, throughput:1226
REAL_TEST step:45, travel time:217.40160349854227, q_loss:100, rewards:-61.291092, queue:33.802776, delay:0.59509933, throughput:1266
REAL_TEST step:46, travel time:228.31851311953352, q_loss:100, rewards:-65.67581, queue:36.680557, delay:0.5634017, throughput:1242
REAL_TEST step:47, travel time:905.3962264150944, q_loss:100, rewards:-294.63303, queue:146.17778, delay:0.56950915, throughput:682
REAL_TEST step:48, travel time:223.00506879073134, q_loss:100, rewards:-63.857784, queue:39.730556, delay:0.6657646, throughput:1260
REAL_TEST step:49, travel time:226.07580174927114, q_loss:100, rewards:-65.01638, queue:41.47222, delay:0.72495323, throughput:1243
REAL_TEST step:50, travel time:220.38556851311952, q_loss:100, rewards:-62.65581, queue:39.002777, delay:0.7549458, throughput:1256
REAL_TEST step:51, travel time:215.70539730134934, q_loss:100, rewards:-58.878624, queue:15.205556, delay:0.7437941, throughput:1237
REAL_TEST step:52, travel time:489.4067055393586, q_loss:100, rewards:-168.62144, queue:69.325, delay:0.49558198, throughput:1025
REAL_TEST step:53, travel time:217.45802098950526, q_loss:100, rewards:-59.533062, queue:10.213889, delay:0.47634825, throughput:1233
REAL_TEST step:54, travel time:222.30685131195335, q_loss:100, rewards:-63.321934, queue:37.8, delay:0.70396954, throughput:1241
REAL_TEST step:55, travel time:209.7274052478134, q_loss:100, rewards:-58.275543, queue:34.60278, delay:0.77341866, throughput:1277
REAL_TEST step:56, travel time:211.99854227405248, q_loss:100, rewards:-59.183037, queue:25.683332, delay:0.6436782, throughput:1291
REAL_TEST step:57, travel time:1020.1730132450331, q_loss:100, rewards:-331.45084, queue:109.297226, delay:0.40701464, throughput:621
REAL_TEST step:58, travel time:201.23250728862973, q_loss:100, rewards:-54.748356, queue:28.116667, delay:0.5790937, throughput:1299
REAL_TEST step:59, travel time:204.71428571428572, q_loss:100, rewards:-56.445854, queue:27.816668, delay:0.48376608, throughput:1272
REAL_TEST step:60, travel time:209.26530612244898, q_loss:100, rewards:-58.285526, queue:34.530556, delay:0.7194125, throughput:1268
REAL_TEST step:61, travel time:166.67201166180757, q_loss:100, rewards:-41.633625, queue:15.777778, delay:0.6834783, throughput:1316
REAL_TEST step:62, travel time:1005.0960698689956, q_loss:100, rewards:-307.45358, queue:191.24167, delay:0.3413013, throughput:690
REAL_TEST step:63, travel time:231.3849590469099, q_loss:100, rewards:-65.32887, queue:37.219444, delay:0.59629446, throughput:1225
REAL_TEST step:64, travel time:276.18513119533526, q_loss:100, rewards:-83.81782, queue:8.122222, delay:0.5609918, throughput:1213
REAL_TEST step:65, travel time:205.85532233883058, q_loss:100, rewards:-55.17723, queue:5.8861113, delay:0.41842312, throughput:1237
REAL_TEST step:66, travel time:219.24562682215745, q_loss:100, rewards:-61.68665, queue:17.425, delay:0.59434474, throughput:1268
REAL_TEST step:67, travel time:206.38192419825072, q_loss:100, rewards:-56.881104, queue:32.72222, delay:0.662721, throughput:1279
REAL_TEST step:68, travel time:212.92565597667638, q_loss:100, rewards:-59.487778, queue:34.591667, delay:0.6566122, throughput:1278
REAL_TEST step:69, travel time:218.19679300291546, q_loss:100, rewards:-61.25392, queue:17.11389, delay:0.59494466, throughput:1267
REAL_TEST step:70, travel time:201.6326530612245, q_loss:100, rewards:-55.236675, queue:6.5333333, delay:0.43543586, throughput:1275
REAL_TEST step:71, travel time:178.28790087463557, q_loss:100, rewards:-45.933346, queue:21.95, delay:0.6732337, throughput:1310
REAL_TEST step:72, travel time:213.8374635568513, q_loss:100, rewards:-59.675278, queue:35.633335, delay:0.6948769, throughput:1285
REAL_TEST step:73, travel time:198.53862973760934, q_loss:100, rewards:-53.869473, queue:30.23611, delay:0.71306986, throughput:1284
REAL_TEST step:74, travel time:1155.9860262008733, q_loss:100, rewards:-356.85165, queue:180.19444, delay:0.5792954, throughput:613
REAL_TEST step:75, travel time:211.547197640118, q_loss:100, rewards:-58.161682, queue:34.525, delay:0.783706, throughput:1271
REAL_TEST step:76, travel time:244.37973760932945, q_loss:100, rewards:-71.77004, queue:33.880554, delay:0.5730436, throughput:1275
REAL_TEST step:77, travel time:172.71289355322338, q_loss:100, rewards:-42.731407, queue:8.605556, delay:0.3110758, throughput:1269
REAL_TEST step:78, travel time:167.58309037900875, q_loss:100, rewards:-41.837215, queue:18.005556, delay:0.6588863, throughput:1311
REAL_TEST step:79, travel time:182.55663915978994, q_loss:100, rewards:-46.48112, queue:18.075, delay:0.57560354, throughput:1265
REAL_TEST step:80, travel time:168.4008746355685, q_loss:100, rewards:-42.183346, queue:18.477777, delay:0.66693974, throughput:1311
REAL_TEST step:81, travel time:2527.0737463126843, q_loss:100, rewards:-475.5318, queue:157.89722, delay:0.43068016, throughput:45
REAL_TEST step:82, travel time:2527.0737463126843, q_loss:100, rewards:-475.5318, queue:157.89722, delay:0.41411057, throughput:45
REAL_TEST step:83, travel time:201.89795918367346, q_loss:100, rewards:-54.986954, queue:9.452778, delay:0.5378557, throughput:1274
REAL_TEST step:84, travel time:214.21523668639054, q_loss:100, rewards:-59.02002, queue:34.60278, delay:0.7381427, throughput:1267
REAL_TEST step:85, travel time:210.22490842490842, q_loss:100, rewards:-57.911392, queue:34.163887, delay:0.7985631, throughput:1286
REAL_TEST step:86, travel time:193.28279883381924, q_loss:100, rewards:-51.685844, queue:27.975, delay:0.6899573, throughput:1301
REAL_TEST step:87, travel time:218.8578717201166, q_loss:100, rewards:-61.529167, queue:17.086111, delay:0.57653934, throughput:1268
REAL_TEST step:88, travel time:204.87099125364432, q_loss:100, rewards:-56.08862, queue:32.125, delay:0.6970476, throughput:1292
REAL_TEST step:89, travel time:290.0390097524381, q_loss:100, rewards:-86.48309, queue:26.516666, delay:0.49601927, throughput:1180
REAL_TEST step:90, travel time:150.30539358600583, q_loss:100, rewards:-35.237785, queue:10.291667, delay:0.594513, throughput:1317
REAL_TEST step:91, travel time:209.40014577259475, q_loss:100, rewards:-57.976143, queue:12.9777775, delay:0.46846825, throughput:1276
REAL_TEST step:92, travel time:279.7541229385307, q_loss:100, rewards:-82.71588, queue:25.558332, delay:0.7165346, throughput:1191
REAL_TEST step:93, travel time:194.0284256559767, q_loss:100, rewards:-51.958626, queue:27.538889, delay:0.59265953, throughput:1297
REAL_TEST step:94, travel time:188.16367713004485, q_loss:100, rewards:-48.736687, queue:20.161112, delay:0.5462235, throughput:1270
REAL_TEST step:95, travel time:195.96945454545454, q_loss:100, rewards:-52.868305, queue:28.616667, delay:0.62895274, throughput:1299
REAL_TEST step:96, travel time:243.18426966292134, q_loss:100, rewards:-69.119736, queue:11.5, delay:0.66602516, throughput:1212
REAL_TEST step:97, travel time:264.09805389221555, q_loss:100, rewards:-76.84669, queue:13.591666, delay:0.48002416, throughput:1210
REAL_TEST step:98, travel time:175.21032934131736, q_loss:100, rewards:-43.85752, queue:20.211111, delay:0.755956, throughput:1272
REAL_TEST step:99, travel time:166.94464675892206, q_loss:100, rewards:-41.90195, queue:13.375, delay:0.5674382, throughput:1316
REAL_TEST step:100, travel time:193.12755102040816, q_loss:100, rewards:-51.79862, queue:26.444445, delay:0.61256254, throughput:1292
REAL_TEST step:101, travel time:1078.7230902777778, q_loss:100, rewards:-334.0514, queue:135.71945, delay:0.4882581, throughput:627
REAL_TEST step:102, travel time:280.9599708879185, q_loss:100, rewards:-85.4275, queue:7.163889, delay:0.4250357, throughput:1213
REAL_TEST step:103, travel time:280.1176029962547, q_loss:100, rewards:-82.91668, queue:26.122223, delay:0.71629035, throughput:1189
REAL_TEST step:104, travel time:208.77064896755164, q_loss:100, rewards:-57.090298, queue:33.45, delay:0.75561744, throughput:1267
REAL_TEST step:105, travel time:218.9940959409594, q_loss:100, rewards:-61.229725, queue:33.544445, delay:0.6919078, throughput:1237
REAL_TEST step:106, travel time:952.2439236111111, q_loss:100, rewards:-296.05194, queue:166.97778, delay:0.5847848, throughput:517
REAL_TEST step:107, travel time:221.95487627365355, q_loss:100, rewards:-62.98639, queue:18.855556, delay:0.60751754, throughput:1266
REAL_TEST step:108, travel time:195.9738219895288, q_loss:100, rewards:-51.63389, queue:23.516666, delay:0.5142749, throughput:1260
REAL_TEST step:109, travel time:171.97632711621233, q_loss:100, rewards:-44.639435, queue:19.85, delay:0.686319, throughput:1328
REAL_TEST step:110, travel time:178.4872754491018, q_loss:100, rewards:-45.078064, queue:11.241667, delay:0.2840459, throughput:1271
REAL_TEST step:111, travel time:183.3657307415407, q_loss:100, rewards:-48.55249, queue:24.391666, delay:0.682094, throughput:1322
REAL_TEST step:112, travel time:288.74701492537315, q_loss:100, rewards:-86.46726, queue:25.302778, delay:0.46840158, throughput:1179
REAL_TEST step:113, travel time:217.95262390670553, q_loss:100, rewards:-61.46139, queue:29.7, delay:0.56556517, throughput:1283
