MORLGrid: 22 grid policies
SIM_TRAIN step:0, travel time:84.9112962962963, q_loss:0, rewards:-62.312088, queue:4.5630207, delay:0.2434296, throughput:21294, raw_metrics:{'fairness': 451.688}
SIM_TRAIN step:1, travel time:84.37042181784507, q_loss:0, rewards:-61.29534, queue:4.3782988, delay:0.24158216, throughput:21293, raw_metrics:{'fairness': 419.0}
SIM_TRAIN step:2, travel time:85.49981476336019, q_loss:0.6994138, rewards:-64.34868, queue:4.7574654, delay:0.24179989, throughput:21316, raw_metrics:{'fairness': 385.688}
SIM_TRAIN step:3, travel time:97.65343829590184, q_loss:0.4812638, rewards:-108.20371, queue:9.583507, delay:0.25914168, throughput:21118, raw_metrics:{'fairness': 273.0}
SIM_TRAIN step:4, travel time:88.17734765697351, q_loss:0.37314442, rewards:-74.7288, queue:6.3526044, delay:0.2632548, throughput:21291, raw_metrics:{'fairness': 257.188}
SIM_TRAIN step:5, travel time:118.03236560633421, q_loss:0.35807487, rewards:-169.26398, queue:13.03941, delay:0.28027222, throughput:21248, raw_metrics:{'fairness': 382.25}
SIM_TRAIN step:6, travel time:88.93400639096004, q_loss:0.33798236, rewards:-80.149666, queue:6.6876736, delay:0.26545483, throughput:21251, raw_metrics:{'fairness': 436.0}
SIM_TRAIN step:7, travel time:88.23506529591553, q_loss:0.32765526, rewards:-76.56852, queue:6.397743, delay:0.26274973, throughput:21228, raw_metrics:{'fairness': 539.812}
SIM_TRAIN step:8, travel time:97.66515397082658, q_loss:0.3106995, rewards:-105.81808, queue:9.249306, delay:0.27282268, throughput:21279, raw_metrics:{'fairness': 368.812}
REAL_TRAIN step:1, travel time:101.44639339649189, q_loss:100, rewards:-116.286804, queue:10.077431, delay:0.25593895, throughput:20709, R_real:-55.2354, components:{'queue': 0.496, 'delay': 0.0, 'waiting': 17.367, 'pressure': 0.0, 'switches': 0.0, 'fairness': 37.373}, raw_metrics:{'fairness': 99.562, 'emission': 4340.86, 'fuel': 1407.256, 'emergency_stops': 83.0, 'collisions': 3.0, 'ssm_conflicts': 6617.0}, grid;w=queue=0.167;delay=0.167;waiting=0.167;pressure=0.167;switches=0.167;fairness=0.167
SIM_TRAIN step:9, travel time:85.12599555473236, q_loss:0, rewards:-63.220573, queue:4.632292, delay:0.24244079, throughput:21302, raw_metrics:{'fairness': 508.875}
SIM_TRAIN step:10, travel time:86.00620571481498, q_loss:0, rewards:-67.3522, queue:4.9017363, delay:0.24623811, throughput:21289, raw_metrics:{'fairness': 585.812}
SIM_TRAIN step:11, travel time:87.86177506021863, q_loss:0.7551508, rewards:-76.71706, queue:5.5802083, delay:0.24503373, throughput:20966, raw_metrics:{'fairness': 935.062}
SIM_TRAIN step:12, travel time:871.0148237365081, q_loss:0.7858817, rewards:-2267.1514, queue:172.96129, delay:0.5115821, throughput:11037, raw_metrics:{'fairness': 627.938}
SIM_TRAIN step:13, travel time:718.7758476931629, q_loss:0.71123064, rewards:-1779.5917, queue:136.53993, delay:0.46380427, throughput:14735, raw_metrics:{'fairness': 635.938}
SIM_TRAIN step:14, travel time:284.4092508565608, q_loss:0.3556944, rewards:-607.14954, queue:51.853474, delay:0.36219817, throughput:20045, raw_metrics:{'fairness': 656.75}
SIM_TRAIN step:15, travel time:215.67523386125777, q_loss:0.23506576, rewards:-401.86804, queue:35.510418, delay:0.3258305, throughput:20580, raw_metrics:{'fairness': 744.5}
SIM_TRAIN step:16, travel time:119.76324319318392, q_loss:0.18107982, rewards:-189.5529, queue:15.599479, delay:0.3028432, throughput:21116, raw_metrics:{'fairness': 572.5}
SIM_TRAIN step:17, travel time:108.78788720655646, q_loss:0.14788257, rewards:-142.79982, queue:12.125868, delay:0.2899552, throughput:21011, raw_metrics:{'fairness': 440.125}
REAL_TRAIN step:2, travel time:194.25059347181008, q_loss:100, rewards:-468.12082, queue:36.210938, delay:0.33643195, throughput:18858, R_real:-382.3567, components:{'queue': 1.965, 'delay': 0.0, 'waiting': 321.627, 'pressure': 0.0, 'switches': 0.0, 'fairness': 58.765}, raw_metrics:{'fairness': 203.0, 'emission': 6997.132, 'fuel': 2268.405, 'emergency_stops': 95.0, 'collisions': 4.0, 'ssm_conflicts': 9143.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:84.5148904636191, q_loss:0, rewards:-60.41633, queue:4.428472, delay:0.23926555, throughput:21300, raw_metrics:{'fairness': 595.688}
SIM_TRAIN step:19, travel time:84.16592572010744, q_loss:0, rewards:-59.608234, queue:4.3362846, delay:0.24030283, throughput:21303, raw_metrics:{'fairness': 662.0}
SIM_TRAIN step:20, travel time:86.17668302620613, q_loss:0.64455366, rewards:-67.448265, queue:5.1230903, delay:0.24236086, throughput:21176, raw_metrics:{'fairness': 681.625}
SIM_TRAIN step:21, travel time:662.161617565314, q_loss:0.6818062, rewards:-1647.6652, queue:124.130905, delay:0.43686005, throughput:13627, raw_metrics:{'fairness': 889.312}
SIM_TRAIN step:22, travel time:525.8374484643535, q_loss:0.25952572, rewards:-1447.5957, queue:113.25799, delay:0.4040123, throughput:15854, raw_metrics:{'fairness': 723.0}
SIM_TRAIN step:23, travel time:385.8024828608486, q_loss:0.15471344, rewards:-1001.8954, queue:79.079865, delay:0.35893098, throughput:17770, raw_metrics:{'fairness': 835.75}
SIM_TRAIN step:24, travel time:356.4371526491293, q_loss:0.28301397, rewards:-962.4347, queue:75.5691, delay:0.36663675, throughput:17891, raw_metrics:{'fairness': 936.5}
SIM_TRAIN step:25, travel time:347.33918562097557, q_loss:0.116369456, rewards:-835.4058, queue:67.901215, delay:0.3395546, throughput:18013, raw_metrics:{'fairness': 1085.25}
SIM_TRAIN step:26, travel time:340.1904497244222, q_loss:0.066141434, rewards:-674.64844, queue:58.487675, delay:0.30331847, throughput:18012, raw_metrics:{'fairness': 556.25}
REAL_TRAIN step:3, travel time:474.28539454806315, q_loss:100, rewards:-1137.1904, queue:92.480034, delay:0.39726287, throughput:13885, R_real:-1061.6886, components:{'queue': 4.755, 'delay': 0.0, 'waiting': 976.324, 'pressure': 0.0, 'switches': 0.0, 'fairness': 80.609}, raw_metrics:{'fairness': 296.0, 'emission': 13398.179, 'fuel': 4343.595, 'emergency_stops': 37.0, 'collisions': 6.0, 'ssm_conflicts': 8535.0}, grid;w=delay=1.0
