Loading cached latent encoders from pretrained/atc/presslight/tempe_16
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_presslight/tempe_16/baseline_v1_atc_s0/model/tempe_16_noise5_presslight_latent_observation -> eval real_setting=combine3
REAL_TEST step:2, travel time:839.3555884529978, q_loss:100, rewards:-1327.6049, queue:126.13945, delay:1.2082952, throughput:9071
REAL_TEST step:4, travel time:392.43736362110445, q_loss:100, rewards:-1195.8508, queue:79.37776, delay:1.1820172, throughput:15119
REAL_TEST step:6, travel time:463.4878048780488, q_loss:100, rewards:-994.478, queue:87.565544, delay:1.13586, throughput:14269
REAL_TEST step:8, travel time:870.8447995666305, q_loss:100, rewards:-1100.2871, queue:126.8801, delay:1.1757828, throughput:9553
REAL_TEST step:10, travel time:637.8984702689365, q_loss:100, rewards:-1224.6929, queue:113.09759, delay:1.1985836, throughput:11957
REAL_TEST step:12, travel time:582.4971978984238, q_loss:100, rewards:-1097.6665, queue:107.50056, delay:1.1726727, throughput:12683
REAL_TEST step:14, travel time:380.10829948974276, q_loss:100, rewards:-629.4852, queue:68.49417, delay:1.1251553, throughput:16087
REAL_TEST step:16, travel time:531.04574288541, q_loss:100, rewards:-736.2872, queue:81.27829, delay:1.1070317, throughput:13411
REAL_TEST step:18, travel time:508.90036028586616, q_loss:100, rewards:-1028.1317, queue:92.93737, delay:1.1816647, throughput:13462
REAL_TEST step:20, travel time:489.43352500435617, q_loss:100, rewards:-803.5492, queue:93.50954, delay:1.1463541, throughput:13852
REAL_TEST step:22, travel time:338.71253695731104, q_loss:100, rewards:-881.61304, queue:65.13672, delay:1.1376544, throughput:16597
REAL_TEST step:24, travel time:503.6119411243913, q_loss:100, rewards:-836.56354, queue:105.63358, delay:1.1886537, throughput:14332
REAL_TEST step:26, travel time:503.5918221799596, q_loss:100, rewards:-904.57733, queue:83.796425, delay:1.1050922, throughput:13343
REAL_TEST step:28, travel time:506.9010483401281, q_loss:100, rewards:-1013.1075, queue:94.80026, delay:1.0981772, throughput:13718
REAL_TEST step:30, travel time:408.2645067427676, q_loss:100, rewards:-712.4336, queue:66.17613, delay:1.1082314, throughput:14920
REAL_TEST step:32, travel time:369.9071518882964, q_loss:100, rewards:-461.46854, queue:54.027435, delay:1.0730494, throughput:15567
REAL_TEST step:34, travel time:669.7906046331548, q_loss:100, rewards:-1036.8942, queue:104.8906, delay:1.1752989, throughput:11662
REAL_TEST step:36, travel time:636.4016295832027, q_loss:100, rewards:-942.45605, queue:105.518906, delay:1.10618, throughput:11878
REAL_TEST step:38, travel time:785.4562529881839, q_loss:100, rewards:-1082.2516, queue:121.42977, delay:1.1892986, throughput:10066
REAL_TEST step:40, travel time:573.1897885822214, q_loss:100, rewards:-813.36145, queue:100.70582, delay:1.1908739, throughput:12629
REAL_TEST step:42, travel time:713.3401611361464, q_loss:100, rewards:-875.7361, queue:126.92064, delay:1.1483871, throughput:10593
REAL_TEST step:44, travel time:531.894450360904, q_loss:100, rewards:-793.6394, queue:70.624176, delay:1.0460199, throughput:13406
REAL_TEST step:46, travel time:521.6096562518812, q_loss:100, rewards:-700.3, queue:62.524944, delay:1.0559292, throughput:13218
REAL_TEST step:48, travel time:524.2749171270718, q_loss:100, rewards:-945.1957, queue:111.45295, delay:1.1325867, throughput:14337
REAL_TEST step:50, travel time:427.7801114206128, q_loss:100, rewards:-550.972, queue:73.69628, delay:1.0786703, throughput:14996
REAL_TEST step:52, travel time:507.0933333333333, q_loss:100, rewards:-764.8246, queue:80.478065, delay:1.0705158, throughput:13991
REAL_TEST step:54, travel time:663.4696571571571, q_loss:100, rewards:-1032.1351, queue:113.95307, delay:1.2090704, throughput:11781
REAL_TEST step:56, travel time:531.7154442023723, q_loss:100, rewards:-726.19977, queue:88.12123, delay:1.1436323, throughput:13296
REAL_TEST step:58, travel time:452.05956361575517, q_loss:100, rewards:-671.9488, queue:74.50741, delay:1.1573579, throughput:14423
REAL_TEST step:60, travel time:438.49313482216706, q_loss:100, rewards:-876.8818, queue:86.48587, delay:1.1193063, throughput:15076
REAL_TEST step:62, travel time:388.1945509168134, q_loss:100, rewards:-878.5304, queue:81.95045, delay:1.1237131, throughput:16182
REAL_TEST step:64, travel time:489.5023718887262, q_loss:100, rewards:-837.7521, queue:92.01275, delay:1.1510774, throughput:13683
REAL_TEST step:66, travel time:414.4733765117212, q_loss:100, rewards:-631.41693, queue:85.42627, delay:1.1943009, throughput:14821
REAL_TEST step:68, travel time:364.8936315072798, q_loss:100, rewards:-688.42584, queue:61.26019, delay:0.99505717, throughput:16373
