replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_presslight/ingolstadt7/baseline_v1_domain_randomization_s0/model/ingolstadt7_noise5_presslight_domain_randomization -> eval real_setting=sensor20
REAL_TEST step:3, travel time:1556.0894800483677, q_loss:100, rewards:-62.713047, queue:19.022223, delay:0.2921283, throughput:361
REAL_TEST step:6, travel time:539.593956043956, q_loss:100, rewards:-47.463337, queue:5.3281746, delay:0.17735808, throughput:1457
REAL_TEST step:9, travel time:1714.5078979343864, q_loss:100, rewards:-73.361115, queue:14.8599205, delay:0.30223545, throughput:286
REAL_TEST step:12, travel time:791.6435860058309, q_loss:100, rewards:-60.570835, queue:7.0666666, delay:0.20005542, throughput:926
REAL_TEST step:15, travel time:979.6217008797654, q_loss:100, rewards:-57.521667, queue:8.966666, delay:0.19842695, throughput:808
REAL_TEST step:18, travel time:1070.925641025641, q_loss:100, rewards:-64.96027, queue:14.87381, delay:0.2609075, throughput:669
REAL_TEST step:21, travel time:1081.454044117647, q_loss:100, rewards:-44.70222, queue:11.752381, delay:0.17247036, throughput:679
REAL_TEST step:24, travel time:1091.679382379655, q_loss:100, rewards:-52.83416, queue:13.552381, delay:0.2537082, throughput:666
REAL_TEST step:27, travel time:666.4420289855072, q_loss:100, rewards:-42.63139, queue:5.561111, delay:0.14519858, throughput:1071
REAL_TEST step:30, travel time:961.123076923077, q_loss:100, rewards:-51.92333, queue:12.678968, delay:0.18089104, throughput:756
REAL_TEST step:33, travel time:1524.851851851852, q_loss:100, rewards:-70.28361, queue:16.007143, delay:0.25848463, throughput:434
REAL_TEST step:36, travel time:1317.8244365361802, q_loss:100, rewards:-46.741943, queue:10.088889, delay:0.17484808, throughput:440
REAL_TEST step:39, travel time:1295.1390862944163, q_loss:100, rewards:-59.383595, queue:11.475, delay:0.19699605, throughput:520
REAL_TEST step:42, travel time:1126.1994680851064, q_loss:100, rewards:-62.497765, queue:16.278572, delay:0.24342501, throughput:660
REAL_TEST step:45, travel time:719.8688906128782, q_loss:100, rewards:-46.276108, queue:6.140873, delay:0.16760154, throughput:965
REAL_TEST step:48, travel time:1465.5309842041313, q_loss:100, rewards:-60.09388, queue:15.951191, delay:0.2302671, throughput:406
REAL_TEST step:51, travel time:1219.4965104685941, q_loss:100, rewards:-58.25776, queue:12.192857, delay:0.23312041, throughput:564
REAL_TEST step:54, travel time:889.4548736462094, q_loss:100, rewards:-61.174446, queue:9.957936, delay:0.22108449, throughput:741
REAL_TEST step:57, travel time:1477.3638676844785, q_loss:100, rewards:-62.520275, queue:11.021826, delay:0.19599383, throughput:381
REAL_TEST step:60, travel time:1408.1525423728813, q_loss:100, rewards:-51.947212, queue:14.608334, delay:0.19541892, throughput:423
REAL_TEST step:63, travel time:1546.1136653895276, q_loss:100, rewards:-57.89833, queue:17.437302, delay:0.25726885, throughput:353
REAL_TEST step:66, travel time:834.256157635468, q_loss:100, rewards:-43.876667, queue:10.908334, delay:0.20430438, throughput:811
REAL_TEST step:69, travel time:1066.732438016529, q_loss:100, rewards:-41.612778, queue:13.209921, delay:0.1993252, throughput:593
REAL_TEST step:72, travel time:964.4795918367347, q_loss:100, rewards:-49.79195, queue:15.088889, delay:0.2114046, throughput:757
REAL_TEST step:75, travel time:1017.5368731563422, q_loss:100, rewards:-36.88055, queue:13.581349, delay:0.2224386, throughput:631
REAL_TEST step:78, travel time:1320.3748558246828, q_loss:100, rewards:-51.671387, queue:12.500793, delay:0.20327134, throughput:471
REAL_TEST step:81, travel time:1295.8429661941113, q_loss:100, rewards:-52.25028, queue:14.054365, delay:0.25552854, throughput:504
REAL_TEST step:84, travel time:1407.6292559899118, q_loss:100, rewards:-52.29028, queue:12.203968, delay:0.18723282, throughput:391
REAL_TEST step:87, travel time:787.8933107535986, q_loss:100, rewards:-28.801937, queue:11.965873, delay:0.18563214, throughput:765
REAL_TEST step:90, travel time:1175.9195509822264, q_loss:100, rewards:-55.339996, queue:12.956746, delay:0.21248126, throughput:614
REAL_TEST step:93, travel time:1414.796785304248, q_loss:100, rewards:-59.692772, queue:15.600794, delay:0.23513635, throughput:420
REAL_TEST step:96, travel time:1305.0107874865157, q_loss:100, rewards:-64.46221, queue:14.597619, delay:0.23355892, throughput:466
REAL_TEST step:99, travel time:1382.4296724470134, q_loss:100, rewards:-79.3775, queue:20.672222, delay:0.29273733, throughput:492
REAL_TEST step:102, travel time:1269.1730545876887, q_loss:100, rewards:-57.160557, queue:15.513889, delay:0.2303032, throughput:454
REAL_TEST step:105, travel time:669.9822695035461, q_loss:100, rewards:-50.314724, queue:6.286111, delay:0.17413974, throughput:1023
REAL_TEST step:108, travel time:894.7250199840128, q_loss:100, rewards:-74.09695, queue:10.694841, delay:0.20616011, throughput:822
REAL_TEST step:111, travel time:1163.853028798411, q_loss:100, rewards:-50.946106, queue:13.831746, delay:0.21110609, throughput:604
REAL_TEST step:114, travel time:934.0627090301003, q_loss:100, rewards:-52.66833, queue:15.296825, delay:0.2536548, throughput:748
REAL_TEST step:117, travel time:396.5856937109938, q_loss:100, rewards:-40.05056, queue:4.1361113, delay:0.13576363, throughput:1792
REAL_TEST step:120, travel time:1043.5834092980856, q_loss:100, rewards:-46.446392, queue:13.403571, delay:0.1948592, throughput:686
REAL_TEST step:123, travel time:1234.6451612903227, q_loss:100, rewards:-54.133606, queue:15.476984, delay:0.2221318, throughput:500
REAL_TEST step:126, travel time:1326.9870270270271, q_loss:100, rewards:-56.751938, queue:13.163492, delay:0.20886107, throughput:483
REAL_TEST step:129, travel time:1348.1134146341462, q_loss:100, rewards:-52.712494, queue:13.566667, delay:0.2130062, throughput:424
REAL_TEST step:132, travel time:1304.2307692307693, q_loss:100, rewards:-62.065266, queue:13.36865, delay:0.2423031, throughput:461
REAL_TEST step:135, travel time:1112.5975820379965, q_loss:100, rewards:-66.09806, queue:15.282936, delay:0.27345067, throughput:630
REAL_TEST step:138, travel time:752.7307990690458, q_loss:100, rewards:-36.72388, queue:11.37381, delay:0.14081459, throughput:837
REAL_TEST step:141, travel time:1393.0836408364084, q_loss:100, rewards:-56.134987, queue:15.599206, delay:0.2213029, throughput:410
REAL_TEST step:144, travel time:1197.9267840593143, q_loss:100, rewards:-64.70083, queue:17.326588, delay:0.2344042, throughput:610
REAL_TEST step:147, travel time:1094.7741659538067, q_loss:100, rewards:-71.020836, queue:14.262698, delay:0.22492385, throughput:695
REAL_TEST step:150, travel time:935.2147406733394, q_loss:100, rewards:-48.094715, queue:14.400794, delay:0.19912371, throughput:680
REAL_TEST step:153, travel time:918.9600602863602, q_loss:100, rewards:-44.12167, queue:15.874603, delay:0.23573613, throughput:812
REAL_TEST step:156, travel time:1442.7583243823844, q_loss:100, rewards:-62.756668, queue:13.980159, delay:0.20683506, throughput:427
REAL_TEST step:159, travel time:915.868804664723, q_loss:100, rewards:-48.977226, queue:14.938492, delay:0.24670814, throughput:884
REAL_TEST step:162, travel time:917.6531986531986, q_loss:100, rewards:-41.99444, queue:14.4432535, delay:0.19024812, throughput:713
REAL_TEST step:165, travel time:1194.3954451345755, q_loss:100, rewards:-47.692497, queue:12.956349, delay:0.21950004, throughput:561
REAL_TEST step:168, travel time:1025.6384758364313, q_loss:100, rewards:-44.99027, queue:13.465079, delay:0.20390037, throughput:665
REAL_TEST step:171, travel time:1005.3196457326892, q_loss:100, rewards:-56.312782, queue:15.773016, delay:0.23005688, throughput:710
REAL_TEST step:174, travel time:1461.6519666269369, q_loss:100, rewards:-52.2975, queue:14.559524, delay:0.2104684, throughput:401
REAL_TEST step:177, travel time:1036.5293005671078, q_loss:100, rewards:-47.199165, queue:13.692857, delay:0.21043935, throughput:653
REAL_TEST step:180, travel time:1103.8290043290044, q_loss:100, rewards:-49.344723, queue:14.3972225, delay:0.18806745, throughput:521
REAL_TEST step:183, travel time:1371.1617473435656, q_loss:100, rewards:-60.126106, queue:15.959921, delay:0.2581332, throughput:426
REAL_TEST step:186, travel time:905.3550847457627, q_loss:100, rewards:-43.549725, queue:17.233334, delay:0.22471963, throughput:746
REAL_TEST step:189, travel time:789.6315789473684, q_loss:100, rewards:-49.54667, queue:8.460714, delay:0.1772073, throughput:873
REAL_TEST step:192, travel time:416.0806209313971, q_loss:100, rewards:-47.73945, queue:7.95873, delay:0.17986903, throughput:1658
REAL_TEST step:195, travel time:539.6123943661972, q_loss:100, rewards:-58.02805, queue:7.965476, delay:0.21139103, throughput:1359
REAL_TEST step:198, travel time:841.6189502385821, q_loss:100, rewards:-59.616947, queue:12.153174, delay:0.22628522, throughput:962
REAL_TEST step:201, travel time:781.336648814078, q_loss:100, rewards:-49.281662, queue:12.021428, delay:0.21756071, throughput:858
REAL_TEST step:204, travel time:371.73340303188706, q_loss:100, rewards:-40.13361, queue:5.339286, delay:0.16250095, throughput:1630
REAL_TEST step:207, travel time:510.17643429981496, q_loss:100, rewards:-42.639164, queue:5.7031746, delay:0.17731602, throughput:1332
REAL_TEST step:210, travel time:665.1069444444445, q_loss:100, rewards:-46.458603, queue:8.313095, delay:0.17624708, throughput:1047
REAL_TEST step:213, travel time:653.5207774798928, q_loss:100, rewards:-56.817215, queue:6.7734127, delay:0.1840365, throughput:1129
REAL_TEST step:216, travel time:561.486301369863, q_loss:100, rewards:-41.363342, queue:4.54127, delay:0.122111, throughput:1162
REAL_TEST step:219, travel time:1275.8699029126215, q_loss:100, rewards:-69.542755, queue:18.314285, delay:0.2639284, throughput:524
REAL_TEST step:222, travel time:651.6434370771312, q_loss:100, rewards:-60.417496, queue:5.510714, delay:0.19001809, throughput:1092
REAL_TEST step:225, travel time:240.9538180155464, q_loss:100, rewards:-35.26667, queue:5.052778, delay:0.15632473, throughput:1970
REAL_TEST step:228, travel time:1183.6216216216217, q_loss:100, rewards:-69.231384, queue:9.850397, delay:0.21594812, throughput:531
REAL_TEST step:231, travel time:489.54614485981307, q_loss:100, rewards:-45.429447, queue:7.3146825, delay:0.204736, throughput:1420
REAL_TEST step:234, travel time:911.5163996948894, q_loss:100, rewards:-48.889442, queue:17.89643, delay:0.26174268, throughput:783
REAL_TEST step:237, travel time:471.5518058022499, q_loss:100, rewards:-52.842503, queue:8.928175, delay:0.22858788, throughput:1336
REAL_TEST step:240, travel time:943.7299925205684, q_loss:100, rewards:-51.20666, queue:12.960714, delay:0.25748053, throughput:842
REAL_TEST step:243, travel time:818.8620218579235, q_loss:100, rewards:-59.65056, queue:18.1, delay:0.2786188, throughput:906
REAL_TEST step:246, travel time:906.1649831649831, q_loss:100, rewards:-50.432228, queue:13.169841, delay:0.24144451, throughput:711
REAL_TEST step:249, travel time:670.321044546851, q_loss:100, rewards:-49.60944, queue:7.047619, delay:0.18867777, throughput:958
REAL_TEST step:252, travel time:626.694380733945, q_loss:100, rewards:-41.830017, queue:15.05119, delay:0.22476247, throughput:1232
REAL_TEST step:255, travel time:1558.7279792746115, q_loss:100, rewards:-60.66527, queue:13.386111, delay:0.251313, throughput:366
REAL_TEST step:258, travel time:675.568524590164, q_loss:100, rewards:-41.716953, queue:11.4662695, delay:0.22115687, throughput:1019
REAL_TEST step:261, travel time:1049.5314155942467, q_loss:100, rewards:-52.26776, queue:16.65119, delay:0.22357708, throughput:717
REAL_TEST step:264, travel time:1215.5033050047214, q_loss:100, rewards:-65.651665, queue:17.216667, delay:0.3017488, throughput:523
REAL_TEST step:267, travel time:1114.909090909091, q_loss:100, rewards:-74.408066, queue:12.032539, delay:0.25926346, throughput:573
REAL_TEST step:270, travel time:869.7928118393235, q_loss:100, rewards:-60.729168, queue:14.478969, delay:0.2809635, throughput:894
REAL_TEST step:273, travel time:1080.8497560975609, q_loss:100, rewards:-53.45471, queue:11.574603, delay:0.21553892, throughput:591
REAL_TEST step:276, travel time:822.7974683544304, q_loss:100, rewards:-56.57945, queue:11.2837305, delay:0.22022031, throughput:921
REAL_TEST step:279, travel time:1248.90618336887, q_loss:100, rewards:-62.789997, queue:12.749603, delay:0.24420635, throughput:488
REAL_TEST step:282, travel time:1264.620930232558, q_loss:100, rewards:-50.851933, queue:13.922619, delay:0.22053188, throughput:470
REAL_TEST step:285, travel time:1053.2177966101694, q_loss:100, rewards:-67.961395, queue:18.28254, delay:0.29586595, throughput:689
REAL_TEST step:288, travel time:752.752106741573, q_loss:100, rewards:-67.869995, queue:10.918254, delay:0.2035373, throughput:1022
REAL_TEST step:291, travel time:1390.4416195856875, q_loss:100, rewards:-61.05027, queue:19.14643, delay:0.30699176, throughput:517
REAL_TEST step:294, travel time:1026.2950544844928, q_loss:100, rewards:-55.863346, queue:13.586111, delay:0.21786638, throughput:705
REAL_TEST step:297, travel time:1396.2871736662883, q_loss:100, rewards:-63.025, queue:16.202381, delay:0.2746796, throughput:424
Total time taken: 1334.6157488822937
