Loading cached latent encoders from pretrained/darla/dqn/ingolstadt7
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/ingolstadt7/baseline_v1_darla_s0/model/ingolstadt7_noise5_dqn_latent_observation -> eval real_setting=sensor20
REAL_TEST step:2, travel time:1565.233949945593, q_loss:100, rewards:-112.60642, queue:14.692857, delay:0.23838007, throughput:326
REAL_TEST step:4, travel time:843.860594795539, q_loss:100, rewards:-94.6987, queue:12.452381, delay:0.16773108, throughput:693
REAL_TEST step:6, travel time:851.18123275069, q_loss:100, rewards:-76.46976, queue:10.10754, delay:0.15373422, throughput:685
REAL_TEST step:8, travel time:753.647465437788, q_loss:100, rewards:-91.8536, queue:11.746825, delay:0.16352528, throughput:830
REAL_TEST step:10, travel time:751.6761442441054, q_loss:100, rewards:-100.515755, queue:12.138492, delay:0.19362219, throughput:891
REAL_TEST step:12, travel time:686.1807531380753, q_loss:100, rewards:-109.01004, queue:13.86627, delay:0.17089868, throughput:794
REAL_TEST step:14, travel time:570.0696278511405, q_loss:100, rewards:-84.82782, queue:10.717461, delay:0.18577567, throughput:1165
REAL_TEST step:16, travel time:666.9032258064516, q_loss:100, rewards:-106.95225, queue:14.159127, delay:0.16295724, throughput:893
REAL_TEST step:18, travel time:234.45114830673413, q_loss:100, rewards:-42.111374, queue:5.553571, delay:0.14677967, throughput:2228
REAL_TEST step:20, travel time:269.5170893054024, q_loss:100, rewards:-53.87977, queue:7.529365, delay:0.14464834, throughput:1634
REAL_TEST step:22, travel time:538.1893025694809, q_loss:100, rewards:-74.66818, queue:10.287699, delay:0.20859873, throughput:1360
REAL_TEST step:24, travel time:300.44238900634247, q_loss:100, rewards:-57.497402, queue:8.236508, delay:0.15520887, throughput:1685
REAL_TEST step:26, travel time:113.93963782696177, q_loss:100, rewards:-13.388884, queue:1.6599207, delay:0.08065805, throughput:2402
REAL_TEST step:28, travel time:674.9691146190803, q_loss:100, rewards:-72.49779, queue:9.510318, delay:0.14182837, throughput:964
REAL_TEST step:30, travel time:111.76045939294504, q_loss:100, rewards:-13.595221, queue:1.684127, delay:0.07867495, throughput:2353
REAL_TEST step:32, travel time:952.1258907363421, q_loss:100, rewards:-86.03017, queue:12.138095, delay:0.21991672, throughput:709
REAL_TEST step:34, travel time:686.3017441860466, q_loss:100, rewards:-75.04387, queue:9.945238, delay:0.20183206, throughput:1167
REAL_TEST step:36, travel time:910.3387723387723, q_loss:100, rewards:-91.74954, queue:12.952778, delay:0.22918239, throughput:790
REAL_TEST step:38, travel time:159.01810584958218, q_loss:100, rewards:-18.775318, queue:2.2396824, delay:0.08403665, throughput:2057
REAL_TEST step:40, travel time:169.4855172413793, q_loss:100, rewards:-29.315243, queue:3.773016, delay:0.107902855, throughput:2045
REAL_TEST step:42, travel time:662.7680722891566, q_loss:100, rewards:-111.72628, queue:14.686111, delay:0.2302947, throughput:1076
