replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_presslight/cologne1/baseline_v1_domain_randomization_s0/model/cologne1_noise5_presslight_domain_randomization -> eval real_setting=dz10
REAL_TEST step:3, travel time:88.09578163771712, q_loss:100, rewards:-37.28445, queue:27.402779, delay:0.51663417, throughput:1998
REAL_TEST step:6, travel time:456.87186147186145, q_loss:100, rewards:-141.06113, queue:138.10556, delay:0.5605855, throughput:1001
REAL_TEST step:9, travel time:371.2929203539823, q_loss:100, rewards:-57.227226, queue:51.322224, delay:0.5641497, throughput:1001
REAL_TEST step:12, travel time:133.7087316762269, q_loss:100, rewards:-41.400272, queue:33.669445, delay:0.49882892, throughput:1497
REAL_TEST step:15, travel time:125.63335340156532, q_loss:100, rewards:-43.003883, queue:34.89722, delay:0.5168746, throughput:1595
REAL_TEST step:18, travel time:133.76547842401501, q_loss:100, rewards:-43.061943, queue:35.52222, delay:0.49199355, throughput:1528
REAL_TEST step:21, travel time:713.1353887399464, q_loss:100, rewards:-139.00337, queue:136.4611, delay:0.718189, throughput:563
REAL_TEST step:24, travel time:348.41827326068733, q_loss:100, rewards:-57.345257, queue:51.252777, delay:0.5670528, throughput:1065
REAL_TEST step:27, travel time:456.87186147186145, q_loss:100, rewards:-141.06113, queue:138.10556, delay:0.5605855, throughput:1001
REAL_TEST step:30, travel time:319.1441368078176, q_loss:100, rewards:-56.411945, queue:50.247223, delay:0.5668204, throughput:1105
REAL_TEST step:33, travel time:334.8143063583815, q_loss:100, rewards:-121.62975, queue:117.575, delay:0.5732571, throughput:1238
REAL_TEST step:36, travel time:145.87022900763358, q_loss:100, rewards:-46.523067, queue:38.672222, delay:0.52721655, throughput:1499
REAL_TEST step:39, travel time:236.96358695652174, q_loss:100, rewards:-112.17423, queue:104.48889, delay:0.5947241, throughput:1687
REAL_TEST step:42, travel time:136.87332908975176, q_loss:100, rewards:-42.261673, queue:34.544445, delay:0.5048212, throughput:1499
REAL_TEST step:45, travel time:456.87186147186145, q_loss:100, rewards:-141.06113, queue:138.10556, delay:0.5605855, throughput:1001
REAL_TEST step:48, travel time:81.00595533498759, q_loss:100, rewards:-32.63668, queue:22.697222, delay:0.4661041, throughput:1997
REAL_TEST step:51, travel time:88.3727047146402, q_loss:100, rewards:-37.13389, queue:27.413889, delay:0.49553007, throughput:1998
REAL_TEST step:54, travel time:95.4014888337469, q_loss:100, rewards:-41.07361, queue:31.394444, delay:0.51559675, throughput:1979
REAL_TEST step:57, travel time:307.43723554301835, q_loss:100, rewards:-113.9339, queue:109.558334, delay:0.5630491, throughput:1280
REAL_TEST step:60, travel time:85.81985111662532, q_loss:100, rewards:-35.819443, queue:26.097221, delay:0.48295742, throughput:1998
