replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_presslight/cologne1/baseline_v1_domain_randomization_s0/model/cologne1_noise5_presslight_domain_randomization -> eval real_setting=noise20
REAL_TEST step:3, travel time:63.022828784119106, q_loss:100, rewards:-24.562231, queue:74.08551, delay:8.335602, throughput:1997
REAL_TEST step:6, travel time:79.66600496277916, q_loss:100, rewards:-34.114723, queue:74.520485, delay:8.3111515, throughput:1997
REAL_TEST step:9, travel time:66.38579940417081, q_loss:100, rewards:-24.917212, queue:71.12738, delay:8.200612, throughput:1987
REAL_TEST step:12, travel time:65.20496277915633, q_loss:100, rewards:-24.8825, queue:72.57342, delay:8.175691, throughput:1992
REAL_TEST step:15, travel time:65.48982630272953, q_loss:100, rewards:-25.418896, queue:73.72613, delay:8.615832, throughput:1998
REAL_TEST step:18, travel time:61.98957816377171, q_loss:100, rewards:-24.091946, queue:69.15831, delay:8.209103, throughput:1996
REAL_TEST step:21, travel time:70.80784508440914, q_loss:100, rewards:-28.73056, queue:74.82757, delay:8.516465, throughput:1991
REAL_TEST step:24, travel time:76.15732009925559, q_loss:100, rewards:-31.609987, queue:75.23777, delay:8.257342, throughput:1992
REAL_TEST step:27, travel time:111.01817264008076, q_loss:100, rewards:-51.01333, queue:87.64832, delay:7.919599, throughput:1955
REAL_TEST step:30, travel time:82.15086848635235, q_loss:100, rewards:-35.697506, queue:79.4105, delay:8.447746, throughput:1986
REAL_TEST step:33, travel time:121.16716417910447, q_loss:100, rewards:-57.237255, queue:95.923744, delay:8.211129, throughput:1980
REAL_TEST step:36, travel time:83.32605459057072, q_loss:100, rewards:-35.95916, queue:78.890755, delay:8.111414, throughput:1993
REAL_TEST step:39, travel time:76.55312810327706, q_loss:100, rewards:-31.663605, queue:75.14432, delay:8.050193, throughput:1988
REAL_TEST step:42, travel time:74.49280397022332, q_loss:100, rewards:-30.815577, queue:81.043594, delay:8.25069, throughput:1988
REAL_TEST step:45, travel time:80.11861042183622, q_loss:100, rewards:-34.505016, queue:80.38588, delay:8.430468, throughput:1990
REAL_TEST step:48, travel time:68.27087475149105, q_loss:100, rewards:-27.17084, queue:73.70936, delay:8.502238, throughput:1984
REAL_TEST step:51, travel time:60.00198511166253, q_loss:100, rewards:-22.291948, queue:70.177086, delay:8.037448, throughput:1997
REAL_TEST step:54, travel time:68.13200992555831, q_loss:100, rewards:-25.306673, queue:75.02044, delay:8.533006, throughput:1991
REAL_TEST step:57, travel time:64.57518610421836, q_loss:100, rewards:-25.140001, queue:73.1338, delay:8.474138, throughput:1994
REAL_TEST step:60, travel time:66.72059553349877, q_loss:100, rewards:-26.886951, queue:74.54562, delay:7.9750433, throughput:1989
REAL_TEST step:63, travel time:70.97070506454816, q_loss:100, rewards:-28.450832, queue:77.80203, delay:8.35287, throughput:1988
REAL_TEST step:66, travel time:71.62382133995037, q_loss:100, rewards:-29.634169, queue:78.071945, delay:8.454978, throughput:1992
REAL_TEST step:69, travel time:72.98411910669975, q_loss:100, rewards:-29.44055, queue:73.07644, delay:8.153709, throughput:1996
REAL_TEST step:72, travel time:62.15434243176178, q_loss:100, rewards:-23.771393, queue:69.16051, delay:7.8831677, throughput:1989
REAL_TEST step:75, travel time:62.52208436724566, q_loss:100, rewards:-23.347233, queue:70.675476, delay:8.173346, throughput:1992
REAL_TEST step:78, travel time:66.86246276067527, q_loss:100, rewards:-25.200563, queue:76.52559, delay:8.260989, throughput:1988
REAL_TEST step:81, travel time:64.04714640198512, q_loss:100, rewards:-25.25501, queue:75.902306, delay:7.8725586, throughput:1990
