Delayed-Q enabled: m=2 decision(s) of assumed delay (sim_delay=20, real_delay=30)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/tempe_1x1/action_delay_optimized_s0_delayed_q_s0/model/tempe_1x1_setting1_dqn_delayed_q -> eval real_setting=setting2
REAL_TEST step:3, travel time:329.64871928907473, q_loss:100, rewards:-65.57815212673611, queue:106.78055555555555, delay:0.6101160685221354, throughput:1663, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:381.59696811291167, q_loss:100, rewards:-81.99769422743056, queue:133.3, delay:0.6218426174587673, throughput:1737, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:267.68740198640876, q_loss:100, rewards:-42.853122287326386, queue:69.525, delay:0.5844491746690538, throughput:1810, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:214.7794040773654, q_loss:100, rewards:-25.962453884548612, queue:41.797222222222224, delay:0.5602600945366754, throughput:1780, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:213.67956089911135, q_loss:100, rewards:-25.44558376736111, queue:41.19166666666667, delay:0.5521588219536675, throughput:1777, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:215.46053319393621, q_loss:100, rewards:-25.784288194444443, queue:42.111111111111114, delay:0.5569773356119792, throughput:1780, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:193.80658651332985, q_loss:100, rewards:-18.567164442274304, queue:29.77777777777778, delay:0.550525410970052, throughput:1810, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:227.76842655514898, q_loss:100, rewards:-30.005167643229168, queue:47.87777777777778, delay:0.5690752241346572, throughput:1814, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:219.5838996340826, q_loss:100, rewards:-26.969080946180554, queue:43.736111111111114, delay:0.5471405877007378, throughput:1780, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:195.3173026659697, q_loss:100, rewards:-19.901925998263888, queue:31.180555555555557, delay:0.5413967980278863, throughput:1794, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:232.86147412441193, q_loss:100, rewards:-33.556857638888886, queue:53.275, delay:0.5650804307725694, throughput:1710, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:185.8269733403032, q_loss:100, rewards:-15.850286187065972, queue:25.56388888888889, delay:0.5309303283691407, throughput:1814, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:188.52483010977522, q_loss:100, rewards:-16.686663140190973, queue:26.9, delay:0.53347290886773, throughput:1804, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:247.4443282801882, q_loss:100, rewards:-36.893408203125, queue:58.7, delay:0.5796934763590494, throughput:1826, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:194.8829064296916, q_loss:100, rewards:-19.345878092447915, queue:30.91111111111111, delay:0.5536289215087891, throughput:1778, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:194.32357553580763, q_loss:100, rewards:-19.27229953342014, queue:30.13888888888889, delay:0.5398148854573568, throughput:1811, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:198.4103502352326, q_loss:100, rewards:-20.19045681423611, queue:32.28888888888889, delay:0.5552401648627387, throughput:1799, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:54, travel time:191.4396236278097, q_loss:100, rewards:-17.97975124782986, queue:28.57777777777778, delay:0.5414911905924479, throughput:1808, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:57, travel time:271.8024046001045, q_loss:100, rewards:-45.715087890625, queue:74.81944444444444, delay:0.5881877051459419, throughput:1672, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:60, travel time:297.8473601672765, q_loss:100, rewards:-57.19372287326389, queue:92.42777777777778, delay:0.5760178883870443, throughput:1551, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:63, travel time:311.04443282801884, q_loss:100, rewards:-61.491634114583334, queue:100.23333333333333, delay:0.578679445054796, throughput:1518, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:66, travel time:321.8254051228437, q_loss:100, rewards:-64.50107421875, queue:106.30833333333334, delay:0.5755596584743924, throughput:1478, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:69, travel time:323.656037637219, q_loss:100, rewards:-65.14718967013889, queue:107.49722222222222, delay:0.5762572394476997, throughput:1498, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:72, travel time:211.3418714061683, q_loss:100, rewards:-24.578575303819445, queue:39.830555555555556, delay:0.5517432742648655, throughput:1794, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:75, travel time:258.1421850496602, q_loss:100, rewards:-41.02908528645833, queue:67.14166666666667, delay:0.5602255503336588, throughput:1700, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
