MORLGrid: 22 grid policies
SIM_TRAIN step:0, travel time:33.29912536443149, q_loss:0, rewards:-1.3577777, queue:1.2916666, delay:0.101460025, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:1, travel time:32.98367346938775, q_loss:0, rewards:-1.144814, queue:1.0472223, delay:0.09808127, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:2, travel time:39.86822157434403, q_loss:1.7811699, rewards:-1.2896296, queue:1.1916667, delay:0.11294855, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:3, travel time:42.25422740524781, q_loss:0.12555708, rewards:-4.0421295, queue:4.025, delay:0.11827833, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:4, travel time:33.27463556851312, q_loss:0.03208391, rewards:-1.521574, queue:1.5138888, delay:0.100120775, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:5, travel time:32.457725947521865, q_loss:0.020667145, rewards:-1.0203704, queue:0.99444443, delay:0.08602486, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:6, travel time:31.082215743440234, q_loss:0.018079486, rewards:-0.6162036, queue:0.6111111, delay:0.080049954, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:7, travel time:30.259475218658892, q_loss:0.018088434, rewards:-0.41398156, queue:0.42777777, delay:0.0721178, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:8, travel time:30.671137026239066, q_loss:0.014461341, rewards:-0.54675925, queue:0.51111114, delay:0.07572701, throughput:1707, raw_metrics:{'fairness': 0.0}
REAL_TRAIN step:1, travel time:55.64081632653061, q_loss:100, rewards:-11.639537, queue:10.452778, delay:0.23877786, throughput:1664, R_real:-3.2609, components:{'queue': 0.048, 'delay': 0.0, 'waiting': 1.352, 'pressure': 0.0, 'switches': 0.0, 'fairness': 1.86}, raw_metrics:{'fairness': 165.0, 'emission': 130.256, 'fuel': 42.227, 'emergency_stops': 2.0, 'collisions': 0.0, 'ssm_conflicts': 405.0}, grid;w=queue=0.167;delay=0.167;waiting=0.167;pressure=0.167;switches=0.167;fairness=0.167
SIM_TRAIN step:9, travel time:38.95743440233236, q_loss:0, rewards:-1.3023146, queue:1.1888889, delay:0.117746554, throughput:1704, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:10, travel time:34.5137026239067, q_loss:0, rewards:-1.1621294, queue:1.0722222, delay:0.10791908, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:11, travel time:33.841399416909624, q_loss:1.6145947, rewards:-1.2722222, queue:1.2083334, delay:0.10208542, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:12, travel time:45.46239067055394, q_loss:0.11933512, rewards:-5.326019, queue:5.236111, delay:0.12457661, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:13, travel time:54.91137026239067, q_loss:0.01724349, rewards:-4.2235208, queue:4.0555553, delay:0.14427066, throughput:1705, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:14, travel time:50.04723032069971, q_loss:0.005987912, rewards:-5.9428697, queue:5.8694444, delay:0.16056168, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:15, travel time:37.6332361516035, q_loss:0.003488183, rewards:-1.5699996, queue:1.5472223, delay:0.112784915, throughput:1705, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:16, travel time:33.647230320699705, q_loss:0.002212185, rewards:-1.1599071, queue:1.1305555, delay:0.10202244, throughput:1707, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:17, travel time:39.53644314868804, q_loss:0.0019644522, rewards:-1.1212964, queue:1.0861111, delay:0.1127813, throughput:1707, raw_metrics:{'fairness': 0.0}
