MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:53.31285714285714, q_loss:0, rewards:-1.8463885, queue:1.3064815, delay:0.14957245, throughput:2781, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:1, travel time:55.780078543377364, q_loss:0, rewards:-0.37638828, queue:0.83981484, delay:0.13137878, throughput:2791, raw_metrics:{'fairness': 17.667}
SIM_TRAIN step:2, travel time:65.36224125624554, q_loss:10.273904, rewards:-7.271113, queue:3.1185186, delay:0.17612523, throughput:2784, raw_metrics:{'fairness': 37.0}
SIM_TRAIN step:3, travel time:53.19278828989646, q_loss:2.4430954, rewards:-1.393611, queue:1.1527778, delay:0.14215359, throughput:2784, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:4, travel time:68.005, q_loss:0.45843494, rewards:-6.3852797, queue:3.8824074, delay:0.17817967, throughput:2778, raw_metrics:{'fairness': 170.333}
SIM_TRAIN step:5, travel time:64.31785714285714, q_loss:0.3423592, rewards:-10.985278, queue:4.287963, delay:0.21348925, throughput:2774, raw_metrics:{'fairness': 36.333}
SIM_TRAIN step:6, travel time:68.25169582292038, q_loss:0.38198707, rewards:-9.957777, queue:4.0064816, delay:0.20263086, throughput:2782, raw_metrics:{'fairness': 162.0}
SIM_TRAIN step:7, travel time:65.87821428571428, q_loss:0.40680143, rewards:-6.641945, queue:3.7, delay:0.1977996, throughput:2783, raw_metrics:{'fairness': 20.333}
SIM_TRAIN step:8, travel time:58.28892857142857, q_loss:0.42210305, rewards:-1.7747214, queue:1.2277777, delay:0.15837301, throughput:2787, raw_metrics:{'fairness': 124.0}
REAL_TRAIN step:1, travel time:483.2312753036437, q_loss:100, rewards:-57.416668, queue:19.137037, delay:0.4515722, throughput:1470, R_real:-3.2529, components:{'queue': 0.386, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 2.867}, raw_metrics:{'fairness': 45.0, 'emission': 436.528, 'fuel': 141.519, 'emergency_stops': 2.0, 'collisions': 0.0, 'ssm_conflicts': 465.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:63.8871831488754, q_loss:0, rewards:-7.0613904, queue:3.023148, delay:0.17216483, throughput:2782, raw_metrics:{'fairness': 63.667}
SIM_TRAIN step:10, travel time:56.105, q_loss:0, rewards:-0.16611023, queue:0.7925926, delay:0.13326679, throughput:2790, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:11, travel time:62.95965726526241, q_loss:11.96757, rewards:-6.96389, queue:3.035185, delay:0.1753908, throughput:2783, raw_metrics:{'fairness': 36.0}
SIM_TRAIN step:12, travel time:60.96431120628123, q_loss:2.1678095, rewards:-7.3888884, queue:3.1342592, delay:0.17778555, throughput:2788, raw_metrics:{'fairness': 26.667}
SIM_TRAIN step:13, travel time:77.21571428571428, q_loss:0.1286455, rewards:-17.710552, queue:6.8416667, delay:0.21117225, throughput:2737, raw_metrics:{'fairness': 26.667}
SIM_TRAIN step:14, travel time:63.46947518743306, q_loss:0.0445964, rewards:-7.565834, queue:3.1972222, delay:0.18564877, throughput:2775, raw_metrics:{'fairness': 38.667}
SIM_TRAIN step:15, travel time:65.85964285714286, q_loss:0.031096546, rewards:-7.839445, queue:3.2796297, delay:0.18289414, throughput:2785, raw_metrics:{'fairness': 41.0}
SIM_TRAIN step:16, travel time:65.68428571428572, q_loss:0.020817176, rewards:-8.172499, queue:3.3768518, delay:0.1833056, throughput:2780, raw_metrics:{'fairness': 65.333}
SIM_TRAIN step:17, travel time:64.11955745895789, q_loss:0.019028464, rewards:-4.446667, queue:3.1925926, delay:0.18462303, throughput:2779, raw_metrics:{'fairness': 23.0}
REAL_TRAIN step:2, travel time:848.1093935790725, q_loss:100, rewards:-138.92639, queue:48.069443, delay:0.756285, throughput:1005, R_real:-9.5418, components:{'queue': 1.305, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 8.237}, raw_metrics:{'fairness': 80.667, 'emission': 957.758, 'fuel': 310.499, 'emergency_stops': 2.0, 'collisions': 1.0, 'ssm_conflicts': 563.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:58.63785714285714, q_loss:0, rewards:-6.2424994, queue:2.8027778, delay:0.16378267, throughput:2790, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:19, travel time:62.39, q_loss:0, rewards:-6.43278, queue:2.8805556, delay:0.1642362, throughput:2783, raw_metrics:{'fairness': 42.667}
SIM_TRAIN step:20, travel time:64.89, q_loss:14.34734, rewards:-6.987501, queue:3.0425925, delay:0.17528489, throughput:2784, raw_metrics:{'fairness': 51.0}
SIM_TRAIN step:21, travel time:57.60514102106391, q_loss:2.347892, rewards:2.3325, queue:0.8324074, delay:0.13537109, throughput:2791, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:22, travel time:74.40307033202427, q_loss:0.15614457, rewards:-17.194998, queue:6.435185, delay:0.19724324, throughput:2751, raw_metrics:{'fairness': 28.667}
SIM_TRAIN step:23, travel time:62.787142857142854, q_loss:0.06683819, rewards:-9.360278, queue:3.8259258, delay:0.17784904, throughput:2779, raw_metrics:{'fairness': 20.667}
SIM_TRAIN step:24, travel time:61.53892857142857, q_loss:0.053429674, rewards:-8.769719, queue:3.5953703, delay:0.17265715, throughput:2783, raw_metrics:{'fairness': 37.667}
SIM_TRAIN step:25, travel time:70.2675, q_loss:0.044346444, rewards:-8.590555, queue:3.9212964, delay:0.17325191, throughput:2770, raw_metrics:{'fairness': 11.333}
SIM_TRAIN step:26, travel time:62.92, q_loss:0.0426153, rewards:-6.17333, queue:2.7407408, delay:0.16216317, throughput:2787, raw_metrics:{'fairness': 117.0}
REAL_TRAIN step:3, travel time:662.5882666666666, q_loss:100, rewards:-128.80806, queue:45.75185, delay:0.70355856, throughput:1263, R_real:-9.6449, components:{'queue': 1.319, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 8.326}, raw_metrics:{'fairness': 121.0, 'emission': 953.894, 'fuel': 309.247, 'emergency_stops': 2.0, 'collisions': 0.0, 'ssm_conflicts': 553.0}, grid;w=delay=1.0
SIM_TRAIN step:27, travel time:64.41, q_loss:0, rewards:-6.300556, queue:2.800926, delay:0.16043848, throughput:2791, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:28, travel time:65.3912888254195, q_loss:0, rewards:-7.6875014, queue:3.2592592, delay:0.17613308, throughput:2784, raw_metrics:{'fairness': 56.333}
SIM_TRAIN step:29, travel time:55.38928571428571, q_loss:17.573895, rewards:-0.27416584, queue:0.8212963, delay:0.13148975, throughput:2791, raw_metrics:{'fairness': 14.667}
SIM_TRAIN step:30, travel time:68.7797215280257, q_loss:10.706428, rewards:-4.9433336, queue:3.2824075, delay:0.16970322, throughput:2792, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:31, travel time:64.21563727240272, q_loss:8.377013, rewards:-10.280558, queue:4.116667, delay:0.2050519, throughput:2783, raw_metrics:{'fairness': 19.667}
SIM_TRAIN step:32, travel time:63.263477329525166, q_loss:8.782115, rewards:-10.121114, queue:4.0675926, delay:0.19035873, throughput:2779, raw_metrics:{'fairness': 37.667}
SIM_TRAIN step:33, travel time:70.81714285714285, q_loss:9.372542, rewards:-10.40389, queue:4.851852, delay:0.21334131, throughput:2778, raw_metrics:{'fairness': 52.0}
SIM_TRAIN step:34, travel time:73.54801856479828, q_loss:10.861847, rewards:-16.946386, queue:6.0796294, delay:0.22629295, throughput:2784, raw_metrics:{'fairness': 33.333}
SIM_TRAIN step:35, travel time:63.82142857142857, q_loss:11.953432, rewards:-5.290832, queue:3.0194445, delay:0.1879579, throughput:2762, raw_metrics:{'fairness': 0.0}
REAL_TRAIN step:4, travel time:519.6968442834972, q_loss:100, rewards:-64.73055, queue:21.32963, delay:0.5270693, throughput:1420, R_real:-3.6995, components:{'queue': 0.449, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 3.25}, raw_metrics:{'fairness': 44.333, 'emission': 477.41, 'fuel': 154.773, 'emergency_stops': 0.0, 'collisions': 0.0, 'ssm_conflicts': 517.0}, grid;w=waiting=1.0
SIM_TRAIN step:36, travel time:68.82149232416994, q_loss:0, rewards:-5.3913894, queue:3.2351851, delay:0.16788454, throughput:2783, raw_metrics:{'fairness': 61.0}
SIM_TRAIN step:37, travel time:64.85433773652267, q_loss:0, rewards:-7.7788877, queue:3.274074, delay:0.17304313, throughput:2786, raw_metrics:{'fairness': 69.0}
SIM_TRAIN step:38, travel time:68.65369510888968, q_loss:14.935286, rewards:-5.660278, queue:3.3333333, delay:0.1708828, throughput:2784, raw_metrics:{'fairness': 52.0}
SIM_TRAIN step:39, travel time:66.80471260264191, q_loss:3.3466165, rewards:-6.696389, queue:3.912963, delay:0.18399146, throughput:2781, raw_metrics:{'fairness': 34.0}
SIM_TRAIN step:40, travel time:67.69975008925384, q_loss:0.46293378, rewards:-5.093612, queue:3.1907408, delay:0.17793399, throughput:2784, raw_metrics:{'fairness': 40.333}
SIM_TRAIN step:41, travel time:64.98857142857143, q_loss:0.22263709, rewards:-7.9269443, queue:3.3333333, delay:0.18043852, throughput:2789, raw_metrics:{'fairness': 31.333}
SIM_TRAIN step:42, travel time:64.91857142857143, q_loss:0.15941851, rewards:-10.0627775, queue:4.0203705, delay:0.18798661, throughput:2777, raw_metrics:{'fairness': 176.667}
SIM_TRAIN step:43, travel time:65.62464285714286, q_loss:0.14086267, rewards:-10.109722, queue:4.0342593, delay:0.19954751, throughput:2782, raw_metrics:{'fairness': 64.0}
SIM_TRAIN step:44, travel time:66.23107142857143, q_loss:0.13291018, rewards:-5.756943, queue:3.6712964, delay:0.1888343, throughput:2785, raw_metrics:{'fairness': 151.667}
REAL_TRAIN step:5, travel time:106.61204481792717, q_loss:100, rewards:-35.146942, queue:9.285185, delay:0.36164105, throughput:2805, R_real:-2.7505, components:{'queue': 0.29, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 2.46}, raw_metrics:{'fairness': 0.0, 'emission': 312.638, 'fuel': 101.354, 'emergency_stops': 10.0, 'collisions': 1.0, 'ssm_conflicts': 820.0}, grid;w=pressure=1.0
SIM_TRAIN step:45, travel time:55.78357142857143, q_loss:0, rewards:-0.17833303, queue:0.78425926, delay:0.13386488, throughput:2790, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:46, travel time:55.714642857142856, q_loss:0, rewards:-0.38250038, queue:0.84444445, delay:0.13699381, throughput:2791, raw_metrics:{'fairness': 0.0}
