MORLGrid: 22 grid policies
SIM_TRAIN step:0, travel time:63.902857142857144, q_loss:0, rewards:-9.406112, queue:3.8472223, delay:0.1764883, throughput:2785, raw_metrics:{'fairness': 35.0}
SIM_TRAIN step:1, travel time:63.845055337379506, q_loss:0, rewards:-6.536944, queue:2.8888888, delay:0.17192997, throughput:2785, raw_metrics:{'fairness': 47.333}
SIM_TRAIN step:2, travel time:63.88075687254552, q_loss:14.416508, rewards:-5.699722, queue:2.5851853, delay:0.1665013, throughput:2791, raw_metrics:{'fairness': 50.0}
SIM_TRAIN step:3, travel time:65.24642857142857, q_loss:3.2996528, rewards:-6.626112, queue:3.7657406, delay:0.17917791, throughput:2781, raw_metrics:{'fairness': 35.0}
SIM_TRAIN step:4, travel time:66.03464285714286, q_loss:0.7189627, rewards:-5.622499, queue:3.2296295, delay:0.17359556, throughput:2780, raw_metrics:{'fairness': 44.0}
SIM_TRAIN step:5, travel time:67.33321428571429, q_loss:0.49177754, rewards:-9.007502, queue:3.6537037, delay:0.19647044, throughput:2782, raw_metrics:{'fairness': 37.333}
SIM_TRAIN step:6, travel time:64.84077115315958, q_loss:0.48921418, rewards:-7.038335, queue:3.011111, delay:0.19063905, throughput:2783, raw_metrics:{'fairness': 62.0}
SIM_TRAIN step:7, travel time:57.09460906818993, q_loss:0.4724245, rewards:-1.0341672, queue:1.7231481, delay:0.17050126, throughput:2769, raw_metrics:{'fairness': 59.667}
SIM_TRAIN step:8, travel time:66.43535714285714, q_loss:0.413345, rewards:-8.649725, queue:3.574074, delay:0.19279931, throughput:2784, raw_metrics:{'fairness': 41.0}
REAL_TRAIN step:1, travel time:184.06096256684492, q_loss:100, rewards:-48.619717, queue:15.583333, delay:0.44340998, throughput:2580, R_real:-49.5355, components:{'queue': 0.521, 'delay': 0.0, 'waiting': 45.901, 'pressure': 0.0, 'switches': 0.0, 'fairness': 3.113}, raw_metrics:{'fairness': 1.667, 'emission': 455.123, 'fuel': 147.547, 'emergency_stops': 4.0, 'collisions': 0.0, 'ssm_conflicts': 666.0}, grid;w=queue=0.167;delay=0.167;waiting=0.167;pressure=0.167;switches=0.167;fairness=0.167
SIM_TRAIN step:9, travel time:66.84821428571429, q_loss:0, rewards:-5.7152777, queue:3.1675925, delay:0.16448863, throughput:2781, raw_metrics:{'fairness': 57.333}
SIM_TRAIN step:10, travel time:62.35928571428571, q_loss:0, rewards:-5.7766657, queue:2.6268518, delay:0.16912854, throughput:2785, raw_metrics:{'fairness': 38.333}
SIM_TRAIN step:11, travel time:56.58836129953588, q_loss:12.6611395, rewards:-1.3824993, queue:1.1666666, delay:0.14072113, throughput:2783, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:12, travel time:66.83392857142857, q_loss:2.525795, rewards:-5.8905554, queue:3.7574074, delay:0.18404134, throughput:2773, raw_metrics:{'fairness': 38.333}
SIM_TRAIN step:13, travel time:62.246785714285714, q_loss:0.20154956, rewards:-1.2486111, queue:1.7574074, delay:0.16851848, throughput:2781, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:14, travel time:65.96821428571428, q_loss:0.05850942, rewards:-8.873333, queue:3.562963, delay:0.20625466, throughput:2777, raw_metrics:{'fairness': 51.667}
SIM_TRAIN step:15, travel time:59.95573009639414, q_loss:0.031247301, rewards:-0.95722145, queue:1.5666667, delay:0.17428929, throughput:2782, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:16, travel time:66.84928571428571, q_loss:0.018233947, rewards:-8.453333, queue:3.4861112, delay:0.1911779, throughput:2776, raw_metrics:{'fairness': 46.667}
SIM_TRAIN step:17, travel time:65.29571428571428, q_loss:0.013247725, rewards:-7.3088875, queue:3.087037, delay:0.18113975, throughput:2787, raw_metrics:{'fairness': 0.0}
REAL_TRAIN step:2, travel time:670.1237890204521, q_loss:100, rewards:-130.98444, queue:46.38241, delay:0.73178154, throughput:1241, R_real:-359.7217, components:{'queue': 1.346, 'delay': 0.0, 'waiting': 350.664, 'pressure': 0.0, 'switches': 0.0, 'fairness': 7.712}, raw_metrics:{'fairness': 119.667, 'emission': 953.338, 'fuel': 309.067, 'emergency_stops': 4.0, 'collisions': 0.0, 'ssm_conflicts': 532.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:60.54571428571428, q_loss:0, rewards:-7.3330574, queue:3.1462963, delay:0.1612092, throughput:2789, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:19, travel time:63.762669521770164, q_loss:0, rewards:-6.6069446, queue:2.9083333, delay:0.16961786, throughput:2785, raw_metrics:{'fairness': 59.0}
SIM_TRAIN step:20, travel time:64.97285714285714, q_loss:14.253398, rewards:-7.6002774, queue:3.2129629, delay:0.1774541, throughput:2778, raw_metrics:{'fairness': 66.667}
SIM_TRAIN step:21, travel time:63.10142857142857, q_loss:2.5172613, rewards:-6.7002773, queue:2.937963, delay:0.172753, throughput:2790, raw_metrics:{'fairness': 20.333}
SIM_TRAIN step:22, travel time:69.03964285714285, q_loss:0.15533221, rewards:-13.81861, queue:5.3425927, delay:0.19788994, throughput:2750, raw_metrics:{'fairness': 35.0}
SIM_TRAIN step:23, travel time:56.6015708675473, q_loss:0.06414843, rewards:-1.6297227, queue:1.2416667, delay:0.1521591, throughput:2781, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:24, travel time:61.551785714285714, q_loss:0.047908578, rewards:-8.6174965, queue:3.5425925, delay:0.17270485, throughput:2782, raw_metrics:{'fairness': 33.667}
SIM_TRAIN step:25, travel time:61.79, q_loss:0.044357095, rewards:-8.093053, queue:3.3648148, delay:0.16819271, throughput:2791, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:26, travel time:57.59193145305248, q_loss:0.037922144, rewards:0.7244453, queue:1.487963, delay:0.15364516, throughput:2778, raw_metrics:{'fairness': 32.0}
REAL_TRAIN step:3, travel time:797.8231744115872, q_loss:100, rewards:-141.89166, queue:52.107407, delay:0.787125, throughput:1016, R_real:-331.4390, components:{'queue': 1.487, 'delay': 0.0, 'waiting': 324.137, 'pressure': 0.0, 'switches': 0.0, 'fairness': 5.814}, raw_metrics:{'fairness': 77.667, 'emission': 1075.145, 'fuel': 348.556, 'emergency_stops': 1.0, 'collisions': 0.0, 'ssm_conflicts': 518.0}, grid;w=delay=1.0
SIM_TRAIN step:27, travel time:64.81006783291681, q_loss:0, rewards:-7.5513873, queue:3.2351851, delay:0.17416209, throughput:2783, raw_metrics:{'fairness': 61.333}
SIM_TRAIN step:28, travel time:62.902142857142856, q_loss:0, rewards:-6.4550023, queue:2.8611112, delay:0.16714483, throughput:2790, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:29, travel time:60.89964285714286, q_loss:17.048248, rewards:-5.429444, queue:2.523148, delay:0.16643535, throughput:2784, raw_metrics:{'fairness': 51.667}
SIM_TRAIN step:30, travel time:72.0, q_loss:12.405535, rewards:-9.676669, queue:4.2555556, delay:0.17180255, throughput:2764, raw_metrics:{'fairness': 36.0}
SIM_TRAIN step:31, travel time:66.66357142857143, q_loss:11.705437, rewards:-8.746111, queue:4.2611113, delay:0.1974131, throughput:2784, raw_metrics:{'fairness': 31.667}
SIM_TRAIN step:32, travel time:68.57673090649536, q_loss:13.090841, rewards:-10.944166, queue:4.2935185, delay:0.21054472, throughput:2782, raw_metrics:{'fairness': 37.667}
SIM_TRAIN step:33, travel time:69.5326669046769, q_loss:13.910603, rewards:-8.3775, queue:4.447222, delay:0.2077673, throughput:2771, raw_metrics:{'fairness': 46.0}
SIM_TRAIN step:34, travel time:67.50392857142857, q_loss:13.859225, rewards:-8.415832, queue:4.149074, delay:0.2054881, throughput:2783, raw_metrics:{'fairness': 41.0}
SIM_TRAIN step:35, travel time:70.25945753033548, q_loss:12.962463, rewards:-7.158333, queue:3.762037, delay:0.20201458, throughput:2781, raw_metrics:{'fairness': 52.667}
REAL_TRAIN step:4, travel time:91.50910364145658, q_loss:100, rewards:-26.036394, queue:6.2194443, delay:0.3781694, throughput:2810, R_real:-5.0422, components:{'queue': 0.156, 'delay': 0.0, 'waiting': 2.772, 'pressure': 0.0, 'switches': 0.0, 'fairness': 2.115}, raw_metrics:{'fairness': 0.0, 'emission': 261.17, 'fuel': 84.669, 'emergency_stops': 2.0, 'collisions': 0.0, 'ssm_conflicts': 804.0}, grid;w=waiting=1.0
SIM_TRAIN step:36, travel time:64.44357142857143, q_loss:0, rewards:-7.756669, queue:3.2814815, delay:0.17216943, throughput:2784, raw_metrics:{'fairness': 70.333}
SIM_TRAIN step:37, travel time:66.38700464119957, q_loss:0, rewards:-7.804168, queue:3.2638888, delay:0.17129615, throughput:2783, raw_metrics:{'fairness': 48.667}
SIM_TRAIN step:38, travel time:69.45519457336665, q_loss:14.045557, rewards:-3.708055, queue:3.0944445, delay:0.15986286, throughput:2792, raw_metrics:{'fairness': 0.0}
