Loading cached latent encoders from pretrained/darla/dqn/cologne1
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/cologne1/baseline_v1_darla_s0/model/cologne1_noise5_dqn_latent_observation -> eval real_setting=dz20
REAL_TEST step:2, travel time:3164.68458781362, q_loss:100, rewards:-283.39667, queue:189.16667, delay:0.9590653, throughput:9
REAL_TEST step:4, travel time:371.2929203539823, q_loss:100, rewards:-76.89041, queue:51.322224, delay:0.5641497, throughput:1001
REAL_TEST step:6, travel time:3196.930909090909, q_loss:100, rewards:-282.93875, queue:188.88333, delay:0.96641296, throughput:6
REAL_TEST step:8, travel time:85.17531486146096, q_loss:100, rewards:-39.261246, queue:25.697222, delay:0.4878473, throughput:1948
REAL_TEST step:10, travel time:122.27992744860943, q_loss:100, rewards:-48.308746, queue:31.905556, delay:0.49706367, throughput:1590
REAL_TEST step:12, travel time:63.215384615384615, q_loss:100, rewards:-21.001665, queue:13.627778, delay:0.43229878, throughput:1998
REAL_TEST step:14, travel time:95.8497920997921, q_loss:100, rewards:-43.99583, queue:28.86111, delay:0.503519, throughput:1888
REAL_TEST step:16, travel time:75.77866004962779, q_loss:100, rewards:-31.653347, queue:20.725, delay:0.4641746, throughput:1995
REAL_TEST step:18, travel time:89.54113438937149, q_loss:100, rewards:-41.737926, queue:27.366667, delay:0.49940008, throughput:1922
REAL_TEST step:20, travel time:67.20992555831266, q_loss:100, rewards:-24.553328, queue:15.941667, delay:0.4309092, throughput:1995
REAL_TEST step:22, travel time:72.39721946375373, q_loss:100, rewards:-29.775839, queue:19.433332, delay:0.457286, throughput:1988
REAL_TEST step:24, travel time:104.51414392059553, q_loss:100, rewards:-58.475403, queue:38.555557, delay:0.5058845, throughput:1990
REAL_TEST step:26, travel time:108.66947890818858, q_loss:100, rewards:-62.13127, queue:40.975, delay:0.50275505, throughput:1990
REAL_TEST step:28, travel time:103.53250620347394, q_loss:100, rewards:-57.718754, queue:38.094444, delay:0.49744785, throughput:1990
REAL_TEST step:30, travel time:82.12009925558313, q_loss:100, rewards:-38.84917, queue:25.48889, delay:0.46147487, throughput:1995
REAL_TEST step:32, travel time:70.81736972704715, q_loss:100, rewards:-28.382082, queue:18.51111, delay:0.44196087, throughput:1995
REAL_TEST step:34, travel time:71.22382133995038, q_loss:100, rewards:-29.49458, queue:19.288889, delay:0.44339383, throughput:1995
REAL_TEST step:36, travel time:64.07295285359801, q_loss:100, rewards:-22.975836, queue:14.894444, delay:0.4246014, throughput:1996
REAL_TEST step:38, travel time:63.55880893300248, q_loss:100, rewards:-22.340412, queue:14.486111, delay:0.41253805, throughput:1995
REAL_TEST step:40, travel time:62.76178660049628, q_loss:100, rewards:-22.157076, queue:14.366667, delay:0.4174424, throughput:1994
REAL_TEST step:42, travel time:62.66997518610422, q_loss:100, rewards:-21.805422, queue:14.1027775, delay:0.4202177, throughput:1997
REAL_TEST step:44, travel time:65.53498759305211, q_loss:100, rewards:-23.734169, queue:15.366667, delay:0.41501826, throughput:1998
REAL_TEST step:46, travel time:71.10173697270471, q_loss:100, rewards:-29.71375, queue:19.375, delay:0.45204294, throughput:1988
REAL_TEST step:48, travel time:73.9136476426799, q_loss:100, rewards:-31.318743, queue:20.413889, delay:0.4481458, throughput:1995
REAL_TEST step:50, travel time:64.84565756823821, q_loss:100, rewards:-23.477081, queue:15.238889, delay:0.41633165, throughput:1997
REAL_TEST step:52, travel time:65.77022332506203, q_loss:100, rewards:-23.043333, queue:14.886111, delay:0.42658255, throughput:1994
REAL_TEST step:54, travel time:74.07600596125187, q_loss:100, rewards:-31.594587, queue:20.683332, delay:0.45070535, throughput:1989
REAL_TEST step:56, travel time:79.37965260545906, q_loss:100, rewards:-35.81458, queue:23.4, delay:0.46211052, throughput:1990
REAL_TEST step:58, travel time:78.3351539225422, q_loss:100, rewards:-35.201653, queue:23.044445, delay:0.4681733, throughput:1988
REAL_TEST step:60, travel time:70.09582919563059, q_loss:100, rewards:-27.692923, queue:18.022223, delay:0.44421297, throughput:1988
REAL_TEST step:62, travel time:83.02679900744417, q_loss:100, rewards:-39.031666, queue:25.619444, delay:0.47272334, throughput:1995
REAL_TEST step:64, travel time:63.16674937965261, q_loss:100, rewards:-21.398327, queue:13.888889, delay:0.4268843, throughput:1997
