MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:130.05926773455377, q_loss:0, rewards:-4.625831, queue:3.5805554, delay:0.5671741, throughput:4303, raw_metrics:{'fairness': 691.0}
SIM_TRAIN step:1, travel time:128.98787185354692, q_loss:0, rewards:-4.2213893, queue:3.312037, delay:0.571274, throughput:4299, raw_metrics:{'fairness': 194.333}
SIM_TRAIN step:2, travel time:132.16437728937728, q_loss:27.84389, rewards:-5.1533313, queue:4.3648148, delay:0.55241877, throughput:4289, raw_metrics:{'fairness': 495.667}
SIM_TRAIN step:3, travel time:151.92971611721612, q_loss:17.06832, rewards:-14.633337, queue:10.175926, delay:0.55424064, throughput:4291, raw_metrics:{'fairness': 960.667}
SIM_TRAIN step:4, travel time:138.93179217212176, q_loss:11.190109, rewards:-6.956655, queue:6.025926, delay:0.540121, throughput:4293, raw_metrics:{'fairness': 604.0}
SIM_TRAIN step:5, travel time:144.96864271000229, q_loss:8.501681, rewards:-10.566952, queue:8.562963, delay:0.5397753, throughput:4265, raw_metrics:{'fairness': 2094.667}
SIM_TRAIN step:6, travel time:142.49759780370624, q_loss:7.908758, rewards:-9.370836, queue:7.172222, delay:0.53220993, throughput:4278, raw_metrics:{'fairness': 528.0}
SIM_TRAIN step:7, travel time:149.76229695721804, q_loss:7.172513, rewards:-12.807224, queue:9.312037, delay:0.55132794, throughput:4284, raw_metrics:{'fairness': 332.333}
SIM_TRAIN step:8, travel time:157.7132066834516, q_loss:6.821185, rewards:-14.555832, queue:11.550926, delay:0.5423712, throughput:4254, raw_metrics:{'fairness': 468.0}
REAL_TRAIN step:1, travel time:531.7328747492118, q_loss:100, rewards:-98.66761, queue:78.68241, delay:0.7017034, throughput:2727, R_real:-1.7461, components:{'queue': 1.26, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.486, 'collisions': 0.0}, raw_metrics:{'fairness': 563.667, 'emission': 2853.57, 'fuel': 925.104, 'emergency_stops': 6.0, 'collisions': 0.0, 'ssm_conflicts': 875.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:129.4168956043956, q_loss:0, rewards:-3.9352708, queue:3.4175925, delay:0.55356383, throughput:4296, raw_metrics:{'fairness': 1878.0}
SIM_TRAIN step:10, travel time:129.44688644688645, q_loss:0, rewards:-3.9041643, queue:3.5425925, delay:0.5775967, throughput:4299, raw_metrics:{'fairness': 446.667}
SIM_TRAIN step:11, travel time:132.50308853809196, q_loss:28.408268, rewards:-5.467496, queue:4.4805555, delay:0.56930673, throughput:4282, raw_metrics:{'fairness': 515.667}
SIM_TRAIN step:12, travel time:188.81185626001374, q_loss:20.016893, rewards:-13.951387, queue:13.768518, delay:0.5382852, throughput:4232, raw_metrics:{'fairness': 1130.333}
SIM_TRAIN step:13, travel time:143.4669260700389, q_loss:13.429892, rewards:-8.340547, queue:7.5564814, delay:0.52472854, throughput:4277, raw_metrics:{'fairness': 1692.0}
SIM_TRAIN step:14, travel time:218.71693363844395, q_loss:12.758042, rewards:-33.07139, queue:30.891666, delay:0.5718757, throughput:4089, raw_metrics:{'fairness': 1695.333}
SIM_TRAIN step:15, travel time:232.0370709382151, q_loss:13.417702, rewards:-23.476408, queue:24.600925, delay:0.5357069, throughput:4118, raw_metrics:{'fairness': 1464.0}
SIM_TRAIN step:16, travel time:239.00755321583887, q_loss:13.310869, rewards:-21.945564, queue:24.13889, delay:0.5292519, throughput:3869, raw_metrics:{'fairness': 1429.333}
SIM_TRAIN step:17, travel time:335.8049897001602, q_loss:12.544706, rewards:-20.553883, queue:29.73889, delay:0.5227034, throughput:3797, raw_metrics:{'fairness': 692.0}
REAL_TRAIN step:2, travel time:1238.0931551235317, q_loss:100, rewards:-170.5919, queue:164.80371, delay:0.81068116, throughput:916, R_real:-3.5593, components:{'queue': 2.577, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.982, 'collisions': 0.0}, raw_metrics:{'fairness': 253.333, 'emission': 4761.954, 'fuel': 1543.796, 'emergency_stops': 4.0, 'collisions': 0.0, 'ssm_conflicts': 1768.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:130.54096109839816, q_loss:0, rewards:-5.1766677, queue:3.8231483, delay:0.58274966, throughput:4293, raw_metrics:{'fairness': 892.667}
SIM_TRAIN step:19, travel time:130.10734721904325, q_loss:0, rewards:-4.586949, queue:3.5990741, delay:0.5730171, throughput:4296, raw_metrics:{'fairness': 1390.333}
SIM_TRAIN step:20, travel time:134.07414187643022, q_loss:28.277845, rewards:-5.121947, queue:5.07037, delay:0.55580956, throughput:4270, raw_metrics:{'fairness': 889.333}
SIM_TRAIN step:21, travel time:149.9929061784897, q_loss:19.304659, rewards:-10.21195, queue:9.975926, delay:0.53792495, throughput:4288, raw_metrics:{'fairness': 758.333}
SIM_TRAIN step:22, travel time:140.15037766079195, q_loss:12.06565, rewards:-6.2544374, queue:6.2916665, delay:0.507185, throughput:4287, raw_metrics:{'fairness': 206.0}
SIM_TRAIN step:23, travel time:142.38718535469107, q_loss:9.042884, rewards:-8.170278, queue:6.8851852, delay:0.51535743, throughput:4288, raw_metrics:{'fairness': 511.667}
SIM_TRAIN step:24, travel time:687.9494163424124, q_loss:14.293285, rewards:-93.90142, queue:108.19444, delay:0.65738946, throughput:3410, raw_metrics:{'fairness': 566.0}
SIM_TRAIN step:25, travel time:202.08468757152667, q_loss:27.11159, rewards:-17.975822, queue:20.825926, delay:0.55277526, throughput:4206, raw_metrics:{'fairness': 453.0}
