PRLight neighbor topology (radius=600): {0: []}
PRLight (one-shot neighbor-aware prediction): m=2 decision(s) of assumed delay (sim_delay=20, real_delay=40)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/bullhead_1/action_delay_optimized_s0_prlight_s0/model/bullhead_1_setting1_dqn_prlight -> eval real_setting=setting3
REAL_TEST step:3, travel time:382.193661971831, q_loss:100, rewards:-120.84087456597223, queue:111.57222222222222, delay:0.7188168843587239, throughput:1071, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:352.91114348142753, q_loss:100, rewards:-111.8263671875, queue:99.49444444444444, delay:0.7678837246365018, throughput:923, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:211.14356787491116, q_loss:100, rewards:-48.29807400173611, queue:37.69444444444444, delay:0.7620152791341146, throughput:1286, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:225.46840958605665, q_loss:100, rewards:-58.91192491319445, queue:45.45, delay:0.7721559312608507, throughput:1104, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:281.50354609929076, q_loss:100, rewards:-83.17222222222222, queue:70.30555555555556, delay:0.7813446892632379, throughput:1100, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:341.4129814550642, q_loss:100, rewards:-108.18725043402777, queue:95.88333333333334, delay:0.7691723293728299, throughput:980, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:315.9731104651163, q_loss:100, rewards:-91.71279296875, queue:79.30555555555556, delay:0.7593792385525173, throughput:1211, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:312.6564996368918, q_loss:100, rewards:-95.21861979166667, queue:82.87777777777778, delay:0.7847455342610677, throughput:953, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:353.6177715091678, q_loss:100, rewards:-110.74329427083333, queue:97.58611111111111, delay:0.7901440938313802, throughput:1212, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:302.6704225352113, q_loss:100, rewards:-88.778369140625, queue:76.82222222222222, delay:0.7658688863118489, throughput:1235, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:309.2136200716846, q_loss:100, rewards:-92.43419053819444, queue:79.77222222222223, delay:0.7720416598849826, throughput:1119, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:451.98271975957925, q_loss:100, rewards:-148.22279730902778, queue:135.2277777777778, delay:0.7910746256510417, throughput:797, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:488.07056145675267, q_loss:100, rewards:-158.9999782986111, queue:147.66944444444445, delay:0.7851639641655817, throughput:771, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:482.2490594431904, q_loss:100, rewards:-156.25086805555554, queue:146.83055555555555, delay:0.7565138075086806, throughput:782, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:358.59507042253523, q_loss:100, rewards:-113.76357421875, queue:101.94166666666666, delay:0.7847146775987414, throughput:1144, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:257.90211267605633, q_loss:100, rewards:-68.535546875, queue:56.75833333333333, delay:0.7697469075520833, throughput:1330, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:185.6721078779276, q_loss:100, rewards:-38.68165690104167, queue:27.225, delay:0.7463077121310764, throughput:1321, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:54, travel time:171.75422535211268, q_loss:100, rewards:-34.643893771701386, queue:21.68611111111111, delay:0.7546356201171875, throughput:1341, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:57, travel time:212.2838028169014, q_loss:100, rewards:-52.15612521701389, queue:38.21388888888889, delay:0.7735188802083334, throughput:1359, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:60, travel time:263.07127429805615, q_loss:100, rewards:-68.80193684895833, queue:57.55, delay:0.764001210530599, throughput:1264, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:63, travel time:224.80704225352113, q_loss:100, rewards:-54.16722005208333, queue:43.18333333333333, delay:0.747703128390842, throughput:1309, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:66, travel time:219.7767605633803, q_loss:100, rewards:-54.84752061631944, queue:41.15833333333333, delay:0.7836683485243056, throughput:1315, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:69, travel time:207.12112676056339, q_loss:100, rewards:-46.93193359375, queue:36.05, delay:0.746166483561198, throughput:1332, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:72, travel time:174.64295774647888, q_loss:100, rewards:-34.75694444444444, queue:22.730555555555554, delay:0.7709703233506945, throughput:1325, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:75, travel time:176.14577464788732, q_loss:100, rewards:-36.202503797743056, queue:23.144444444444446, delay:0.7797049628363715, throughput:1330, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:78, travel time:180.47957746478872, q_loss:100, rewards:-37.83861490885417, queue:24.988888888888887, delay:0.7771128336588542, throughput:1335, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:81, travel time:182.4732394366197, q_loss:100, rewards:-38.64723036024306, queue:26.0, delay:0.7793950398763021, throughput:1324, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:84, travel time:193.18521126760564, q_loss:100, rewards:-40.66332736545139, queue:30.133333333333333, delay:0.7496917724609375, throughput:1355, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:87, travel time:178.31619718309858, q_loss:100, rewards:-35.69667697482639, queue:24.386111111111113, delay:0.7640572441948785, throughput:1344, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:90, travel time:209.2718023255814, q_loss:100, rewards:-50.94306640625, queue:34.647222222222226, delay:0.828281741672092, throughput:1251, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:93, travel time:204.9554565701559, q_loss:100, rewards:-51.30194769965278, queue:31.875, delay:0.8676364474826389, throughput:1244, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:96, travel time:180.29014084507043, q_loss:100, rewards:-35.99250759548611, queue:24.91111111111111, delay:0.7473414950900608, throughput:1336, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:99, travel time:211.67112676056337, q_loss:100, rewards:-49.03555230034722, queue:40.56666666666667, delay:0.6996523115370009, throughput:1245, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:102, travel time:216.5056338028169, q_loss:100, rewards:-51.24859483506945, queue:40.08611111111111, delay:0.7460066901312934, throughput:1307, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:105, travel time:180.36478873239437, q_loss:100, rewards:-37.26665581597222, queue:24.897222222222222, delay:0.7755470275878906, throughput:1331, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:108, travel time:175.94014084507043, q_loss:100, rewards:-35.505824110243054, queue:23.216666666666665, delay:0.7780361599392361, throughput:1322, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:111, travel time:200.7394366197183, q_loss:100, rewards:-45.23417697482639, queue:33.41388888888889, delay:0.7876661512586806, throughput:1333, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:114, travel time:225.32887323943663, q_loss:100, rewards:-53.201671006944444, queue:43.34444444444444, delay:0.7521854824490017, throughput:1311, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:117, travel time:188.2268551236749, q_loss:100, rewards:-41.62250434027778, queue:28.41111111111111, delay:0.7937360975477431, throughput:1310, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:120, travel time:193.1323943661972, q_loss:100, rewards:-43.15306260850694, queue:30.002777777777776, delay:0.7729104783799913, throughput:1321, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:123, travel time:195.7823943661972, q_loss:100, rewards:-44.74556749131944, queue:34.08611111111111, delay:0.7598687065972223, throughput:1226, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:126, travel time:241.43169014084506, q_loss:100, rewards:-63.393055555555556, queue:54.125, delay:0.7319684346516927, throughput:1166, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:129, travel time:209.28169014084506, q_loss:100, rewards:-48.87278103298611, queue:36.86388888888889, delay:0.7751273261176215, throughput:1306, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:132, travel time:212.16408450704225, q_loss:100, rewards:-51.172504340277776, queue:40.81666666666667, delay:0.7460506015353733, throughput:1214, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:135, travel time:180.68127208480564, q_loss:100, rewards:-36.3594482421875, queue:25.005555555555556, delay:0.7727799309624566, throughput:1321, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:138, travel time:176.91760563380282, q_loss:100, rewards:-34.58526746961805, queue:23.663888888888888, delay:0.7434007432725694, throughput:1329, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:141, travel time:186.11408450704226, q_loss:100, rewards:-39.131656901041666, queue:28.386111111111113, delay:0.7705484178331163, throughput:1296, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:144, travel time:198.22112676056338, q_loss:100, rewards:-43.45610080295139, queue:32.3, delay:0.749546390109592, throughput:1320, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
