MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:84.63545475584355, q_loss:0, rewards:-61.368412, queue:4.473611, delay:0.24274391, throughput:21284, raw_metrics:{'fairness': 442.25}
SIM_TRAIN step:1, travel time:84.68597758636659, q_loss:0, rewards:-62.682735, queue:4.5055556, delay:0.24265283, throughput:21287, raw_metrics:{'fairness': 443.812}
SIM_TRAIN step:2, travel time:92.43078775529106, q_loss:0.73934686, rewards:-87.14509, queue:6.3038197, delay:0.24714945, throughput:21084, raw_metrics:{'fairness': 797.25}
SIM_TRAIN step:3, travel time:242.33325615854787, q_loss:0.7113866, rewards:-606.65814, queue:46.179512, delay:0.33540776, throughput:20847, raw_metrics:{'fairness': 751.125}
SIM_TRAIN step:4, travel time:122.31877749479047, q_loss:0.39264527, rewards:-208.74023, queue:17.616667, delay:0.28326538, throughput:20811, raw_metrics:{'fairness': 714.875}
SIM_TRAIN step:5, travel time:109.07412380202787, q_loss:0.25553122, rewards:-146.41109, queue:13.113542, delay:0.26691654, throughput:21169, raw_metrics:{'fairness': 467.812}
SIM_TRAIN step:6, travel time:91.90215327622134, q_loss:0.19447574, rewards:-95.14197, queue:7.2371526, delay:0.26756296, throughput:21248, raw_metrics:{'fairness': 462.375}
SIM_TRAIN step:7, travel time:88.2400703638552, q_loss:0.16092816, rewards:-83.40713, queue:5.9762154, delay:0.26984215, throughput:21279, raw_metrics:{'fairness': 530.438}
SIM_TRAIN step:8, travel time:92.08372308404724, q_loss:0.14288113, rewards:-99.94915, queue:7.173264, delay:0.27194828, throughput:21272, raw_metrics:{'fairness': 391.062}
REAL_TRAIN step:1, travel time:94.92794269126323, q_loss:100, rewards:-76.542816, queue:6.963889, delay:0.2520042, throughput:20808, R_real:-4.0870, components:{'queue': 0.331, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 3.756, 'collisions': 0.0}, raw_metrics:{'fairness': 143.0, 'emission': 4138.099, 'fuel': 1341.522, 'emergency_stops': 90.0, 'collisions': 0.0, 'ssm_conflicts': 6761.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:84.89132246712354, q_loss:0, rewards:-62.317806, queue:4.5765624, delay:0.24218991, throughput:21294, raw_metrics:{'fairness': 414.25}
SIM_TRAIN step:10, travel time:85.74087625046313, q_loss:0, rewards:-66.36531, queue:4.788542, delay:0.24583074, throughput:21297, raw_metrics:{'fairness': 590.625}
SIM_TRAIN step:11, travel time:87.86117156749248, q_loss:0.7453964, rewards:-76.615, queue:5.5260415, delay:0.24551637, throughput:21034, raw_metrics:{'fairness': 847.938}
SIM_TRAIN step:12, travel time:742.81351614248, q_loss:0.83648276, rewards:-1984.3306, queue:147.4566, delay:0.48044768, throughput:13936, raw_metrics:{'fairness': 883.312}
SIM_TRAIN step:13, travel time:567.4187618650739, q_loss:0.61373377, rewards:-1295.3093, queue:100.34062, delay:0.44961217, throughput:16839, raw_metrics:{'fairness': 660.812}
SIM_TRAIN step:14, travel time:417.28644193369144, q_loss:0.33389804, rewards:-1056.6492, queue:83.20677, delay:0.3986607, throughput:18429, raw_metrics:{'fairness': 963.875}
SIM_TRAIN step:15, travel time:335.78376626383294, q_loss:0.22898723, rewards:-754.4192, queue:56.50573, delay:0.3747186, throughput:18444, raw_metrics:{'fairness': 657.125}
SIM_TRAIN step:16, travel time:222.45201611036526, q_loss:0.17161228, rewards:-525.3231, queue:40.891666, delay:0.32933936, throughput:19621, raw_metrics:{'fairness': 747.312}
SIM_TRAIN step:17, travel time:198.93753183607316, q_loss:0.14245583, rewards:-420.87503, queue:33.431423, delay:0.32121134, throughput:20316, raw_metrics:{'fairness': 783.625}
REAL_TRAIN step:2, travel time:237.89194797307556, q_loss:100, rewards:-500.31033, queue:43.955555, delay:0.36201236, throughput:18012, R_real:-6.1749, components:{'queue': 2.098, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 4.077, 'collisions': 0.0}, raw_metrics:{'fairness': 232.562, 'emission': 8115.843, 'fuel': 2631.088, 'emergency_stops': 74.0, 'collisions': 6.0, 'ssm_conflicts': 7338.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:84.32452078896195, q_loss:0, rewards:-59.676193, queue:4.375347, delay:0.23992011, throughput:21299, raw_metrics:{'fairness': 614.5}
SIM_TRAIN step:19, travel time:84.53658762504631, q_loss:0, rewards:-61.11741, queue:4.4717016, delay:0.24231842, throughput:21296, raw_metrics:{'fairness': 638.5}
