MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:128.27323943661972, q_loss:0, rewards:-6.1572204, queue:5.2083335, delay:0.47332034, throughput:1393, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:1, travel time:128.53591549295774, q_loss:0, rewards:-6.566392, queue:5.2527776, delay:0.50421226, throughput:1399, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:2, travel time:128.60774647887325, q_loss:1.9085267, rewards:-6.837777, queue:5.641667, delay:0.4944449, throughput:1385, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:3, travel time:159.40915492957745, q_loss:0.59872276, rewards:-19.544722, queue:16.358334, delay:0.6064621, throughput:1390, raw_metrics:{'fairness': 226.0}
SIM_TRAIN step:4, travel time:199.57394366197184, q_loss:0.27131075, rewards:-40.277504, queue:31.902779, delay:0.7529302, throughput:1397, raw_metrics:{'fairness': 790.0}
SIM_TRAIN step:5, travel time:144.67887323943663, q_loss:0.19946365, rewards:-18.584175, queue:11.027778, delay:0.69183606, throughput:1394, raw_metrics:{'fairness': 792.0}
SIM_TRAIN step:6, travel time:126.0612676056338, q_loss:0.096536316, rewards:-9.393329, queue:4.55, delay:0.7529503, throughput:1396, raw_metrics:{'fairness': 805.0}
SIM_TRAIN step:7, travel time:123.17605633802818, q_loss:0.09591285, rewards:-6.133333, queue:3.6527777, delay:0.61549973, throughput:1398, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:8, travel time:124.61408450704225, q_loss:0.05795356, rewards:-7.034999, queue:4.3555555, delay:0.6332563, throughput:1389, raw_metrics:{'fairness': 1000.0}
REAL_TRAIN step:1, travel time:214.21381818181817, q_loss:100, rewards:-52.54362, queue:36.666668, delay:0.8025573, throughput:1305, R_real:-0.3094, components:{'queue': 0.219, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.09, 'collisions': 0.0}, raw_metrics:{'fairness': 711.0, 'emission': 544.452, 'fuel': 176.506, 'emergency_stops': 3.0, 'collisions': 0.0, 'ssm_conflicts': 162.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:126.91549295774648, q_loss:0, rewards:-5.7877793, queue:4.625, delay:0.4794483, throughput:1396, raw_metrics:{'fairness': 223.0}
SIM_TRAIN step:10, travel time:127.73028169014084, q_loss:0, rewards:-6.4444447, queue:5.1222224, delay:0.50015175, throughput:1383, raw_metrics:{'fairness': 278.0}
SIM_TRAIN step:11, travel time:127.33732394366197, q_loss:1.6975178, rewards:-5.98833, queue:4.822222, delay:0.49386576, throughput:1396, raw_metrics:{'fairness': 262.0}
SIM_TRAIN step:12, travel time:294.9323943661972, q_loss:0.38084912, rewards:-73.831116, queue:72.06111, delay:0.5647595, throughput:1133, raw_metrics:{'fairness': 56.0}
SIM_TRAIN step:13, travel time:989.3408450704226, q_loss:0.23540036, rewards:-234.13127, queue:231.8, delay:0.65082335, throughput:817, raw_metrics:{'fairness': 737.0}
SIM_TRAIN step:14, travel time:190.50211267605633, q_loss:0.10426513, rewards:-30.519453, queue:28.097221, delay:0.60360587, throughput:1390, raw_metrics:{'fairness': 249.0}
SIM_TRAIN step:15, travel time:130.71901408450705, q_loss:0.058307335, rewards:-9.7611065, queue:6.358333, delay:0.64337385, throughput:1396, raw_metrics:{'fairness': 223.0}
SIM_TRAIN step:16, travel time:133.67042253521126, q_loss:0.04004015, rewards:-11.079724, queue:7.6527777, delay:0.63197803, throughput:1396, raw_metrics:{'fairness': 252.0}
SIM_TRAIN step:17, travel time:135.7718309859155, q_loss:0.024391675, rewards:-13.281121, queue:8.066667, delay:0.6885747, throughput:1398, raw_metrics:{'fairness': 803.0}
REAL_TRAIN step:2, travel time:1171.9031719532554, q_loss:100, rewards:-387.1103, queue:366.9361, delay:0.98528045, throughput:708, R_real:-2.2633, components:{'queue': 1.615, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.648, 'collisions': 0.0}, raw_metrics:{'fairness': 371.0, 'emission': 2199.699, 'fuel': 713.127, 'emergency_stops': 3.0, 'collisions': 0.0, 'ssm_conflicts': 1166.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:132.5556338028169, q_loss:0, rewards:-8.1472225, queue:6.672222, delay:0.51341087, throughput:1396, raw_metrics:{'fairness': 230.0}
SIM_TRAIN step:19, travel time:127.09788732394367, q_loss:0, rewards:-5.8711095, queue:4.766667, delay:0.49228486, throughput:1399, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:20, travel time:125.60774647887324, q_loss:1.8595654, rewards:-5.3250012, queue:4.1833334, delay:0.4799965, throughput:1398, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:21, travel time:258.4387323943662, q_loss:0.5886026, rewards:-57.90084, queue:54.394444, delay:0.64088106, throughput:1270, raw_metrics:{'fairness': 269.0}
SIM_TRAIN step:22, travel time:194.41197183098592, q_loss:0.21033429, rewards:-32.066387, queue:28.836111, delay:0.66176385, throughput:1396, raw_metrics:{'fairness': 1026.0}
SIM_TRAIN step:23, travel time:169.49647887323943, q_loss:0.07936477, rewards:-27.268332, queue:23.919445, delay:0.6360103, throughput:1276, raw_metrics:{'fairness': 919.0}
SIM_TRAIN step:24, travel time:745.7887323943662, q_loss:0.056406107, rewards:-159.02167, queue:152.72223, delay:0.6749927, throughput:937, raw_metrics:{'fairness': 793.0}
SIM_TRAIN step:25, travel time:596.1795774647887, q_loss:0.03821147, rewards:-156.1414, queue:149.175, delay:0.70432377, throughput:1178, raw_metrics:{'fairness': 182.0}
SIM_TRAIN step:26, travel time:351.62746478873237, q_loss:0.023342382, rewards:-87.2892, queue:85.55278, delay:0.58436, throughput:1306, raw_metrics:{'fairness': 150.0}
REAL_TRAIN step:3, travel time:328.41288433382135, q_loss:100, rewards:-101.067184, queue:81.15833, delay:0.9450294, throughput:1237, R_real:-1.1498, components:{'queue': 0.421, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'ssm_conflicts': 0.729, 'collisions': 0.0}, raw_metrics:{'fairness': 672.0, 'emission': 795.613, 'fuel': 257.93, 'emergency_stops': 2.0, 'collisions': 0.0, 'ssm_conflicts': 1312.0}, grid;w=delay=1.0
SIM_TRAIN step:27, travel time:125.91408450704225, q_loss:0, rewards:-5.4327745, queue:4.311111, delay:0.48908797, throughput:1397, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:28, travel time:128.18873239436618, q_loss:0, rewards:-6.225279, queue:5.052778, delay:0.4839592, throughput:1389, raw_metrics:{'fairness': 249.0}
SIM_TRAIN step:29, travel time:130.393661971831, q_loss:1.9209102, rewards:-7.085001, queue:5.7916665, delay:0.49637753, throughput:1396, raw_metrics:{'fairness': 0.0}
SIM_TRAIN step:30, travel time:190.66267605633803, q_loss:0.75324047, rewards:-30.51083, queue:28.841667, delay:0.56125236, throughput:1317, raw_metrics:{'fairness': 977.0}
SIM_TRAIN step:31, travel time:420.60140845070424, q_loss:1.3764054, rewards:-109.22494, queue:107.05556, delay:0.60135585, throughput:1355, raw_metrics:{'fairness': 166.0}
SIM_TRAIN step:32, travel time:357.2323943661972, q_loss:1.5425398, rewards:-93.67169, queue:91.70556, delay:0.6120351, throughput:1191, raw_metrics:{'fairness': 803.0}
