Loading cached latent encoders from pretrained/atc/presslight/bullhead_1
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_presslight/bullhead_1/baseline_v1_atc_s0/model/bullhead_1_noise5_presslight_latent_observation -> eval real_setting=dz10
REAL_TEST step:2, travel time:1049.444572748268, q_loss:100, rewards:-244.27124, queue:230.20277, delay:0.8377348, throughput:565
REAL_TEST step:4, travel time:292.06451612903226, q_loss:100, rewards:-87.250595, queue:64.280556, delay:0.8136628, throughput:1172
REAL_TEST step:6, travel time:924.1075949367089, q_loss:100, rewards:-271.16312, queue:255.77222, delay:0.85513043, throughput:714
REAL_TEST step:8, travel time:924.1075949367089, q_loss:100, rewards:-271.16312, queue:255.77222, delay:0.85513043, throughput:714
REAL_TEST step:10, travel time:931.1425992779783, q_loss:100, rewards:-273.59348, queue:257.93332, delay:0.92057145, throughput:716
REAL_TEST step:12, travel time:2700.421216848674, q_loss:100, rewards:-480.98013, queue:475.01944, delay:0.99060655, throughput:2
REAL_TEST step:14, travel time:924.1075949367089, q_loss:100, rewards:-271.16312, queue:255.77222, delay:0.85513043, throughput:714
REAL_TEST step:16, travel time:2693.159937888199, q_loss:100, rewards:-481.95157, queue:475.925, delay:0.9903378, throughput:2
REAL_TEST step:18, travel time:2693.159937888199, q_loss:100, rewards:-481.95157, queue:475.925, delay:0.9903378, throughput:2
REAL_TEST step:20, travel time:2693.159937888199, q_loss:100, rewards:-481.95157, queue:475.925, delay:0.9903378, throughput:2
REAL_TEST step:22, travel time:2693.159937888199, q_loss:100, rewards:-481.95157, queue:475.925, delay:0.9903378, throughput:2
REAL_TEST step:24, travel time:2693.159937888199, q_loss:100, rewards:-481.95157, queue:475.925, delay:0.9903378, throughput:2
REAL_TEST step:26, travel time:2693.159937888199, q_loss:100, rewards:-481.95157, queue:475.925, delay:0.9903378, throughput:2
REAL_TEST step:28, travel time:2693.159937888199, q_loss:100, rewards:-481.95157, queue:475.925, delay:0.9903378, throughput:2
REAL_TEST step:30, travel time:2693.159937888199, q_loss:100, rewards:-481.95157, queue:475.925, delay:0.9903378, throughput:2
REAL_TEST step:32, travel time:2693.159937888199, q_loss:100, rewards:-481.95157, queue:475.925, delay:0.9903378, throughput:2
REAL_TEST step:34, travel time:2693.159937888199, q_loss:100, rewards:-481.95157, queue:475.925, delay:0.9903378, throughput:2
REAL_TEST step:36, travel time:153.3788447111778, q_loss:100, rewards:-35.592777, queue:12.094444, delay:0.78092015, throughput:1278
REAL_TEST step:38, travel time:2693.159937888199, q_loss:100, rewards:-481.95157, queue:475.925, delay:0.9903378, throughput:2
REAL_TEST step:40, travel time:292.06451612903226, q_loss:100, rewards:-87.250595, queue:64.280556, delay:0.8136628, throughput:1172
REAL_TEST step:42, travel time:2527.0737463126843, q_loss:100, rewards:-475.5318, queue:469.49167, delay:0.7572778, throughput:45
REAL_TEST step:44, travel time:292.06451612903226, q_loss:100, rewards:-87.250595, queue:64.280556, delay:0.8136628, throughput:1172
REAL_TEST step:46, travel time:2527.0737463126843, q_loss:100, rewards:-475.5318, queue:469.49167, delay:0.7572778, throughput:45
REAL_TEST step:48, travel time:292.06451612903226, q_loss:100, rewards:-87.250595, queue:64.280556, delay:0.8136628, throughput:1172
REAL_TEST step:50, travel time:240.69767441860466, q_loss:100, rewards:-68.127815, queue:44.925, delay:0.8459454, throughput:1213
REAL_TEST step:52, travel time:292.06451612903226, q_loss:100, rewards:-87.250595, queue:64.280556, delay:0.8136628, throughput:1172
REAL_TEST step:54, travel time:2512.411420204978, q_loss:100, rewards:-476.25626, queue:470.15277, delay:0.75722927, throughput:47
REAL_TEST step:56, travel time:2217.297900262467, q_loss:100, rewards:-467.5254, queue:460.8389, delay:0.75978106, throughput:125
REAL_TEST step:58, travel time:2527.0737463126843, q_loss:100, rewards:-475.5318, queue:469.49167, delay:0.7572778, throughput:45
REAL_TEST step:60, travel time:2527.0737463126843, q_loss:100, rewards:-475.5318, queue:469.49167, delay:0.7572778, throughput:45
