replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/tempe_16/action_delay_optimized_s0_naive_s0/model/tempe_16_setting1_dqn_naive -> eval real_setting=setting2
REAL_TEST step:3, travel time:650.1250230499724, q_loss:100, rewards:-1734.4753472222221, queue:138.5480902777778, delay:0.5023120032416449, throughput:11827, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:582.3553674024796, q_loss:100, rewards:-1473.95625, queue:119.41631944444444, delay:0.481208250257704, throughput:12302, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:662.7540476036896, q_loss:100, rewards:-1609.1663194444445, queue:128.91493055555554, delay:0.4878331502278646, throughput:11382, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:681.7352467983783, q_loss:100, rewards:-1659.2642361111111, queue:129.68472222222223, delay:0.5009217156304253, throughput:11093, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:649.1516883458153, q_loss:100, rewards:-1635.7086805555555, queue:123.81284722222222, delay:0.5005404578314887, throughput:11238, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:616.5131494957233, q_loss:100, rewards:-1555.2543402777778, queue:119.67135416666666, delay:0.4972079806857639, throughput:11705, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:608.2069052260864, q_loss:100, rewards:-1512.3612847222223, queue:116.10451388888889, delay:0.5007311503092448, throughput:11921, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:592.6246854554605, q_loss:100, rewards:-1488.4315972222223, queue:114.23940972222222, delay:0.49431381225585935, throughput:11816, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:665.2876478318003, q_loss:100, rewards:-1610.1255208333334, queue:123.53368055555555, delay:0.5031802283393012, throughput:11277, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:627.551462552234, q_loss:100, rewards:-1471.1715277777778, queue:112.46302083333333, delay:0.49966952006022136, throughput:11650, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:555.5829789818977, q_loss:100, rewards:-1446.2730902777778, queue:110.09756944444445, delay:0.491509034898546, throughput:12964, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:578.3957874112173, q_loss:100, rewards:-1494.5586805555556, queue:118.27065972222222, delay:0.4838656107584635, throughput:12340, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:609.938421669649, q_loss:100, rewards:-1516.0854166666666, queue:123.40572916666666, delay:0.4838303460015191, throughput:12810, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:677.5745422289806, q_loss:100, rewards:-1698.1760416666666, queue:130.80885416666666, delay:0.5044267442491319, throughput:11546, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:635.1190864600326, q_loss:100, rewards:-1526.2324652777777, queue:120.43715277777778, delay:0.5022889879014757, throughput:12046, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:595.2357723577236, q_loss:100, rewards:-1535.854513888889, queue:122.14965277777777, delay:0.4937836541069878, throughput:12607, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:643.3767184317719, q_loss:100, rewards:-1603.1649305555557, queue:123.85868055555555, delay:0.5028458489312067, throughput:11556, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:54, travel time:705.1286579534587, q_loss:100, rewards:-1674.790798611111, queue:127.93888888888888, delay:0.5114400227864583, throughput:10798, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:57, travel time:686.0959728033473, q_loss:100, rewards:-1555.2461805555556, queue:123.28975694444445, delay:0.49982621934678817, throughput:11639, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:60, travel time:667.7759727993955, q_loss:100, rewards:-1578.9302083333334, queue:126.49340277777777, delay:0.49282684326171877, throughput:12025, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:63, travel time:679.1760688084998, q_loss:100, rewards:-1616.4848958333334, queue:127.93663194444444, delay:0.4997215270996094, throughput:11495, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:66, travel time:613.244785350473, q_loss:100, rewards:-1537.8027777777777, queue:121.79513888888889, delay:0.49373113844129773, throughput:11491, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:69, travel time:621.6994397586652, q_loss:100, rewards:-1596.6538194444445, queue:127.27413194444445, delay:0.4921654595269097, throughput:12489, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:72, travel time:590.0413247888843, q_loss:100, rewards:-1501.4347222222223, queue:122.99392361111111, delay:0.4798110114203559, throughput:12032, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:75, travel time:603.2651867764649, q_loss:100, rewards:-1574.8401041666666, queue:127.28229166666667, delay:0.48998819986979164, throughput:12167, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:78, travel time:636.4990798675009, q_loss:100, rewards:-1584.678125, queue:126.66788194444445, delay:0.4969757080078125, throughput:11656, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:81, travel time:603.9778978687231, q_loss:100, rewards:-1499.9336805555556, queue:119.93489583333333, delay:0.4859417385525174, throughput:11882, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:84, travel time:606.2197656155612, q_loss:100, rewards:-1525.5645833333333, queue:121.32690972222223, delay:0.48452936808268227, throughput:12199, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:87, travel time:607.6435034160153, q_loss:100, rewards:-1568.451388888889, queue:122.5111111111111, delay:0.4924730512830946, throughput:12093, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:90, travel time:555.7818225650916, q_loss:100, rewards:-1401.958767361111, queue:111.27309027777778, delay:0.4879617479112413, throughput:12423, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:93, travel time:583.3336307399477, q_loss:100, rewards:-1477.2194444444444, queue:118.46736111111112, delay:0.4950105455186632, throughput:12552, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:96, travel time:622.5854632587859, q_loss:100, rewards:-1482.3225694444445, queue:117.93940972222222, delay:0.49816229078504776, throughput:11568, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:99, travel time:576.9732346926501, q_loss:100, rewards:-1514.0913194444445, queue:119.84965277777778, delay:0.48293889363606773, throughput:12383, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:102, travel time:611.3474143761914, q_loss:100, rewards:-1463.7744791666667, queue:118.30555555555556, delay:0.49216291639539933, throughput:12171, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:105, travel time:555.4836578378063, q_loss:100, rewards:-1412.3019097222223, queue:116.50520833333333, delay:0.4753485361735026, throughput:13115, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:108, travel time:564.5077360839409, q_loss:100, rewards:-1501.0861111111112, queue:120.18315972222223, delay:0.48145616319444445, throughput:12479, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:111, travel time:573.0764804603212, q_loss:100, rewards:-1481.7052083333333, queue:120.95208333333333, delay:0.4804425557454427, throughput:12975, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:114, travel time:593.8761051444847, q_loss:100, rewards:-1426.9307291666667, queue:120.24479166666667, delay:0.471197255452474, throughput:13050, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:117, travel time:590.8593787623405, q_loss:100, rewards:-1473.0774305555556, queue:121.49583333333334, delay:0.4769449445936415, throughput:13100, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:120, travel time:602.9117431640625, q_loss:100, rewards:-1524.5142361111111, queue:121.46475694444445, delay:0.4955851236979167, throughput:12223, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:123, travel time:635.7995618153365, q_loss:100, rewards:-1519.4678819444443, queue:122.2515625, delay:0.4996843973795573, throughput:11577, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:126, travel time:584.6039918484776, q_loss:100, rewards:-1443.9308159722223, queue:116.85520833333334, delay:0.48799989488389756, throughput:13080, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:129, travel time:588.0673771676301, q_loss:100, rewards:-1460.4116319444445, queue:116.846875, delay:0.48097008599175345, throughput:12676, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:132, travel time:479.33030753149586, q_loss:100, rewards:-1271.2259548611112, queue:104.80729166666667, delay:0.47932794358995223, throughput:14139, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:135, travel time:582.4995790233341, q_loss:100, rewards:-1462.328125, queue:115.8765625, delay:0.48815095689561633, throughput:12337, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:138, travel time:531.5701979045401, q_loss:100, rewards:-1357.4451388888888, queue:105.50486111111111, delay:0.49722586737738717, throughput:13409, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:141, travel time:610.5709376534119, q_loss:100, rewards:-1532.2440972222223, queue:119.56423611111111, delay:0.5062182108561198, throughput:12415, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:144, travel time:569.8848642438169, q_loss:100, rewards:-1435.53671875, queue:114.19427083333333, delay:0.4864167955186632, throughput:12895, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:147, travel time:601.0479060141222, q_loss:100, rewards:-1477.573263888889, queue:122.57222222222222, delay:0.47895295884874134, throughput:12335, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
