MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:77.12803296906834, q_loss:0, rewards:-30.144178, queue:2.3559027, delay:0.22181481, throughput:21318, raw_metrics:{'fairness': 479.938}
SIM_TRAIN step:1, travel time:77.25646012781328, q_loss:0, rewards:-30.272224, queue:2.3828125, delay:0.22320192, throughput:21325, raw_metrics:{'fairness': 309.5}
SIM_TRAIN step:2, travel time:77.51065110678893, q_loss:5.941768, rewards:-31.633045, queue:2.4348958, delay:0.22239675, throughput:21327, raw_metrics:{'fairness': 457.562}
SIM_TRAIN step:3, travel time:408.3256632251493, q_loss:71.68845, rewards:-324.3613, queue:72.57569, delay:0.3936359, throughput:16778, raw_metrics:{'fairness': 618.75}
SIM_TRAIN step:4, travel time:300.48323763659937, q_loss:79.731865, rewards:-384.91632, queue:65.49601, delay:0.3965131, throughput:19136, raw_metrics:{'fairness': 1121.0}
SIM_TRAIN step:5, travel time:264.4053328395519, q_loss:53.672546, rewards:-388.1878, queue:47.07066, delay:0.35378695, throughput:19272, raw_metrics:{'fairness': 947.438}
SIM_TRAIN step:6, travel time:349.3323759670172, q_loss:31.971415, rewards:-337.73523, queue:60.54844, delay:0.3910367, throughput:18144, raw_metrics:{'fairness': 710.438}
SIM_TRAIN step:7, travel time:155.7949453804851, q_loss:23.555285, rewards:-198.49301, queue:25.804167, delay:0.31324643, throughput:20640, raw_metrics:{'fairness': 918.438}
SIM_TRAIN step:8, travel time:136.47684756436377, q_loss:22.000782, rewards:-192.83307, queue:19.14809, delay:0.28900898, throughput:20999, raw_metrics:{'fairness': 652.875}
REAL_TRAIN step:1, travel time:208.3208115312469, q_loss:100, rewards:-401.2067, queue:40.917187, delay:0.3150446, throughput:18259, R_real:-27.3362, components:{'queue': 1.955, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 25.381}, raw_metrics:{'fairness': 210.812, 'emission': 7446.477, 'fuel': 2414.079, 'emergency_stops': 89.0, 'collisions': 2.0, 'ssm_conflicts': 10069.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:77.3476408760476, q_loss:0, rewards:-30.221409, queue:2.3859375, delay:0.22300157, throughput:21333, raw_metrics:{'fairness': 428.688}
SIM_TRAIN step:10, travel time:77.21471909591959, q_loss:0, rewards:-30.145567, queue:2.3725696, delay:0.22448385, throughput:21331, raw_metrics:{'fairness': 405.188}
SIM_TRAIN step:11, travel time:77.87434021668673, q_loss:6.454535, rewards:-31.001106, queue:2.6288195, delay:0.22293955, throughput:21251, raw_metrics:{'fairness': 673.5}
SIM_TRAIN step:12, travel time:520.945108393552, q_loss:31.633911, rewards:-548.49634, queue:101.874306, delay:0.41910934, throughput:15277, raw_metrics:{'fairness': 661.875}
SIM_TRAIN step:13, travel time:759.8094488188976, q_loss:88.64949, rewards:-989.3133, queue:159.67413, delay:0.48387477, throughput:13904, raw_metrics:{'fairness': 950.75}
SIM_TRAIN step:14, travel time:594.8446543501412, q_loss:41.717793, rewards:-629.60583, queue:117.562325, delay:0.46300808, throughput:16135, raw_metrics:{'fairness': 1136.75}
SIM_TRAIN step:15, travel time:321.1990646416003, q_loss:20.288452, rewards:-374.9361, queue:62.20156, delay:0.39982444, throughput:19404, raw_metrics:{'fairness': 639.75}
SIM_TRAIN step:16, travel time:676.5357969806428, q_loss:12.850692, rewards:-802.0339, queue:136.96216, delay:0.45656663, throughput:14081, raw_metrics:{'fairness': 669.125}
SIM_TRAIN step:17, travel time:321.0631223081554, q_loss:9.901763, rewards:-582.01794, queue:64.24809, delay:0.38427997, throughput:19381, raw_metrics:{'fairness': 1058.75}
REAL_TRAIN step:2, travel time:349.19088, q_loss:100, rewards:-696.0705, queue:74.71111, delay:0.43960053, throughput:16098, R_real:-43.8129, components:{'queue': 3.956, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 39.857}, raw_metrics:{'fairness': 382.062, 'emission': 10950.18, 'fuel': 3549.961, 'emergency_stops': 61.0, 'collisions': 6.0, 'ssm_conflicts': 11170.0}, grid;w=queue=1.0
SIM_TRAIN step:18, travel time:77.35259794387329, q_loss:0, rewards:-31.403063, queue:2.4144096, delay:0.22360821, throughput:21333, raw_metrics:{'fairness': 309.312}
SIM_TRAIN step:19, travel time:77.29001342654753, q_loss:0, rewards:-30.5586, queue:2.411111, delay:0.22187242, throughput:21321, raw_metrics:{'fairness': 414.375}
SIM_TRAIN step:20, travel time:78.78011392580929, q_loss:6.2971244, rewards:-31.669172, queue:3.041493, delay:0.22198664, throughput:21158, raw_metrics:{'fairness': 691.875}
