Loading cached latent encoders from pretrained/lusr/dqn/hz1x1
replay_curve: 99 checkpoints from data/output_data/sim2real_observations/cityflow_dqn/hz1x1/baseline_v1_lusr_s0/model/hz1x1_noise5_dqn_latent_observation -> eval real_setting=sensor50
REAL_TEST step:2, travel time:727.7763519706691, q_loss:100, rewards:-248.12209, queue:165.70277, delay:0.5518258, throughput:738
REAL_TEST step:4, travel time:3142.8015564202333, q_loss:100, rewards:-318.58334, queue:212.67223, delay:0.61100715, throughput:16
REAL_TEST step:6, travel time:852.9202518363064, q_loss:100, rewards:-173.41374, queue:115.833336, delay:0.42646587, throughput:604
REAL_TEST step:8, travel time:791.1621923937361, q_loss:100, rewards:-263.6966, queue:176.03334, delay:0.60596156, throughput:657
REAL_TEST step:10, travel time:547.5120910384069, q_loss:100, rewards:-84.7129, queue:56.708332, delay:0.31726456, throughput:1113
REAL_TEST step:12, travel time:570.1869300911854, q_loss:100, rewards:-128.65872, queue:85.905556, delay:0.40605167, throughput:976
REAL_TEST step:14, travel time:642.5781910397295, q_loss:100, rewards:-130.17915, queue:86.969444, delay:0.30363014, throughput:837
REAL_TEST step:16, travel time:759.4548223350254, q_loss:100, rewards:-46.605427, queue:31.091667, delay:0.24008724, throughput:713
REAL_TEST step:18, travel time:1069.0557275541796, q_loss:100, rewards:-107.47041, queue:71.73889, delay:0.37100208, throughput:437
REAL_TEST step:20, travel time:487.9114971050455, q_loss:100, rewards:-128.15709, queue:85.55278, delay:0.34197137, throughput:966
REAL_TEST step:22, travel time:779.4142212189616, q_loss:100, rewards:-193.92836, queue:129.43889, delay:0.6100034, throughput:669
REAL_TEST step:24, travel time:764.6635404454865, q_loss:100, rewards:-121.428734, queue:81.041664, delay:0.53233486, throughput:643
REAL_TEST step:26, travel time:293.9304347826087, q_loss:100, rewards:-96.810425, queue:64.55278, delay:0.42175376, throughput:1323
REAL_TEST step:28, travel time:885.6455026455027, q_loss:100, rewards:-102.86125, queue:68.66389, delay:0.37186682, throughput:560
REAL_TEST step:30, travel time:489.692582663092, q_loss:100, rewards:-177.27914, queue:118.25833, delay:0.4402331, throughput:953
REAL_TEST step:32, travel time:983.8498452012384, q_loss:100, rewards:-90.8479, queue:60.583332, delay:0.26735243, throughput:452
REAL_TEST step:34, travel time:1063.7460567823343, q_loss:100, rewards:-177.39917, queue:118.43056, delay:0.48830125, throughput:436
REAL_TEST step:36, travel time:229.32219251336898, q_loss:100, rewards:-92.905815, queue:61.952778, delay:0.4120168, throughput:1399
REAL_TEST step:38, travel time:473.5066195939982, q_loss:100, rewards:-31.310427, queue:20.844444, delay:0.34104532, throughput:984
REAL_TEST step:40, travel time:552.6416443252905, q_loss:100, rewards:-134.28334, queue:89.672226, delay:0.39079684, throughput:879
REAL_TEST step:42, travel time:799.4790174002047, q_loss:100, rewards:-46.58875, queue:31.15, delay:0.30131274, throughput:633
REAL_TEST step:44, travel time:584.921124206709, q_loss:100, rewards:-169.89746, queue:113.43056, delay:0.5859046, throughput:872
REAL_TEST step:46, travel time:600.1392617449665, q_loss:100, rewards:-138.13458, queue:92.308334, delay:0.5541006, throughput:853
REAL_TEST step:48, travel time:786.2004357298475, q_loss:100, rewards:-169.45125, queue:113.10833, delay:0.47039667, throughput:674
