Delayed-Q enabled: m=2 decision(s) of assumed delay (sim_delay=20, real_delay=30)
replay_curve: 99 checkpoints from data/output_data/sim2real_actions/cityflow_dqn/bullhead_1/action_delay_optimized_s0_delayed_q_s0/model/bullhead_1_setting1_dqn_delayed_q -> eval real_setting=setting2
REAL_TEST step:3, travel time:340.2176056338028, q_loss:100, rewards:-103.32942708333333, queue:90.21388888888889, delay:0.8182147555881076, throughput:1322, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:6, travel time:285.20158387329013, q_loss:100, rewards:-78.49611002604166, queue:67.28055555555555, delay:0.7443778143988715, throughput:1195, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:9, travel time:204.42082429501085, q_loss:100, rewards:-45.081659613715274, queue:32.81944444444444, delay:0.7418230692545573, throughput:1275, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:12, travel time:198.25704225352112, q_loss:100, rewards:-41.83666178385417, queue:32.03333333333333, delay:0.7094512091742622, throughput:1335, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:15, travel time:172.52653927813162, q_loss:100, rewards:-34.069439019097224, queue:21.38888888888889, delay:0.7570165846082899, throughput:1351, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:18, travel time:246.39295774647888, q_loss:100, rewards:-60.88693033854167, queue:51.86944444444445, delay:0.7009042527940538, throughput:1305, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:21, travel time:206.43736730360934, q_loss:100, rewards:-45.48278537326389, queue:35.11388888888889, delay:0.7084675682915582, throughput:1276, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:24, travel time:194.3107822410148, q_loss:100, rewards:-38.70138617621528, queue:30.552777777777777, delay:0.6881609598795573, throughput:1306, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:27, travel time:218.65417256011315, q_loss:100, rewards:-48.018337673611114, queue:40.05, delay:0.672510740492079, throughput:1266, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:30, travel time:199.04738330975954, q_loss:100, rewards:-40.968617078993056, queue:32.30833333333333, delay:0.6824644300672743, throughput:1291, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:33, travel time:200.0552016985138, q_loss:100, rewards:-40.14833984375, queue:32.62222222222222, delay:0.6731570773654514, throughput:1305, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:36, travel time:153.21100917431193, q_loss:100, rewards:-19.582773166232638, queue:13.838888888888889, delay:0.676458740234375, throughput:1363, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:39, travel time:187.80396319886765, q_loss:100, rewards:-34.84056803385417, queue:27.48611111111111, delay:0.6850613064236111, throughput:1347, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:42, travel time:195.22676056338028, q_loss:100, rewards:-38.399449327256946, queue:30.758333333333333, delay:0.6872965918646918, throughput:1339, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:45, travel time:191.00704225352112, q_loss:100, rewards:-36.26500651041667, queue:29.01388888888889, delay:0.6975411309136285, throughput:1363, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:48, travel time:207.71408450704226, q_loss:100, rewards:-44.3572265625, queue:35.71944444444444, delay:0.7147106594509549, throughput:1344, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:51, travel time:193.41296687808315, q_loss:100, rewards:-37.54500054253472, queue:29.98611111111111, delay:0.7015936957465277, throughput:1369, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:54, travel time:180.95, q_loss:100, rewards:-31.074701605902778, queue:24.93888888888889, delay:0.675747807820638, throughput:1363, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:57, travel time:193.85704225352112, q_loss:100, rewards:-38.02027994791667, queue:30.352777777777778, delay:0.6757638295491536, throughput:1317, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:60, travel time:176.82605633802817, q_loss:100, rewards:-28.645830620659723, queue:23.433333333333334, delay:0.6680598788791232, throughput:1345, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:63, travel time:148.54134275618375, q_loss:100, rewards:-17.09750027126736, queue:11.98611111111111, delay:0.6553755866156684, throughput:1338, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:66, travel time:198.84929577464789, q_loss:100, rewards:-37.02138671875, queue:32.06388888888889, delay:0.6581029680040148, throughput:1348, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:69, travel time:172.58661971830986, q_loss:100, rewards:-27.293880208333334, queue:21.675, delay:0.6701689826117622, throughput:1370, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:72, travel time:203.83971631205674, q_loss:100, rewards:-42.080547417534724, queue:33.80555555555556, delay:0.6984630160861545, throughput:1358, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:75, travel time:155.6737138830162, q_loss:100, rewards:-20.3719482421875, queue:14.808333333333334, delay:0.6572998046875, throughput:1361, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:78, travel time:163.9732394366197, q_loss:100, rewards:-23.311385091145834, queue:18.066666666666666, delay:0.6519967397054036, throughput:1373, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:81, travel time:179.85905567300915, q_loss:100, rewards:-30.180574544270833, queue:24.475, delay:0.6785564846462674, throughput:1370, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:84, travel time:217.4042253521127, q_loss:100, rewards:-44.4227783203125, queue:39.8, delay:0.6562486012776693, throughput:1296, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:87, travel time:158.02470007057164, q_loss:100, rewards:-21.01056586371528, queue:15.73611111111111, delay:0.6567562950981988, throughput:1362, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:90, travel time:213.39225352112675, q_loss:100, rewards:-42.67584092881945, queue:38.330555555555556, delay:0.6480393727620443, throughput:1282, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:93, travel time:195.86830985915492, q_loss:100, rewards:-35.95720757378472, queue:30.872222222222224, delay:0.6602555168999567, throughput:1372, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:96, travel time:217.85985915492958, q_loss:100, rewards:-44.031382921006944, queue:39.84166666666667, delay:0.6706664615207248, throughput:1339, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:99, travel time:209.75704225352112, q_loss:100, rewards:-42.62220594618056, queue:37.172222222222224, delay:0.6967127482096355, throughput:1343, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:102, travel time:182.61478873239437, q_loss:100, rewards:-32.94804958767361, queue:25.988888888888887, delay:0.6960258907741971, throughput:1349, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:105, travel time:175.31267605633803, q_loss:100, rewards:-29.803057183159723, queue:22.677777777777777, delay:0.6793711768256293, throughput:1366, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:108, travel time:222.22042253521127, q_loss:100, rewards:-47.489453125, queue:41.68055555555556, delay:0.6813602871365018, throughput:1375, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:111, travel time:179.89295774647888, q_loss:100, rewards:-31.233870442708334, queue:24.866666666666667, delay:0.6885142008463542, throughput:1346, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
REAL_TEST step:114, travel time:216.77887323943662, q_loss:100, rewards:-45.77527669270833, queue:39.41111111111111, delay:0.7023921542697482, throughput:1352, violation_rate:0.0000, forceoff_rate:0.0000, violations:0, force_offs:0
