MORLGrid: 16 grid policies
SIM_TRAIN step:0, travel time:149.4393545028631, q_loss:0, rewards:-5.984166, queue:8.611111, delay:0.40137142, throughput:1866, raw_metrics:{'fairness': 575.0}
SIM_TRAIN step:1, travel time:149.79656607700312, q_loss:0, rewards:-6.074958, queue:8.777778, delay:0.38859287, throughput:1868, raw_metrics:{'fairness': 484.0}
SIM_TRAIN step:2, travel time:148.97395833333334, q_loss:0.45299673, rewards:-5.75196, queue:8.305555, delay:0.39571097, throughput:1874, raw_metrics:{'fairness': 618.0}
SIM_TRAIN step:3, travel time:151.17386777719938, q_loss:0.15297379, rewards:-6.4897075, queue:9.513889, delay:0.38844854, throughput:1868, raw_metrics:{'fairness': 595.0}
SIM_TRAIN step:4, travel time:157.02341311134236, q_loss:0.025711272, rewards:-8.353792, queue:12.575, delay:0.4427583, throughput:1875, raw_metrics:{'fairness': 508.0}
SIM_TRAIN step:5, travel time:145.23309053069718, q_loss:0.012222086, rewards:-4.4800415, queue:6.647222, delay:0.38666856, throughput:1874, raw_metrics:{'fairness': 581.0}
SIM_TRAIN step:6, travel time:144.9619989588756, q_loss:0.009036178, rewards:-4.30025, queue:6.4055557, delay:0.37819448, throughput:1874, raw_metrics:{'fairness': 585.0}
SIM_TRAIN step:7, travel time:144.83194588969823, q_loss:0.00821539, rewards:-4.3119984, queue:6.4305553, delay:0.38515827, throughput:1874, raw_metrics:{'fairness': 544.0}
SIM_TRAIN step:8, travel time:144.9776158250911, q_loss:0.0076105935, rewards:-4.3174577, queue:6.4416666, delay:0.38650092, throughput:1871, raw_metrics:{'fairness': 529.0}
REAL_TRAIN step:1, travel time:155.78829064296914, q_loss:100, rewards:-5.289501, queue:9.183333, delay:0.40312818, throughput:1834, R_real:-1.0693, components:{'queue': 0.024, 'delay': 0.0, 'waiting': 0.0, 'pressure': 0.0, 'switches': 0.0, 'emission': 1.045}, raw_metrics:{'fairness': 304.0, 'emission': 593.404, 'fuel': 192.375, 'emergency_stops': 18.0, 'collisions': 0.0, 'ssm_conflicts': 590.0}, grid;w=queue=0.2;delay=0.2;waiting=0.2;pressure=0.2;switches=0.2
SIM_TRAIN step:9, travel time:148.84711388455537, q_loss:0, rewards:-5.866041, queue:8.541667, delay:0.3921551, throughput:1865, raw_metrics:{'fairness': 498.0}
SIM_TRAIN step:10, travel time:151.36022904737115, q_loss:0, rewards:-6.597584, queue:9.527778, delay:0.40110287, throughput:1873, raw_metrics:{'fairness': 579.0}
SIM_TRAIN step:11, travel time:149.73177083333334, q_loss:0.58358634, rewards:-5.9992933, queue:8.566667, delay:0.3887066, throughput:1870, raw_metrics:{'fairness': 476.0}
SIM_TRAIN step:12, travel time:194.51795939614783, q_loss:0.23554124, rewards:-22.335838, queue:32.947224, delay:0.47221434, throughput:1810, raw_metrics:{'fairness': 550.0}
SIM_TRAIN step:13, travel time:320.5629552549428, q_loss:0.03815683, rewards:-61.643517, queue:98.425, delay:0.6058046, throughput:1774, raw_metrics:{'fairness': 509.0}
SIM_TRAIN step:14, travel time:303.55306971904264, q_loss:0.010400592, rewards:-64.18379, queue:94.45, delay:0.58393806, throughput:1642, raw_metrics:{'fairness': 538.0}
SIM_TRAIN step:15, travel time:197.02915148360228, q_loss:0.008117155, rewards:-21.434464, queue:33.719444, delay:0.56355685, throughput:1874, raw_metrics:{'fairness': 583.0}
SIM_TRAIN step:16, travel time:163.92764185320146, q_loss:0.0040588374, rewards:-10.687792, queue:16.322222, delay:0.47097525, throughput:1868, raw_metrics:{'fairness': 592.0}
