exp_name	mode	step	travel_time	loss	rewards	queue	delay	throughput	train_reward	R_real	components	detail	fairness	emission	fuel	emergency_stops	ssm_conflicts	collisions	phi_raw
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	0	153.1	0.0	-35.88	12.47	0.35	2782	-0.19	0.0000			16.6667						
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	1	71.5	0.0	-11.62	4.52	0.20	2772	-0.07	0.0000			32.3333						
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	2	64.3	0.0	0.97	1.47	0.17	2790	-0.02	0.0000			0.0000						
cologne3_emission_heavy_presslight_reward_inference	REAL_TRAIN	1	749.8	100.0	-100.14	38.46	0.64	1210		-8.4212	queue=1.1402;delay=0.0;waiting=0.0;pressure=0.0;switches=0.0;emission=7.281	probe[queue]	187.3333	902.1101	292.4586	2.0000	413.0000	0.0000	queue=22.8045;delay=1.9192;waiting=31590.2877;pressure=104.3889;switches=0.6944;emission=36.405
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	3	627.9	0.0	-77.19	26.87	0.42	2074	-0.42	0.0000			145.3333						
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	4	539.6	0.0	-53.53	20.49	0.32	2059	-0.32	0.0000			119.6667						
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	5	124.8	0.0	-16.89	6.94	0.25	2787	-0.25	0.0000			125.3333						
cologne3_emission_heavy_presslight_reward_inference	REAL_TRAIN	2	887.3	100.0	-162.77	57.78	0.85	912		-11.9152	queue=1.6633;delay=0.0;waiting=0.0;pressure=0.0;switches=0.0;emission=10.252	probe[delay]	60.3333	1117.3465	362.2373	1.0000	408.0000	0.0000	queue=33.2654;delay=2.5614;waiting=48192.0679;pressure=162.8972;switches=0.4944;emission=51.2598
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	6	392.9	57.4	-87.67	30.36	0.46	2372	-13.89	0.0000			136.0000						
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	7	250.0	69.8	-48.96	18.12	0.35	2413	-8.15	0.0000			144.0000						
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	8	272.3	78.0	-39.75	16.16	0.34	2379	-9.09	0.0000			194.0000						
cologne3_emission_heavy_presslight_reward_inference	REAL_TRAIN	3	1059.2	100.0	-165.33	56.97	0.83	867		-11.2331	queue=1.5398;delay=0.0;waiting=0.0;pressure=0.0;switches=0.0;emission=9.6933	probe[waiting]	77.6667	1069.5255	346.7338	0.0000	366.0000	0.0000	queue=30.7963;delay=2.4881;waiting=41353.355;pressure=165.475;switches=0.275;emission=48.4663
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	9	375.4	1.0	-74.59	24.99	0.48	2741	-2.50	0.0000			244.0000						
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	10	71.4	0.3	-10.95	5.14	0.22	2788	-0.53	0.0000			0.0000						
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	11	66.2	0.2	-8.59	3.53	0.19	2785	-0.46	0.0000			48.0000						
cologne3_emission_heavy_presslight_reward_inference	REAL_TRAIN	4	836.7	100.0	-160.63	58.93	0.86	1047		-12.0794	queue=1.6792;delay=0.0;waiting=0.0;pressure=0.0;switches=0.0;emission=10.4003	probe[pressure]	109.3333	1171.3674	379.7504	1.0000	489.0000	0.0000	queue=33.5837;delay=2.5867;waiting=46947.3042;pressure=160.8583;switches=0.4639;emission=52.0013
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	12	979.1	0.0	-119.38	45.66	0.55	1495	-0.20	0.0000			190.3333						
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	13	1265.6	0.0	-137.78	49.89	0.54	1062	-0.04	0.0000			86.3333						
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	14	1009.7	0.0	-128.03	46.28	0.48	1434	-0.02	0.0000			52.0000						
cologne3_emission_heavy_presslight_reward_inference	REAL_TRAIN	5	625.9	100.0	-89.58	31.31	0.47	1206		-7.6762	queue=1.0589;delay=0.0;waiting=0.0;pressure=0.0;switches=0.0;emission=6.6173	probe[switches]	0.0000	634.0831	205.5660	0.0000	164.0000	0.0000	queue=21.1781;delay=1.4009;waiting=35561.084;pressure=89.6889;switches=0.0;emission=33.0864
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	15	1062.2	0.0	-104.57	41.87	0.54	1384	-0.74	0.0000			113.0000						
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	16	202.7	0.0	-16.20	5.94	0.25	2779	-0.08	0.0000			70.3333						
cologne3_emission_heavy_presslight_reward_inference	SIM_TRAIN	17	63.5	0.0	-5.42	2.42	0.19	2774	-0.03	0.0000			198.0000						
